id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_07291		C23H30O4	19.251666666666665	CC(=O)[C@]1(C(=C)C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)OC(=O)C	InChI=1S/C23H30O4/c1-13-11-21-20-7-5-16-12-17(26)6-8-18(16)19(20)9-10-22(21,4)23(13,14(2)24)27-15(3)25/h12,18-21H,1,5-11H2,2-4H3/t18-,19+,20+,21-,22-,23-/m0/s1	CKFBRGLGTWAVLG-GOMYTPFNSA-N	Organic compounds (CHEMONTID:0000000)	Lipids and lipid-like molecules (CHEMONTID:0000012)	Steroids and steroid derivatives (CHEMONTID:0000258)	Pregnane steroids (CHEMONTID:0003569)	Gluco/mineralocorticoids, progestogins and derivatives (CHEMONTID:0001468)	NA (NA)
0186_07293		C7H11NO4	1.5316666666666667	C1C[C@](C[C@@H]1C(=O)O)(C(=O)O)N	InChI=1S/C7H11NO4/c8-7(6(11)12)2-1-4(3-7)5(9)10/h4H,1-3,8H2,(H,9,10)(H,11,12)/t4-,7+/m1/s1	YFYNOWXBIBKGHB-FBCQKBJTSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_07295		C32H47F5O3S	20.863333333333333	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F	InChI=1S/C32H47F5O3S/c1-30-17-15-26-25-12-11-24(38)21-23(25)20-22(29(26)27(30)13-14-28(30)39)10-7-5-3-2-4-6-8-18-41(40)19-9-16-31(33,34)32(35,36)37/h11-12,21-22,26-29,38-39H,2-10,13-20H2,1H3/t22-,26-,27+,28+,29-,30+,41?/m1/s1	VWUXBMIQPBEWFH-WCCTWKNTSA-N	Organic compounds (CHEMONTID:0000000)	Lipids and lipid-like molecules (CHEMONTID:0000012)	Steroids and steroid derivatives (CHEMONTID:0000258)	Estrane steroids (CHEMONTID:0001466)	Estrogens and derivatives (CHEMONTID:0003570)	NA (NA)
0186_07301		C10H17N3S	1.4466666666666663	CCCN[C@H]1CCC2=C(C1)SC(=N2)N	InChI=1S/C10H17N3S/c1-2-5-12-7-3-4-8-9(6-7)14-10(11)13-8/h7,12H,2-6H2,1H3,(H2,11,13)/t7-/m0/s1	FASDKYOPVNHBLU-ZETCQYMHSA-N	Organic compounds (CHEMONTID:0000000)	Organic nitrogen compounds (CHEMONTID:0004707)	Organonitrogen compounds (CHEMONTID:0000278)	Amines (CHEMONTID:0002449)	Aralkylamines (CHEMONTID:0003899)	NA (NA)
0186_07302		C16H17NO3	11.033333333333331	C1[C@H](O[C@H](C2=C1C(=C(C=C2)O)O)CN)C3=CC=CC=C3	InChI=1S/C16H17NO3/c17-9-15-11-6-7-13(18)16(19)12(11)8-14(20-15)10-4-2-1-3-5-10/h1-7,14-15,18-19H,8-9,17H2/t14-,15-/m0/s1	SUHGRZPINGKYNV-GJZGRUSLSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzopyrans (CHEMONTID:0000123)	2-benzopyrans (CHEMONTID:0003411)	NA (NA)	NA (NA)
0186_07304		C12H18N4O4	10.173333333333334	C[C@H]([C@H](C)N1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2	InChI=1S/C12H18N4O4/c1-7(15-3-9(17)13-10(18)4-15)8(2)16-5-11(19)14-12(20)6-16/h7-8H,3-6H2,1-2H3,(H,13,17,18)(H,14,19,20)/t7-,8+	OBYGAPWKTPDTAS-OCAPTIKFSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_07305		C28H35N5O5	9.728333333333332	C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)O)N)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N4CCC[C@H]4C(=O)N	InChI=1S/C28H35N5O5/c29-21(16-19-10-12-20(34)13-11-19)27(37)33-15-5-9-24(33)26(36)31-22(17-18-6-2-1-3-7-18)28(38)32-14-4-8-23(32)25(30)35/h1-3,6-7,10-13,21-24,34H,4-5,8-9,14-17,29H2,(H2,30,35)(H,31,36)/t21-,22-,23-,24-/m0/s1	LSQXZIUREIDSHZ-ZJZGAYNASA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Peptides (CHEMONTID:0000348)	Oligopeptides (CHEMONTID:0004831)
0186_07311		C24H26N4O4	10.458333333333334	CC(N1C=C(C2=CC=CC=C21)C[C@@H](C(=O)O)N)N3C=C(C4=CC=CC=C43)C[C@@H](C(=O)O)N	InChI=1S/C24H26N4O4/c1-14(27-12-15(10-19(25)23(29)30)17-6-2-4-8-21(17)27)28-13-16(11-20(26)24(31)32)18-7-3-5-9-22(18)28/h2-9,12-14,19-20H,10-11,25-26H2,1H3,(H,29,30)(H,31,32)/t19-,20-/m0/s1	DETVQFQGSVEQBH-PMACEKPBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Indoles and derivatives (CHEMONTID:0000211)	Indolyl carboxylic acids and derivatives (CHEMONTID:0001290)	NA (NA)	NA (NA)
0186_07316		C15H29N3O5	10.33	CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C	InChI=1S/C15H29N3O5/c1-8(2)7-9(10(19)13(21)18-23)12(20)17-11(14(22)16-6)15(3,4)5/h8-11,19,23H,7H2,1-6H3,(H,16,22)(H,17,20)(H,18,21)/t9-,10+,11-/m1/s1	OCSMOTCMPXTDND-OUAUKWLOSA-N	Organic compounds (CHEMONTID:0000000)	Organic oxygen compounds (CHEMONTID:0004603)	Organooxygen compounds (CHEMONTID:0000323)	Alcohols and polyols (CHEMONTID:0000129)	Secondary alcohols (CHEMONTID:0001661)	NA (NA)
0186_07320		C10H11ClFN5O3	9.993333333333334	C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N	InChI=1S/C10H11ClFN5O3/c11-10-15-7(13)5-8(16-10)17(2-14-5)9-4(12)6(19)3(1-18)20-9/h2-4,6,9,18-19H,1H2,(H2,13,15,16)/t3-,4+,6-,9-/m1/s1	WDDPHFBMKLOVOX-AYQXTPAHSA-N	Organic compounds (CHEMONTID:0000000)	Nucleosides, nucleotides, and analogues (CHEMONTID:0000289)	Purine nucleosides (CHEMONTID:0000479)	Purine 2'-deoxyribonucleosides (CHEMONTID:0002177)	NA (NA)	NA (NA)
