id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0231_00001	Hydroxyisovaleroyl Carnitine CAR(5:0-OH)	C12H23NO5	5.218552609	57357187.0		CC(C)CC(=O)OC(CC(=O)[O-])(C[N+](C)(C)C)O	InChI=1S/C12H23NO5/c1-9(2)6-11(16)18-12(17,7-10(14)15)8-13(3,4)5/h9,17H,6-8H2,1-5H3	DHRNMNHPSWBJEN-UHFFFAOYSA-N					
0231_00002	2-Octenoylcarnitine CAR(8:1)	C15H27NO4	4.2	70679121.0	CCCCC/C=C/C(=O)O[C@@H](CC(=O)[O-])C[N+](C)(C)C	CCCCCC=CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C15H27NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h9-10,13H,5-8,11-12H2,1-4H3/b10-9+/t13-/m0/s1	LOSHAHDSFZXVCT-LXKVQUBZSA-N					
0231_00003	Tetradecenoylcarnitine CAR(14:1)	C21H39NO4	3.86										lipid, unclear double bond
0231_00004	L-Acetylcarnitine CAR(2:0)	C9H17NO4	5.03	7045767.0	CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/t8-/m1/s1	RDHQFKQIGNGIED-MRVPVSSYSA-N					
0231_00005	Adenosine	C10H13N5O4	1.75	60961.0	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	OIRDTQYFTABQOQ-KQYNXXCUSA-N					
0231_00006	Symmetric Dimethylarginine	C8H18N4O2	5.913	169148.0	CNC(=NC)NCCC[C@@H](C(=O)O)N	CNC(=NC)NCCCC(C(=O)O)N 	InChI=1S/C8H18N4O2/c1-10-8(11-2)12-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H,13,14)(H2,10,11,12)/t6-/m0/s1	HVPFXCBJHIIJGS-LURJTMIESA-N					doublet
0231_00007	Asymmetric Dimethylarginine	C8H18N4O2	5.913	123831.0		CN(C)C(=NCCC[C@@H](C(=O)O)N)N	InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1	YDGMGEXADBMOMJ-LURJTMIESA-N					
0231_00008	Choline	C5H14NO	3.97	305.0		C[N+](C)(C)CCO	InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1	OEYIOHPDSNJKLS-UHFFFAOYSA-N					
0231_00009	Carnitine	C7H15NO3	5.32	10917.0	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	C[N+](C)(C)CC(CC(=O)[O-])O	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1	PHIQHXFUZVPYII-ZCFIWIBFSA-N					
0231_00010	Decanoylcarnitine CAR(10:0)	C17H33NO4	3.92	11953821.0		CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3	LZOSYCMHQXPBFU-UHFFFAOYSA-N					
0231_00011	Hexanoylcarnitine CAR(6:0)	C13H25NO4	4.33651826	3246938.0	CCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3/t11-/m1/s1	VVPRQWTYSNDTEA-LLVKDONJSA-N					
0231_00012	Glutarylcarnitine CAR(5:0-DC)	C12H21NO6	5.103639754	71464488.0		C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCC(=O)O	InChI=1S/C12H21NO6/c1-13(2,3)8-9(7-11(16)17)19-12(18)6-4-5-10(14)15/h9H,4-8H2,1-3H3,(H-,14,15,16,17)	NXJAXUYOQLTISD-UHFFFAOYSA-N					
0231_00013	Isovalerylcarnitine	C12H23NO4	4.38776717	6426851.0		CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3	 IGQBPDJNUXPEMT-UHFFFAOYSA-N					
0231_00014	Valerylcarnitine	C12H23NO4	4.38776717	16226475.0	CCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C12H23NO4/c1-5-6-7-12(16)17-10(8-11(14)15)9-13(2,3)4/h10H,5-9H2,1-4H3/t10-/m1/s1 	VSNFQQXVMPSASB-SNVBAGLBSA-N					
0231_00015	2-methylbutyrylcarnitine	C12H23NO4	4.38776717	6426901.0		CCC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C12H23NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3	IHCPDBBYTYJYIL-UHFFFAOYSA-N					
