id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0263_00001	Oxcarbazepine	C15H12N2O2	11.662426			NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12	InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)	CTRLABGOLIVAIY-UHFFFAOYSA-N					
0263_00002	Fexofenadine	C32H39NO4	14.753407			CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C32H39NO4/c1-31(2,30(35)36)25-17-15-24(16-18-25)29(34)14-9-21-33-22-19-28(20-23-33)32(37,26-10-5-3-6-11-26)27-12-7-4-8-13-27/h3-8,10-13,15-18,28-29,34,37H,9,14,19-23H2,1-2H3,(H,35,36)	RWTNPBWLLIMQHL-UHFFFAOYSA-N					
0263_00003	Repaglinide	C27H36N2O4	16.02067		CCOC1=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=CC=C1C(O)=O		InChI=1S/C27H36N2O4/c1-4-33-25-17-20(12-13-22(25)27(31)32)18-26(30)28-23(16-19(2)3)21-10-6-7-11-24(21)29-14-8-5-9-15-29/h6-7,10-13,17,19,23H,4-5,8-9,14-16,18H2,1-3H3,(H,28,30)(H,31,32)/t23-/m0/s1	FAEKWTJYAYMJKF-QHCPKHFHSA-N					
0263_00004	3,5,6-Trichloro-2-pyridinol	C5H2Cl3NO	10.859912			OC1=NC(Cl)=C(Cl)C=C1Cl	InChI=1S/C5H2Cl3NO/c6-2-1-3(7)5(10)9-4(2)8/h1H,(H,9,10)	WCYYAQFQZQEUEN-UHFFFAOYSA-N					
0263_00005	3-Phenoxybenzoic acid	C13H10O3	11.205006			OC(=O)C1=CC=CC(OC2=CC=CC=C2)=C1	InChI=1S/C13H10O3/c14-13(15)10-5-4-8-12(9-10)16-11-6-2-1-3-7-11/h1-9H,(H,14,15)	NXTDJHZGHOFSQG-UHFFFAOYSA-N					
0263_00006	Sulfosulfuron	C16H18N6O7S2	9.5460659			CCS(=O)(=O)C1=C(N2C=CC=CC2=N1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1	InChI=1S/C16H18N6O7S2/c1-4-30(24,25)13-14(22-8-6-5-7-10(22)17-13)31(26,27)21-16(23)20-15-18-11(28-2)9-12(19-15)29-3/h5-9H,4H2,1-3H3,(H2,18,19,20,21,23)	RBSXHDIPCIWOMG-UHFFFAOYSA-N					
0263_00007	Fludrocortisone	C21H29FO5	17.310258		C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO		InChI=1S/C21H29FO5/c1-18-7-5-13(24)9-12(18)3-4-15-14-6-8-20(27,17(26)11-23)19(14,2)10-16(25)21(15,18)22/h9,14-16,23,25,27H,3-8,10-11H2,1-2H3/t14-,15-,16-,18-,19-,20-,21-/m0/s1	AAXVEMMRQDVLJB-BULBTXNYSA-N					
0263_00008	Moclobemide	C13H17ClN2O2	11.829962			ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1	InChI=1S/C13H17ClN2O2/c14-12-3-1-11(2-4-12)13(17)15-5-6-16-7-9-18-10-8-16/h1-4H,5-10H2,(H,15,17)	YHXISWVBGDMDLQ-UHFFFAOYSA-N					
0263_00009	Novaluron	C17H9ClF8N2O4	16.854465			FC(OC(F)(F)F)C(F)(F)OC1=CC=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl	InChI=1S/C17H9ClF8N2O4/c18-8-6-7(4-5-11(8)31-16(22,23)14(21)32-17(24,25)26)27-15(30)28-13(29)12-9(19)2-1-3-10(12)20/h1-6,14H,(H2,27,28,29,30)	NJPPVKZQTLUDBO-UHFFFAOYSA-N					
0263_00010	Fenamidone	C17H17N3OS	14.486619		CSC1=N[C@](C)(C(=O)N1NC1=CC=CC=C1)C1=CC=CC=C1		InChI=1S/C17H17N3OS/c1-17(13-9-5-3-6-10-13)15(21)20(16(18-17)22-2)19-14-11-7-4-8-12-14/h3-12,19H,1-2H3/t17-/m0/s1	LMVPQMGRYSRMIW-KRWDZBQOSA-N					
0263_00011	Flurochloridone	C12H10Cl2F3NO	14.864563			FC(F)(F)C1=CC=CC(=C1)N1CC(CCl)C(Cl)C1=O	InChI=1S/C12H10Cl2F3NO/c13-5-7-6-18(11(19)10(7)14)9-3-1-2-8(4-9)12(15,16)17/h1-4,7,10H,5-6H2	OQZCSNDVOWYALR-UHFFFAOYSA-N					
0263_00012	Flutolanil	C17H16F3NO2	14.675584			CC(C)OC1=CC=CC(NC(=O)C2=CC=CC=C2C(F)(F)F)=C1	InChI=1S/C17H16F3NO2/c1-11(2)23-13-7-5-6-12(10-13)21-16(22)14-8-3-4-9-15(14)17(18,19)20/h3-11H,1-2H3,(H,21,22)	PTCGDEVVHUXTMP-UHFFFAOYSA-N					
0263_00013	Sulfentrazone	C11H10Cl2F2N4O3S	11.338393			CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl	InChI=1S/C11H10Cl2F2N4O3S/c1-5-16-19(11(20)18(5)10(14)15)9-4-8(17-23(2,21)22)6(12)3-7(9)13/h3-4,10,17H,1-2H3	OORLZFUTLGXMEF-UHFFFAOYSA-N					
0263_00014	Metribuzin-diketo	C7H12N4O2	9.8470433			CC(C)(C)C1=NNC(=O)N(N)C1=O	InChI=1S/C7H12N4O2/c1-7(2,3)4-5(12)11(8)6(13)10-9-4/h8H2,1-3H3,(H,10,13)	AHBXXEZLRFCZSF-UHFFFAOYSA-N					
0263_00015	2,4-Dimethylformanilide	C9H11NO	11.182775			CC1=CC=C(NC=O)C(C)=C1	InChI=1S/C9H11NO/c1-7-3-4-9(10-6-11)8(2)5-7/h3-6H,1-2H3,(H,10,11)	JOFDPSBOUCXJCC-UHFFFAOYSA-N					
0263_00016	Niclosamide	C13H8Cl2N2O4	13.56401			OC1=CC=C(Cl)C=C1C(=O)NC1=CC=C(C=C1Cl)[N+]([O-])=O	InChI=1S/C13H8Cl2N2O4/c14-7-1-4-12(18)9(5-7)13(19)16-11-3-2-8(17(20)21)6-10(11)15/h1-6,18H,(H,16,19)	RJMUSRYZPJIFPJ-UHFFFAOYSA-N					
0263_00017	Betamethasone-21-acetate	C24H31FO6	14.386578		C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O		InChI=1S/C24H31FO6/c1-13-9-18-17-6-5-15-10-16(27)7-8-21(15,3)23(17,25)19(28)11-22(18,4)24(13,30)20(29)12-31-14(2)26/h7-8,10,13,17-19,28,30H,5-6,9,11-12H2,1-4H3/t13-,17-,18-,19-,21-,22-,23-,24-/m0/s1	AKUJBENLRBOFTD-QZIXMDIESA-N					
0263_00018	Atazanavir	C38H52N6O7	16.065161		COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C		InChI=1S/C38H52N6O7/c1-37(2,3)31(41-35(48)50-7)33(46)40-29(22-25-14-10-9-11-15-25)30(45)24-44(43-34(47)32(38(4,5)6)42-36(49)51-8)23-26-17-19-27(20-18-26)28-16-12-13-21-39-28/h9-21,29-32,45H,22-24H2,1-8H3,(H,40,46)(H,41,48)(H,42,49)(H,43,47)/t29-,30-,31+,32+/m0/s1	AXRYRYVKAWYZBR-GASGPIRDSA-N					
0263_00019	4-Trifluoromethylphenol	C7H5F3O	12.630285			OC1=CC=C(C=C1)C(F)(F)F	InChI=1S/C7H5F3O/c8-7(9,10)5-1-3-6(11)4-2-5/h1-4,11H	BAYGVMXZJBFEMB-UHFFFAOYSA-N					
0263_00020	Fosinopril	C30H46NO7P	16.620996		CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C		InChI=1S/C30H46NO7P/c1-4-28(33)37-30(22(2)3)38-39(36,18-12-11-15-23-13-7-5-8-14-23)21-27(32)31-20-25(19-26(31)29(34)35)24-16-9-6-10-17-24/h5,7-8,13-14,22,24-26,30H,4,6,9-12,15-21H2,1-3H3,(H,34,35)/t25-,26+,30?,39?/m1/s1	BIDNLKIUORFRQP-FKDWWROVSA-N					
0263_00021	Didanosine	C10H12N4O3	5.9218591		OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O		InChI=1S/C10H12N4O3/c15-3-6-1-2-7(17-6)14-5-13-8-9(14)11-4-12-10(8)16/h4-7,15H,1-3H2,(H,11,12,16)/t6-,7+/m0/s1	BXZVVICBKDXVGW-NKWVEPMBSA-N					
0263_00022	Oxprenolol	C15H23NO3	11.148917			CC(C)NCC(O)COC1=CC=CC=C1OCC=C	InChI=1S/C15H23NO3/c1-4-9-18-14-7-5-6-8-15(14)19-11-13(17)10-16-12(2)3/h4-8,12-13,16-17H,1,9-11H2,2-3H3	CEMAWMOMDPGJMB-UHFFFAOYSA-N					
0263_00023	Phenytoin	C15H12N2O2	11.662426			O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C15H12N2O2/c18-13-15(17-14(19)16-13,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,(H2,16,17,18,19)	CXOFVDLJLONNDW-UHFFFAOYSA-N					
0263_00024	Acetylsulfadimethoxine	C14H16N4O5S	7.8893219			COC1=CC(OC)=NC(NS(=O)(=O)C2=CC=C(NC(C)=O)C=C2)=N1	InChI=1S/C14H16N4O5S/c1-9(19)15-10-4-6-11(7-5-10)24(20,21)18-14-16-12(22-2)8-13(17-14)23-3/h4-8H,1-3H3,(H,15,19)(H,16,17,18)	DQWIIKBKAIPUPY-UHFFFAOYSA-N					
