id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0050_00001	Myo-inositol	C6H12O6	0.86	892		C1(C(C(C(C(C1O)O)O)O)O)O	InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H	CDAISMWEOUEBRE-UHFFFAOYSA-N	C6H12O6				removed another duplicate entry
0050_00002	Trigonelline	C7H7NO2	0.96	5570		C[N+]1=CC=CC(=C1)C(=O)[O-]	InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	WWNNZCOKKKDOPX-UHFFFAOYSA-N	C7H7NO2				removed another duplicate entry
0050_00003	Stachydrine	C7H13NO2	1.03	115244	C[N+]1(CCC[C@H]1C(=O)[O-])C	C[N+]1(CCCC1C(=O)[O-])C	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	CMUNUTVVOOHQPW-LURJTMIESA-N	C7H13NO2				removed another duplicate entry
0050_00004	Quinic acid	C7H12O6	1.05	1064		C1C(C(C(CC1(C(=O)O)O)O)O)O	InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)	AAWZDTNXLSGCEK-UHFFFAOYSA-N	C7H12O6				removed another duplicate entry
0050_00005	1-Methylpiperidine-2-carboxylic acid	C7H13NO2	1.1	415939		CN1CCCCC1C(=O)O	InChI=1S/C7H13NO2/c1-8-5-3-2-4-6(8)7(9)10/h6H,2-5H2,1H3,(H,9,10)	BPSLZWSRHTULGU-UHFFFAOYSA-N	C7H13NO2				removed another duplicate entry
0050_00006	Dopamine	C8H11NO2	1.3	681		C1=CC(=C(C=C1CCN)O)O	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	VYFYYTLLBUKUHU-UHFFFAOYSA-N	C8H11NO2				removed another duplicate entry
0050_00007	Arbutin	C12H16O7	1.34	346		C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O	InChI=1S/C12H16O7/c13-5-8-9(15)10(16)11(17)12(19-8)18-7-3-1-6(14)2-4-7/h1-4,8-17H,5H2	BJRNKVDFDLYUGJ-UHFFFAOYSA-N	C12H16O7				removed another duplicate entry
0050_00008	Gallic acid	C7H6O5	4.98	370		C1=C(C=C(C(=C1O)O)O)C(=O)O	InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)	LNTHITQWFMADLM-UHFFFAOYSA-N	C7H6O5				removed another duplicate entry
0050_00009	Pyrogallol 2-O-sulfate	C6H6O6S	6.13	92013662		C1=CC(=C(C(=C1)O)OS(=O)(=O)O)O	InChI=1S/C6H6O6S/c7-4-2-1-3-5(8)6(4)12-13(9,10)11/h1-3,7-8H,(H,9,10,11)	XADBYTWTQXSBAF-UHFFFAOYSA-N	C6H6O6S				removed another duplicate entry
0050_00010	1-Methylxanthine	C6H6N4O2	6.63	80220		CN1C(=O)C2=C(NC1=O)N=CN2	InChI=1S/C6H6N4O2/c1-10-5(11)3-4(8-2-7-3)9-6(10)12/h2H,1H3,(H,7,8)(H,9,12)	MVOYJPOZRLFTCP-UHFFFAOYSA-N	C6H6N4O2				removed another duplicate entry
