id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0340_00064	Decanoyl-L-carnitine	C17H33NO4	5.261		missing SMILES		
0340_00091	3-Methylglutarylcarnitine	C13H23NO6	2.644		missing SMILES		
0340_00095	Stearoyl-L-carnitine	C25H49NO4	6.235		missing SMILES		
0340_00142	17-Octadecynoic acid	C18H32O2	6.519		missing SMILES		
0340_00159	9-Decenoic acid	C10H18O2	5.787		missing SMILES		
0340_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.734		missing SMILES		
0340_00196	GUANOSINE	C10H13N5O5	1.341		missing SMILES		
0340_00197	THYMIDINE	C10H14N2O5	2.39		missing SMILES		
0340_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.734		missing SMILES		
0340_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.603		missing SMILES		
0340_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	4.309		missing SMILES		
0340_00204	FOLATE	C19H19N7O6	3.882		missing SMILES		
0340_00207	BETA-NICOTINAMIDE ADENINE DINUCLEOTIDE	C21H27N7O14P2	0.865		missing SMILES		
0340_00218	SARCOSINE	C3H7NO2	0.619		missing SMILES		
0340_00219	L-ALANINE	C3H7NO2	0.619		missing SMILES		
0340_00226	URACIL	C4H4N2O2	0.832		missing SMILES		
0340_00227	CYTOSINE	C4H5N3O	0.603		missing SMILES		
0340_00234	CREATININE	C4H7N3O	0.635		missing SMILES		
0340_00238	CREATINE	C4H9N3O2	0.619		missing SMILES		
0340_00240	AMINOISOBUTANOATE	C4H9NO2	0.619		missing SMILES		
0340_00246	METHIONINE	C5H11NO2S	0.8		missing SMILES		
0340_00248	PURINE	C5H4N4	1.504		missing SMILES		
0340_00249	HYPOXANTHINE	C5H4N4O	1.406		missing SMILES		
0340_00250	XANTHINE	C5H4N4O2	1.062		missing SMILES		
0340_00251	URATE	C5H4N4O3	0.816		missing SMILES		
0340_00253	GUANINE	C5H5N5O	1.341		missing SMILES		
0340_00254	THYMINE	C5H6N2O2	2.39		missing SMILES		
0340_00255	DIHYDROOROTATE	C5H6N2O4	0.701		missing SMILES		
0340_00259	PIPECOLATE	C6H11NO2	0.816		missing SMILES		
0340_00260	CYSTINE	C6H12N2O4S2	0.57		missing SMILES		
0340_00262	CITRULLINE	C6H13N3O3	0.586		missing SMILES		
0340_00267	NICOTINATE	C6H5NO2	1.078		missing SMILES		
0340_00268	NICOTINAMIDE	C6H6N2O	1.177		missing SMILES		
0340_00279	PHENYLALANINE	C9H11NO2	1.865		missing SMILES		
0340_00280	TYROSINE	C9H11NO3	0.832		missing SMILES		
0340_00281	L-DOPA	C9H11NO4	0.734		missing SMILES		
0340_00284	CYTIDINE	C9H13N3O5	0.635		missing SMILES		
0340_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.635		missing SMILES		
0340_00286	CARNOSINE	C9H14N4O3	0.57		missing SMILES		
0340_00289	KYNURENINE	C10H12N2O3	2.585		missing SMILES		
