id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0118_00003	1-METHYL-6,7-DIHYDROXY-1,2,3,4-TETRAHYDROISOQUINOLINE	C10H13NO2	9.72		missing SMILES		
0118_00005	1-METHYLNICOTINAMIDE	C7H8N2O	10.92		missing SMILES		
0118_00006	1-NAPHTHYLAMINE	C10H9N	7.52		missing SMILES		
0118_00007	2-HYDROXYPYRIDINE	C5H5NO	1.02		missing SMILES		
0118_00008	3-METHOXYTYRAMINE	C9H13NO2	7.87		missing SMILES		
0118_00009	3-METHYLADENINE	C6H7N5	1.91		missing SMILES		
0118_00010	3-METHYLHISTAMINE	C6H11N3	15.72		missing SMILES		
0118_00011	4-GUANIDINOBUTANOATE	C5H11N3O2	13.02		missing SMILES		
0118_00012	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	5.17		missing SMILES		
0118_00013	5-METHYLCYTOSINE	C5H7N3O	3.56		missing SMILES		
0118_00015	ADENINE	C5H5N5	2.12		missing SMILES		
0118_00020	CHOLINE	C5H14NO	10.26		missing SMILES		
0118_00021	CREATINE	C4H9N3O2	12.44		missing SMILES		
0118_00022	CREATININE	C4H7N3O	3.19		missing SMILES		
0118_00025	CYTOSINE	C4H5N3O	4.92		missing SMILES		
0118_00027	DETHIOBIOTIN	C10H18N2O3	5.54		missing SMILES		
0118_00028	DIETHANOLAMINE	C4H11NO2	11.54		missing SMILES		
0118_00029	DIMETHYLBENZIMIDAZOLE	C9H10N2	0.79		missing SMILES		
0118_00032	GUANIDINOACETATE	C3H7N3O2	12.69		missing SMILES		
0118_00033	GUANINE	C5H5N5O	8.54		missing SMILES		
0118_00036	HISTAMINE	CH5H9N3	14.56		missing SMILES		
0118_00037	HOMOCYSTINE	C8H16N2O4S2	14.78		missing SMILES		
0118_00038	HYPOXANTHINE	C5H4N4O	3.52		missing SMILES		
0118_00039	INDOLE-3-ACETALDEHYDE	C10H9NO	1.04		missing SMILES		
0118_00040	INDOLE-3-ACETAMIDE	C10H10N2O	0.99		missing SMILES		
0118_00052	LUMICHROME	C12H10N4O2	0.95		missing SMILES		
0118_00053	MELATONIN	C13H16N2O2	0.62		missing SMILES		
0118_00055	N-ACETYLPUTRESCINE	C6H14N2O	11.64		missing SMILES		
0118_00056	N-ACETYLSEROTONIN	C12H14N2O2	1.04		missing SMILES		
0118_00060	NICOTINAMIDE	C6H6N2O	0.83		missing SMILES		
0118_00062	N-METHYLTRYPTAMINE	C11H14N2	7.08		missing SMILES		
0118_00064	PROTOPORPHYRIN	C34H34N4O4	6.29		missing SMILES		
0118_00065	PTERIN	C6H5N5O	5.22		missing SMILES		
0118_00066	PURINE	C5H4N4	1.33		missing SMILES		
0118_00067	PYRIDOXAMINE	C8H12N2O2	6.39		missing SMILES		
0118_00068	QUINOLINE	C9H7N	1.15		missing SMILES		
0118_00069	RIBOFLAVIN	C17H20N4O6	4.39		missing SMILES		
0118_00072	SEROTONIN	C10H12N2O	0.62		missing SMILES		
0118_00076	THIAMINE	C12H17N4OS	11.42		missing SMILES		
0118_00077	THIOPURINE S-METHYLETHER	C6H6N4S	0.95		missing SMILES		
0118_00079	XANTHINE	C5H4N4O2	4.94		missing SMILES		
0118_00080	XANTHURENIC ACID	C10H7NO4	9.25		missing SMILES		
