id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0064_00003	Tinidazole	C8H13N3O4S	4.03		missing SMILES		
0064_00004	Tioconazole	C16H13Cl3N2OS	6.6		missing SMILES		
0064_00005	Tipiracil	C9H11ClN4O2	0.98		missing SMILES		
0064_00008	Tivozanib (AV-951)	C22H19ClN4O5	5.84		missing SMILES		
0064_00009	Tizanidine	C9H8ClN5S	3.23		missing SMILES		
0064_00013	Tolazoline	C10H12N2	2.96		missing SMILES		
0064_00014	Tolbutamide	C12H18N2O3S	6.5		missing SMILES		
0064_00015	Tolcapone	C14H11NO5	6.87		missing SMILES		
0064_00016	Tolfenamic Acid	C14H12ClNO2	8.05		missing SMILES		
0064_00017	Tolnaftate	C19H17NOS	8.71		missing SMILES		
0064_00018	Tolperisone	C16H23NO	4.97		missing SMILES		
0064_00020	Toltrazuril	C18H14F3N3O4S	7.83		missing SMILES		
0064_00021	Tolvaptan	C26H25ClN2O3	7.29		missing SMILES		
0064_00023	Topiroxostat	C13H8N6	4.29		missing SMILES		
0064_00027	Torsemide	C16H20N4O3S	5.3	41781	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0064_00028	Tozasertib (VX-680, MK-0457)	C23H28N8OS	4.99		missing SMILES		
0064_00029	Trametinib (GSK1120212)	C26H23FIN5O4	7.5		missing SMILES		
0064_00030	Tranexamic Acid	C8H15NO2	1.38		missing SMILES		
0064_00032	Trapidil	C10H15N5	4.2		missing SMILES		
0064_00034	Trazodone	C19H22ClN5O	5.06		missing SMILES		
0064_00037	Triacetin	C9H14O6	4.97		missing SMILES		
0064_00039	Triamterene	C12H11N7	4.02		missing SMILES		
0064_00040	Trichlormethiazide	C8H8Cl3N3O4S2	5.34		missing SMILES		
0064_00042	Triclabendazole	C14H9Cl3N2OS	7.85		missing SMILES		
0064_00043	Trifluoperazine	C21H24F3N3S	6.4		missing SMILES		
0064_00044	Trihexyphenidyl	C20H31NO	5.94		missing SMILES		
0064_00045	Trimebutine	C22H29NO5	5.71		missing SMILES		
0064_00046	Trimetazidine	C14H22N2O3	2.98		missing SMILES		
0064_00047	Trimethoprim	C14H18N4O3	3.93		missing SMILES		
0064_00048	Trimipramine	C20H26N2	6.09		missing SMILES		
0064_00049	Tripelennamine	C16H21N3	4.68		missing SMILES		
0064_00050	Troglitazone (CS-045)	C24H27NO5S	7.86		missing SMILES		
0064_00051	Tropicamide	C17H20N2O2	4.07		missing SMILES		
0064_00053	Trospium	C25H30NO3	5.42		missing SMILES		
0064_00055	Troxipide	C15H22N2O4	4.01		missing SMILES		
0064_00058	Umeclidinium	C29H34NO2	6.52		missing SMILES		
0064_00060	Urapidil	C20H29N5O3	4.29		missing SMILES		
0064_00064	Valdecoxib	C16H14N2O3S	6.5		missing SMILES		
0064_00068	Vandetanib (ZD6474)	C22H24BrFN4O2	4.68		missing SMILES		
0064_00069	Vardenafil	C23H32N6O4S	5.03		missing SMILES		
0064_00070	Varlitinib	C22H19ClN6O2S	4.76		missing SMILES		
0064_00071	Vatalanib	C20H15ClN4	4.12		missing SMILES		
0064_00074	Venlafaxine	C17H27NO2	4.99		missing SMILES		
0064_00075	Verapamil	C27H38N2O4	5.99		missing SMILES		
0064_00078	Vidofludimus	C20H18FNO4	7.45		missing SMILES		
0064_00080	Vilazodone	C26H27N5O2	5.14		missing SMILES		
0064_00086	Vismodegib (GDC-0449)	C19H14Cl2N2O3S	6.49		missing SMILES		
0064_00094	Vorinostat (SAHA, MK0683)	C14H20N2O3	4.95		missing SMILES		
0064_00095	Vortioxetine	C18H22N2S	6.29		missing SMILES		
0064_00096	Voxtalisib (XL765, SAR245409)	C13H14N6O	4.58		missing SMILES		
0064_00097	VX-809 (Lumacaftor)	C24H18F2N2O5	8.04		missing SMILES		
0064_00099	Xylometazoline	C16H24N2	5.74		missing SMILES		
0064_00101	Zafirlukast	C31H33N3O6S	8.35		missing SMILES		
0064_00103	Zaltoprofen	C17H14O3S	7.27		missing SMILES		
0064_00104	Zibotentan (ZD4054)	C19H16N6O4S	5.42		missing SMILES		
0064_00106	Zileuton	C11H12N2O2S	5.66		missing SMILES		
0064_00107	Ziprasidone	C21H21ClN4OS	5.32		missing SMILES		
0064_00109	Zonisamide	C8H8N2O3S	4.58		missing SMILES		
0064_00110	Zoxazolamine	C7H5ClN2O	5.23		missing SMILES		
