id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0020_00001	L-Theanine	C7H14N2O3	10.61	439378	CCNC(=O)CC[C@@H](C(=O)O)N	CCNC(=O)CCC(C(=O)O)N	InChI=1S/C7H14N2O3/c1-2-9-6(10)4-3-5(8)7(11)12/h5H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t5-/m0/s1	DATAGRPVKZEWHA-YFKPBYRVSA-N					
0020_00002	Pyridoxine	C8H11NO3	9.21	1054		CC1=NC=C(C(=C1O)CO)CO	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	LXNHXLLTXMVWPM-UHFFFAOYSA-N					
0020_00003	Beta-Penta acetyl glucose	C16H22O11	1.06	79064		CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	InChI=1S/C16H22O11/c1-7(17)22-6-12-13(23-8(2)18)14(24-9(3)19)15(25-10(4)20)16(27-12)26-11(5)21/h12-16H,6H2,1-5H3	LPTITAGPBXDDGR-UHFFFAOYSA-N					
0020_00004	O-methyl threonine 	C5H11NO3	10.41	2724875	C[C@H]([C@@H](C(=O)O)N)OC	CC(C(C(=O)O)N)OC	InChI=1S/C5H11NO3/c1-3(9-2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t3-,4+/m1/s1	FYCWLJLGIAUCCL-DMTCNVIQSA-N					
0020_00005	Indole-3-acetamide	C10H10N2O	2.48	397		C1=CC=C2C(=C1)C(=CN2)CC(=O)N	InChI=1S/C10H10N2O/c11-10(13)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H2,11,13)	ZOAMBXDOGPRZLP-UHFFFAOYSA-N					
0020_00006	Isonipecotic acid	C6H11NO2	11.0	3773		C1CNCCC1C(=O)O	InChI=1S/C6H11NO2/c8-6(9)5-1-3-7-4-2-5/h5,7H,1-4H2,(H,8,9)	SRJOCJYGOFTFLH-UHFFFAOYSA-N					
0020_00007	Diethanolamine	C4H11NO2	11.35	8113		C(CO)NCCO	InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2	ZBCBWPMODOFKDW-UHFFFAOYSA-N					
0020_00008	Dianisidine o-	C15H16N2O2	1.46	8411		COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N	InChI=1S/C14H16N2O2/c1-17-13-7-9(3-5-11(13)15)10-4-6-12(16)14(8-10)18-2/h3-8H,15-16H2,1-2H3	JRBJSXQPQWSCCF-UHFFFAOYSA-N					
0020_00009	Imidazole	C3H4N2	10.36	795		C1=CN=CN1	InChI=1S/C3H4N2/c1-2-5-3-4-1/h1-3H,(H,4,5)	RAXXELZNTBOGNW-UHFFFAOYSA-N					
0020_00010	Glutamine L-	C5H10N2O3	12.9	5961	C(CC(=O)N)[C@@H](C(=O)O)N	C(CC(=O)N)C(C(=O)O)N	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1	ZDXPYRJPNDTMRX-VKHMYHEASA-N					
