id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_09034		C20H20N4O3S	17.48166666666667	CC1=C(C(=NO1)C)S(=O)(=O)N2[C@H]3CC[C@@H]2C4=CN=C(N=C4C3)C5=CC=CC=C5	InChI=1S/C20H20N4O3S/c1-12-19(13(2)27-23-12)28(25,26)24-15-8-9-18(24)16-11-21-20(22-17(16)10-15)14-6-4-3-5-7-14/h3-7,11,15,18H,8-10H2,1-2H3/t15-,18+/m0/s1	AQXDFTTWJCMVMX-MAUKXSAKSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Pyridopyrimidines (CHEMONTID:0001859)	NA (NA)	NA (NA)	NA (NA)
0186_09036		C20H20FN3O	15.92	C1CC(C1)C(=O)N2[C@H]3CC[C@@H]2C4=CN=C(N=C4C3)C5=CC=C(C=C5)F	InChI=1S/C20H20FN3O/c21-14-6-4-12(5-7-14)19-22-11-16-17(23-19)10-15-8-9-18(16)24(15)20(25)13-2-1-3-13/h4-7,11,13,15,18H,1-3,8-10H2/t15-,18+/m0/s1	DXLGSJQPDFKHTM-MAUKXSAKSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Pyridopyrimidines (CHEMONTID:0001859)	NA (NA)	NA (NA)	NA (NA)
0186_09037		C22H31N3O2	10.208333333333334	C1CCCNC(=O)[C@@H]2C[C@H](C[C@@H]2NCC1)C(=O)N3CCC4=CC=CC=C4C3	InChI=1S/C22H31N3O2/c26-21-19-13-18(14-20(19)23-10-5-1-2-6-11-24-21)22(27)25-12-9-16-7-3-4-8-17(16)15-25/h3-4,7-8,18-20,23H,1-2,5-6,9-15H2,(H,24,26)/t18-,19-,20+/m1/s1	XWNFHCYHGNJQKO-AQNXPRMDSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Beta amino acids and derivatives (CHEMONTID:0001878)
0186_09038		C23H24N4O3	13.365	C1CCN(C1)C(=O)[C@@H]2C[C@@H](CN2C(=O)C3=NNC4=CC=CC=C43)OC5=CC=CC=C5	InChI=1S/C23H24N4O3/c28-22(26-12-6-7-13-26)20-14-17(30-16-8-2-1-3-9-16)15-27(20)23(29)21-18-10-4-5-11-19(18)24-25-21/h1-5,8-11,17,20H,6-7,12-15H2,(H,24,25)/t17-,20-/m0/s1	BVUYKLBOMZAMAD-PXNSSMCTSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09039		C15H26N2O2	10.955	CCC(=O)N1CCCCCCNC(=O)[C@H]2[C@@H]1CCC2	InChI=1S/C15H26N2O2/c1-2-14(18)17-11-6-4-3-5-10-16-15(19)12-8-7-9-13(12)17/h12-13H,2-11H2,1H3,(H,16,19)/t12-,13+/m1/s1	QWVNWISFQXHLHF-OLZOCXBDSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Carboxylic acid derivatives (CHEMONTID:0001093)	Carboxylic acid amides (CHEMONTID:0000475)	Tertiary carboxylic acid amides (CHEMONTID:0001664)
0186_09040		C21H29N3O4	12.476666666666668	C1CCCN([C@H]2CCC[C@H]2C(=O)NCC1)C(=O)NC3=CC4=C(C=C3)OCCO4	InChI=1S/C21H29N3O4/c25-20-16-6-5-7-17(16)24(11-4-2-1-3-10-22-20)21(26)23-15-8-9-18-19(14-15)28-13-12-27-18/h8-9,14,16-17H,1-7,10-13H2,(H,22,25)(H,23,26)/t16-,17+/m1/s1	ZAIMOBGOINDQMQ-SJORKVTESA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzodioxanes (CHEMONTID:0002699)	Benzo-1,4-dioxanes (CHEMONTID:0002702)	NA (NA)	NA (NA)
0186_09041		C20H22N2O3S	13.161666666666669	CC1=CC=C(S1)C(=O)N2C[C@H](C[C@H]2C(=O)NC3CC3)OC4=CC=CC=C4	InChI=1S/C20H22N2O3S/c1-13-7-10-18(26-13)20(24)22-12-16(25-15-5-3-2-4-6-15)11-17(22)19(23)21-14-8-9-14/h2-7,10,14,16-17H,8-9,11-12H2,1H3,(H,21,23)/t16-,17-/m0/s1	CUMCCCFBRNTROA-IRXDYDNUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09042		C19H28N4O2	11.94	CC1=CN=C(C=N1)C(=O)N2CCCCCCN(C(=O)[C@H]3[C@@H]2CCC3)C	InChI=1S/C19H28N4O2/c1-14-12-21-16(13-20-14)19(25)23-11-6-4-3-5-10-22(2)18(24)15-8-7-9-17(15)23/h12-13,15,17H,3-11H2,1-2H3/t15-,17+/m1/s1	DATGTHWLPJHHRU-WBVHZDCISA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazines (CHEMONTID:0001346)	Pyrazines (CHEMONTID:0000067)	Pyrazine carboxylic acids and derivatives (CHEMONTID:0002265)	Pyrazinecarboxamides (CHEMONTID:0002085)
0186_09043		C23H24N4O3	13.365	CN1C2=CC=CC=C2C(=N1)C(=O)N3C[C@H](C[C@H]3C(=O)NC4CC4)OC5=CC=CC=C5	InChI=1S/C23H24N4O3/c1-26-19-10-6-5-9-18(19)21(25-26)23(29)27-14-17(30-16-7-3-2-4-8-16)13-20(27)22(28)24-15-11-12-15/h2-10,15,17,20H,11-14H2,1H3,(H,24,28)/t17-,20-/m0/s1	BPDMZSDRAVRRON-PXNSSMCTSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09044		C24H33N3O4	13.56	CC1=C(C(=NO1)C)CC2=CC=C(O2)C(=O)N3CCCCCCN(C(=O)[C@H]4[C@@H]3CCC4)C	InChI=1S/C24H33N3O4/c1-16-20(17(2)31-25-16)15-18-11-12-22(30-18)24(29)27-14-7-5-4-6-13-26(3)23(28)19-9-8-10-21(19)27/h11-12,19,21H,4-10,13-15H2,1-3H3/t19-,21+/m1/s1	BKZAZANJEFIVHJ-CTNGQTDRSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Carboxylic acid derivatives (CHEMONTID:0001093)	Carboxylic acid amides (CHEMONTID:0000475)	2-heteroaryl carboxamides (CHEMONTID:0004817)
