id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0433_00001		C4H11NO2	0.6		missing SMILES		
0433_00002		C5H9N3	0.6		missing SMILES		
0433_00008		C2H7NO2S	0.7		missing SMILES		
0433_00009		C4H9NO2	0.7		missing SMILES		
0433_00010		C8H12N2O2	0.7		missing SMILES		
0433_00015		C7H8N2O	0.7		missing SMILES		
0433_00017		C4H9NO2	0.7		missing SMILES		
0433_00018		C9H13NO3	0.7		missing SMILES		
0433_00019		C5H11N3O2	0.7		missing SMILES		
0433_00022		C5H11NO2	0.7		missing SMILES		
0433_00025		C3H7NO2	0.7		missing SMILES		
0433_00030		C7H12N2O3	0.7		missing SMILES		
0433_00034		C5H11NO2	0.7		missing SMILES		
0433_00035		C2H7N3	0.7		missing SMILES		
0433_00040		C4H9NO2S	0.7		missing SMILES		
0433_00042		C7H14N2O4	0.7		missing SMILES		
0433_00050		C3H9N	0.7		missing SMILES		
0433_00052		C2H7NO3S	0.7		missing SMILES		
0433_00055		C3H9NO	0.7		missing SMILES		
0433_00056		C10H19N5O7	0.7		missing SMILES		
0433_00058		C4H4N2O2	0.7		missing SMILES		
0433_00061		C4H6N4O	0.7		missing SMILES		
0433_00064		C5H5N5	0.8		missing SMILES		
0433_00065		C4H7NO3	0.8		missing SMILES		
0433_00067		C6H7N5	0.9		missing SMILES		
0433_00068		C7H5NO4	0.9		missing SMILES		
0433_00069		C6H5NO2	0.9		missing SMILES		
0433_00070		C10H12N2O4	1		missing SMILES		
0433_00071		C6H13NO2	1		missing SMILES		
0433_00074		C5H11NO2	1		missing SMILES		
0433_00075		C8H11NO2	1		missing SMILES		
0433_00076		C6H5NO2	1		missing SMILES		
0433_00080		C6H13NO2	1.2		missing SMILES		
0433_00082		C10H12N5O6P	1.2		missing SMILES		
0433_00083		C8H11NO	1.2		missing SMILES		
0433_00085		C6H7N5	1.3		missing SMILES		
0433_00086		C4H7NO	1.3		missing SMILES		
0433_00087		C8H10NO6P	1.3		missing SMILES		
0433_00088		C5H4N4	1.3		missing SMILES		
0433_00092		C6H5NO3	1.4		missing SMILES		
0433_00095		C9H10N2O3	1.6		missing SMILES		
0433_00096		C10H12N2O	1.6		missing SMILES		
0433_00098		C9H13NO2	1.7		missing SMILES		
0433_00100		C9H11NO3	1.7		missing SMILES		
0433_00106		C5H9NO	2.1		missing SMILES		
0433_00108		C7H8N4O3	2.2		missing SMILES		
0433_00109		C4H10O3PS	2.3		missing SMILES		
0433_00110		C6H8N2O2	2.3		missing SMILES		
0433_00111		C7H9N5	2.4		missing SMILES		
0433_00112		C7H10O4	2.5		missing SMILES		
0433_00114		C7H8N4O3	2.6		missing SMILES		
0433_00118		C5H8O4	2.8		missing SMILES		
0433_00120		C14H22N2O3	2.8		missing SMILES		
0433_00123		C7H13NO3	3.4		missing SMILES		
0433_00125		C10H12N2	3.4		missing SMILES		
0433_00126		C6H10O2	3.5		missing SMILES		
0433_00127		C7H12O3	3.6		missing SMILES		
0433_00128		C7H7NO	3.6		missing SMILES		
0433_00129		C8H6O4	3.8		missing SMILES		
0433_00131		C9H9NO3	3.9		missing SMILES		
0433_00132		C12H14N2O2	4		missing SMILES		
0433_00134		C10H7NO2	4.1		missing SMILES		
0433_00135		C8H10N4O3	4.1		missing SMILES		
0433_00137		C6H10O2	4.3		missing SMILES		
0433_00139		C10H11NO3	4.6		missing SMILES		
0433_00143		C17H22N2O	5.8		missing SMILES		
0433_00144		C12H11N7	5.8		missing SMILES		
0433_00148		C11H11NO3	6.4		missing SMILES		
0433_00150		C11H13NO2	7.1		missing SMILES		
0433_00151		C8H14O4	7.2		missing SMILES		
0433_00152		C13H16N2O2	7.4		missing SMILES		
0433_00154		C14H6O8	8.3		missing SMILES		
0433_00155		C9H11NO2	8.4		missing SMILES		
0433_00157		C11H11NO2	9.2		missing SMILES		
0433_00158		C16H21NO2	9.2		missing SMILES		
0433_00160		C9H16O4	9.3		missing SMILES		
0433_00161		C17H21NO	9.5		missing SMILES		
0433_00163		C8H7NO	9.8		missing SMILES		
0433_00164		C10H12O3	9.9		missing SMILES		
0433_00165		C15H10O4	9.9		missing SMILES		
0433_00166		C17H19N3O3S	10.3		missing SMILES		
0433_00168		C15H10O6	10.8		missing SMILES		
0433_00169		C27H38N2O4	10.8		missing SMILES		
0433_00170		C15H14O5	10.9		missing SMILES		
0433_00171		C15H10O5	11		missing SMILES		
0433_00172		C19H24N2	11.4		missing SMILES		
0433_00174		C15H10O6	11.6		missing SMILES		
0433_00175		C10H12O2	11.7		missing SMILES		
0433_00177		C11H20O4	12.6		missing SMILES		
0433_00184		C12H22O4	13.9		missing SMILES		
0433_00186		C12H24O3	14.2		missing SMILES		
0433_00191		C13H24O4	15		missing SMILES		
0433_00194		C13H18O2	16		missing SMILES		
0433_00199		C12H24O3	16.5		missing SMILES		
0433_00200		C34H38N4O6	16.7		missing SMILES		
0433_00201		C36H38N4O8	17		missing SMILES		
0433_00209		C34H38N4O4	20.7		missing SMILES		
