id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0225_00001	(2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid	C10H9NO3	2.02		missing SMILES		
0225_00002	(R)-Butyrylcarnitine	C11H21NO4	5.77		missing SMILES		
0225_00004	1,1-Dimethyl-4-phenylpiperazinium	C12H18N2	2.61		missing SMILES		
0225_00005	1,2-Cyclohexanediol	C6H12O2	4.88		missing SMILES		
0225_00006	1,2-Cyclohexanedione	C6H8O2	5.77		missing SMILES		
0225_00007	1,3 Cyclohexanedione	C6H8O2	1.47		missing SMILES		
0225_00009	1,3,7-Trimethyluric acid	C8H10N4O3	1.83		missing SMILES		
0225_00010	1,4-Cyclohexanedicarboxylic acid	C8H12O4	1.56		missing SMILES		
0225_00011	1,4-Cyclohexanedione	C6H8O2	1.15		missing SMILES		
0225_00012	1,5-Anhydrosorbitol	C6H12O5	0.92		missing SMILES		
0225_00013	1,7-Dimethyluric acid	C7H8N4O3	4.09		missing SMILES		
0225_00014	1,7-Dimethylxanthine	C7H8N4O2	1.69		missing SMILES		
0225_00015	16-Glucuronide-estriol	C24H32O9	6.49		missing SMILES		
0225_00016	1-Acetylimidazole	C5H6N2O	1.37		missing SMILES		
0225_00017	1-Benzylimidazole	C10H10N2	1.63		missing SMILES		
0225_00019	1-Methylguanosine	C11H15N5O5	5.84		missing SMILES		
0225_00021	1-Methylnicotinamide	C7H9N2O+	6.26		missing SMILES		
0225_00022	1-Methylpseudouridine	C10H14N2O	4.99		missing SMILES		
0225_00023	1-Methyltryptophan	C12H14N2O2	6.38		missing SMILES		
0225_00024	1-Methyluric acid	C6H6N4O3	2.18		missing SMILES		
0225_00025	1-Monostearin	C21H42O4	0.99		missing SMILES		
0225_00026	2-(2-Aminoethyl)pyridine	C7H10N2	5.52		missing SMILES		
0225_00027	2,3-Butanediol	C4H10O2	3.34		missing SMILES		
0225_00028	2,3-Dideoxycytidine	C9H13N3O3	4.54		missing SMILES		
0225_00029	2',3'-Dideoxyinosine	C10H12N4O3	3.44		missing SMILES		
0225_00030	2,3-Dideoxyuridine	C9H12N2O4	1.73		missing SMILES		
0225_00031	2,6-Diaminopimelic acid	C7H14N2O4S	9.88		missing SMILES		
0225_00032	2,8-Quinolinediol	C9H7NO2	1.53		missing SMILES		
0225_00033	2-alpha-Mannobiose	C12H22O11	9.47		missing SMILES		
0225_00034	2-Amino-3-methoxybenzoic acid	C8H9NO3	1.27		missing SMILES		
0225_00035	2-Aminoacetophenone	C8H9NO	1.08		missing SMILES		
0225_00036	2-Aminoethanethiol	C2H7NS	2.05		missing SMILES		
0225_00037	2-Aminoethylphosphonic acid	C2H8NO3P	9.39		missing SMILES		
0225_00038	2-Aminophenol	C6H7NO	1.22		missing SMILES		
0225_00040	2-Chloro-N6-cyclopentyladenosine	C15H20ClN5O4	1.47		missing SMILES		
0225_00041	2'-Deoxyadenosine	C10H13N5O3	3.92		missing SMILES		
0225_00046	2'-Deoxyguanosine 3'-monophosphate	C10H14N5O7P	9.43		missing SMILES		
0225_00047	2'-Deoxyguanosine 5'-monophosphate	C10H14N5O7P	9.25		missing SMILES		
0225_00048	2-Deoxyribose	C5H10O4	1.42		missing SMILES		
0225_00049	2-Deoxyuridine	C9H12N2O5	2.96		missing SMILES		
0225_00050	2-Hexenal	C6H10O	1.39		missing SMILES		
0225_00051	2-Hydroxy-3-methylbutyric acid	C5H10O3	1.29		missing SMILES		
0225_00052	2-Hydroxy-4-methylpentanoic acid	C6H12O3	1.57		missing SMILES		
0225_00053	2-Hydroxyacetophenone	C8H8O2	4.36		missing SMILES		
0225_00054	2-Hydroxychalcone	C15H12O2	1.01		missing SMILES		
0225_00055	2-Hydroxyglutaric acid	C5H8O5	0.91		missing SMILES		
0225_00056	2-Hydroxyquinoline	C9H7NO	1.51		missing SMILES		
0225_00057	2-Indolinone	C8H7NO	1.36		missing SMILES		
0225_00058	2-Methoxy-4-vinylphenol	C9H10O2	8.71		missing SMILES		
0225_00059	2-Myristoylglycerol	C17H34O4	1.01		missing SMILES		
0225_00060	2'-O-Methyl-5-methylcytidine	C11H17N3O5	4.93		missing SMILES		
0225_00061	2'-O-Methyl-5-methyluridine	C11H16N2O6	1.75		missing SMILES		
0225_00062	2'-O-Methyladenosine	C11H15N5O4	2.6		missing SMILES		
0225_00063	2'-O-Methyladenosine	C11H15N5O4	2.64		missing SMILES		
0225_00064	2'-O-Methylcytidine	C10H15N3O5	5.02		missing SMILES		
0225_00065	2'-O-Methylguanosine	C11H15N5O5	5.72		missing SMILES		
0225_00066	2'-O-Methylinosine	C11H14N4O5	4.06		missing SMILES		
0225_00067	2'-O-Methyluridine	C10H14N2O6	2.24		missing SMILES		
0225_00068	2-Palmitoylglycerol	C19H38O4	0.99		missing SMILES		
0225_00069	2-Phenylacetamide	C8H9NO	1.26		missing SMILES		
0225_00070	2-Propanamidoacetic acid	C5H9NO3	5.37		missing SMILES		
0225_00071	2-Pyridone	C5H5NO	2.05		missing SMILES		
0225_00072	2-Thiocytidine	C9H13N3O4S	5.33		missing SMILES		
0225_00073	2-Thiouridine	C9H12N2O5S	2.48		missing SMILES		
0225_00074	3-(1-Pyrazolyl)-alanine	C6H9N3O2	7.54		missing SMILES		
0225_00075	3,4-Dihydroxymandelic acid	C8H8O5	2.3		missing SMILES		
0225_00076	3,4-Dihydroxyphenylalanine	C9H11NO4	8.31		missing SMILES		
0225_00077	3,4-Dimethoxybenzaldehyde	C9H10O3	1.08		missing SMILES		
0225_00078	3,4-Methylenedioxyethamphetamine	C12H17NO2	2.94		missing SMILES		
0225_00080	3,5-Dihydroxyphenylglycine	C8H9NO4	8.18		missing SMILES		
0225_00081	3-Amino-3-(4-hydroxyphenyl)propionic acid	C9H11NO3	7.42		missing SMILES		
0225_00082	3-Aminoisobutyric acid	C4H9NO2	7.4		missing SMILES		
0225_00083	3-Aminotyrosine	C9H12N2O3	8.06		missing SMILES		
0225_00084	3-beta-Cholest-5-en-3-yl [2-(dimethylamino)ethyl]carbamate	C32H56N2O2	2.34		missing SMILES		
0225_00085	3-Chlorotyrosine	C9H10ClNO3	7.13		missing SMILES		
0225_00086	3-Deoxyuridine	C9H12N2O5	2.87		missing SMILES		
0225_00087	3-Guanidinopropionic acid	C4H9N3O2	8.15		missing SMILES		
0225_00088	3-Hydroxyanthranilic acid	C7H7NO3	1.48		missing SMILES		
0225_00089	3-Hydroxybenzaldehyde	C7H6O2	1.18		missing SMILES		
0225_00090	3-Hydroxybutyrylcarnitine	C11H21NO5	7.62		missing SMILES		
0225_00091	3-Hydroxykynurenine	C10H12N2O4	7.35		missing SMILES		
0225_00092	3-Hydroxyphenylacetic acid	C8H8O3	1.45		missing SMILES		
0225_00093	3-Hydroxyphenylalanine	C9H11NO3	7.44		missing SMILES		
0225_00094	3-Hydroxyproline	C5H9NO3	8.17		missing SMILES		
0225_00095	3-Hydroxysebacic acid	C10H18O5	2.55		missing SMILES		
0225_00096	3-Hydroxyvaleric acid	C5H10O3	1.29		missing SMILES		
0225_00097	3-Indoleacetic acid	C10H9NO2	1.33		missing SMILES		
0225_00098	3-Indoleacetonitrile	C10H8N2	8.02		missing SMILES		
0225_00099	3-Indolepropionic acid	C11H11NO2	1.28		missing SMILES		
0225_00100	3-Methylcrotonylglycine	C7H11NO3	2.95		missing SMILES		
0225_00102	3-Methylhistidine	C7H11N3O2	9.41		missing SMILES		
0225_00103	3-Methyloxyindole	C9H9NO	1.07		missing SMILES		
0225_00104	3-Methylthiopropylamine	C4H11NS	5.16		missing SMILES		
0225_00106	3-Nitrotyrosine	C9H10N2O5	6.88		missing SMILES		
0225_00107	3-Octanol	C8H18O	8.47		missing SMILES		
0225_00110	3'-O-Methyluridine	C10H14N2O6	2.42		missing SMILES		
0225_00111	3-Phosphonopropionic acid	C3H7O5P	8.59		missing SMILES		
0225_00112	3-Pyridinemthanol	C6H7NO	1.41		missing SMILES		
0225_00113	3-Trimethylsilylpropionic acid	C6H14O2Si	5.64		missing SMILES		
0225_00114	3-Ureidopropionic acid	C4H8N2O3	5.6		missing SMILES		
0225_00115	4,5,7-Trihydroxyisoflavone	C15H10O5	1.27		missing SMILES		
0225_00116	4-Acetamidobutyric acid	C6H11NO3	2.26		missing SMILES		
0225_00117	4-Acetylbutyric acid	C6H10O3	1.24		missing SMILES		
0225_00118	4-Aminobenzoic acid	C7H7NO2	7.49		missing SMILES		
0225_00119	4-Aminomethylcyclohexanecarboxylic acid	C8H15NO2	6.6		missing SMILES		
0225_00120	4-Aminophenol	C6H7NO	1.34		missing SMILES		
0225_00121	4-Guanidinobutyric acid	C5H11N3O2	7.72		missing SMILES		
0225_00122	4-Hexylresorcinol	C12H18O2	1.63		missing SMILES		
0225_00123	4-Hydroxy-4-methyl-2-pentanone	C6H12O2	4.88		missing SMILES		
0225_00124	4-Hydroxy-6-methyl-2-pyrone	C6H6O3	1.47		missing SMILES		
0225_00125	4-Hydroxybenzaldehyde	C7H6O2	1.18		missing SMILES		
0225_00126	4-Hydroxyhippuric acid	C9H9NO4	5.86		missing SMILES		
0225_00127	4-Hydroxymandelonitrile	C8H7NO2	2.63		missing SMILES		
0225_00129	4-Hydroxyphenylethanol	C8H10O2	8.03		missing SMILES		
0225_00130	4-Hydroxyphenylpyruvic acid	C9H8O4	1.22		missing SMILES		
0225_00131	4-Hydroxyquinoline	C9H7NO	1.69		missing SMILES		
0225_00132	4-Methyl-5-thiazoleethanol	C6H9NOS	1.21		missing SMILES		
0225_00133	4-Methylumbelliferone	C10H8O3	1.22		missing SMILES		
0225_00134	4-Methylumbelliferyl acetate	C12H10O4	1.06		missing SMILES		
0225_00135	4-Nitroquinoline-N-oxide	C9H6N2O3	1.14		missing SMILES		
0225_00136	4-Pyridoxic acid	C8H9NO4	2.66		missing SMILES		
0225_00137	4-Quinolinecarboxylic acid	C10H7NO2	4.58		missing SMILES		
0225_00138	4-Thiouridine	C9H12N2O5S	2.27		missing SMILES		
0225_00139	4-Trimethylammoniobutanoic acid	C7H16NO2+	7.66		missing SMILES		
0225_00140	5,6-Dihydro-5-methyluracil	C5H8N2O2	1.57		missing SMILES		
0225_00141	5,6-Dihydrouracil	C4H6N2O2	1.77		missing SMILES		
0225_00142	5,6-Dimethylbenzimidazole	C9H10N2	1.82		missing SMILES		
