id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0269_00001	1-Nitropyrene	C16H9NO2	18.302			O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34	InChI=1S/C16H9NO2/c18-17(19)14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9H	ALRLPDGCPYIVHP-UHFFFAOYSA-N					
0269_00002	17beta estradiol	C18H24O2	15.0		C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17+,18+/m1/s1	VOXZDWNPVJITMN-UHFFFAOYSA-N					
0269_00003	1H-Benzotriazole	C6H5N3	7.16			c1ccc2[nH]nnc2c1	InChI=1S/C6H5N3/c1-2-4-6-5(3-1)7-9-8-6/h1-4H,(H,7,8,9)	QRUDEWIWKLJBPS-UHFFFAOYSA-N					
0269_00004	2-(Methylthio)benzothiazole	C8H7NS2	14.84857143			CSc1nc2ccccc2s1	InChI=1S/C8H7NS2/c1-10-8-9-6-4-2-3-5-7(6)11-8/h2-5H,1H3	UTBVIMLZIRIFFR-UHFFFAOYSA-N					
0269_00005	2-naphthoic acid	C11H8O2	13.82666667			O=C(O)c1ccc2ccccc2c1	InChI=1S/C11H8O2/c12-11(13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,12,13)	UOBYKYZJUGYBDK-UHFFFAOYSA-N					
0269_00006	4-Chloroaniline	C6H6ClN	5.29			Nc1ccc(Cl)cc1	InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2	QSNSCYSYFYORTR-UHFFFAOYSA-N					
0269_00007	5-Methyl-1H-benzotriazole	C7H7N3	9.524			Cc1ccc2nn[nH]c2c1	InChI=1S/C7H7N3/c1-5-2-3-6-7(4-5)9-10-8-6/h2-4H,1H3,(H,8,9,10)	LRUDIIUSNGCQKF-UHFFFAOYSA-N					
0269_00008	Abietic acid	C20H30O2	20.28		CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1	CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	InChI=1S/C20H30O2/c1-13(2)14-6-8-16-15(12-14)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h7,12-13,16-17H,5-6,8-11H2,1-4H3,(H,21,22)/t16-,17+,19+,20+/m0/s1	RSWGJHLUYNHPMX-UHFFFAOYSA-N					
0269_00009	Alachlor	C14H20ClNO2	15.81			CCc1cccc(CC)c1N(COC)C(=O)CCl	InChI=1S/C14H20ClNO2/c1-4-11-7-6-8-12(5-2)14(11)16(10-18-3)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3	XCSGPAVHZFQHGE-UHFFFAOYSA-N					
0269_00010	Atrazine	C8H16ClN5	13.14			CCN=C1NC(=NC(C)C)NC(Cl)N1	InChI=1S/C8H16ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5-6H,4H2,1-3H3,(H3,10,11,12,13,14)	FAOHQGXEASKQDL-UHFFFAOYSA-N					
