id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_64914		C22H26N2O4S	14.386666666666668	CCOC1=CC=C(C=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)C(C)C4=CC=CC=C4	InChI=1S/C22H26N2O4S/c1-3-28-19-11-9-18(10-12-19)24-21-15-29(26,27)14-20(21)23(13-22(24)25)16(2)17-7-5-4-6-8-17/h4-12,16,20-21H,3,13-15H2,1-2H3/t16?,20-,21+/m0/s1	KNQORTQHMOYANB-KCECWRNFSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64924		C18H26N2O4S	11.793333333333331	CCCCCN1CC(=O)N([C@H]2[C@@H]1CS(=O)(=O)C2)C3=CC=C(C=C3)OC	InChI=1S/C18H26N2O4S/c1-3-4-5-10-19-11-18(21)20(14-6-8-15(24-2)9-7-14)17-13-25(22,23)12-16(17)19/h6-9,16-17H,3-5,10-13H2,1-2H3/t16-,17+/m0/s1	MTWXPFXSZMPDHM-DLBZAZTESA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64928		C21H24N2O4S	13.465	CC(C1=CC=CC=C1)N2CC(=O)N([C@H]3[C@@H]2CS(=O)(=O)C3)C4=CC=C(C=C4)OC	InChI=1S/C21H24N2O4S/c1-15(16-6-4-3-5-7-16)22-12-21(24)23(17-8-10-18(27-2)11-9-17)20-14-28(25,26)13-19(20)22/h3-11,15,19-20H,12-14H2,1-2H3/t15?,19-,20+/m0/s1	AHWNNZCQRGKKMN-RMSVRTADSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64962		C17H24N2O3S	13.941666666666666	CC1=CC(=CC=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CC(C)C	InChI=1S/C17H24N2O3S/c1-12(2)8-18-9-17(20)19(14-6-4-5-13(3)7-14)16-11-23(21,22)10-15(16)18/h4-7,12,15-16H,8-11H2,1-3H3/t15-,16+/m0/s1	KVJUCDQDAOOWGQ-JKSUJKDBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64963		C20H21ClN2O3S	15.278333333333334	CC1=CC(=CC=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CC4=CC=CC=C4Cl	InChI=1S/C20H21ClN2O3S/c1-14-5-4-7-16(9-14)23-19-13-27(25,26)12-18(19)22(11-20(23)24)10-15-6-2-3-8-17(15)21/h2-9,18-19H,10-13H2,1H3/t18-,19+/m0/s1	KQFJTTLOHBAHCA-RBUKOAKNSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64964		C22H26N2O4S	14.15	CC1=CC(=CC=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CCC4=CC(=CC=C4)OC	InChI=1S/C22H26N2O4S/c1-16-5-3-7-18(11-16)24-21-15-29(26,27)14-20(21)23(13-22(24)25)10-9-17-6-4-8-19(12-17)28-2/h3-8,11-12,20-21H,9-10,13-15H2,1-2H3/t20-,21+/m0/s1	JNMGZXJVKPCFAI-LEWJYISDSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64965		C23H28N2O4S	14.758333333333333	CC1=C(C=C(C=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CCC4=CC=C(C=C4)OC)C	InChI=1S/C23H28N2O4S/c1-16-4-7-19(12-17(16)2)25-22-15-30(27,28)14-21(22)24(13-23(25)26)11-10-18-5-8-20(29-3)9-6-18/h4-9,12,21-22H,10-11,13-15H2,1-3H3/t21-,22+/m0/s1	QQOQZEJZFFOHEG-FCHUYYIVSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64966		C20H21ClN2O3S	15.278333333333334	CC1=CC=C(C=C1)CN2CC(=O)N([C@H]3[C@@H]2CS(=O)(=O)C3)C4=CC(=CC=C4)Cl	InChI=1S/C20H21ClN2O3S/c1-14-5-7-15(8-6-14)10-22-11-20(24)23(17-4-2-3-16(21)9-17)19-13-27(25,26)12-18(19)22/h2-9,18-19H,10-13H2,1H3/t18-,19+/m0/s1	NDWOUUPCZRUJST-RBUKOAKNSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64991		C18H20N2O4S	12.398333333333332	CC1=CC(=CC=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CC4=CC=CO4	InChI=1S/C18H20N2O4S/c1-13-4-2-5-14(8-13)20-17-12-25(22,23)11-16(17)19(10-18(20)21)9-15-6-3-7-24-15/h2-8,16-17H,9-12H2,1H3/t16-,17+/m0/s1	XJITUTYKIZUWOI-DLBZAZTESA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
0186_64992		C21H24N2O4S	13.646666666666668	CC1=CC(=CC=C1)N2[C@@H]3CS(=O)(=O)C[C@@H]3N(CC2=O)CC4=CC=CC=C4OC	InChI=1S/C21H24N2O4S/c1-15-6-5-8-17(10-15)23-19-14-28(25,26)13-18(19)22(12-21(23)24)11-16-7-3-4-9-20(16)27-2/h3-10,18-19H,11-14H2,1-2H3/t18-,19+/m0/s1	JJEKEZMDODOBNE-RBUKOAKNSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazinanes (CHEMONTID:0002389)	Piperazines (CHEMONTID:0000189)	Phenylpiperazines (CHEMONTID:0001984)	NA (NA)
