id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_07946		C21H21NO6	11.005	CN1CCC2=CC3=C(C=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3	InChI=1S/C21H21NO6/c1-22-7-6-11-8-15-16(27-10-26-15)9-13(11)18(22)19-12-4-5-14(24-2)20(25-3)17(12)21(23)28-19/h4-5,8-9,18-19H,6-7,10H2,1-3H3/t18-,19+/m1/s1	JZUTXVTYJDCMDU-MOPGFXCFSA-N	Organic compounds (CHEMONTID:0000000)	Alkaloids and derivatives (CHEMONTID:0000279)	Phthalide isoquinolines (CHEMONTID:0002188)	NA (NA)	NA (NA)	NA (NA)
0186_07947		C25H31NO6	14.361666666666668	CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C	InChI=1S/C25H31NO6/c1-13-26-25(20(30)12-31-14(2)27)21(32-13)10-18-17-6-5-15-9-16(28)7-8-23(15,3)22(17)19(29)11-24(18,25)4/h7-9,17-19,21-22,29H,5-6,10-12H2,1-4H3/t17-,18-,19-,21+,22+,23-,24-,25+/m0/s1	FBHSPRKOSMHSIF-GRMWVWQJSA-N	Organic compounds (CHEMONTID:0000000)	Lipids and lipid-like molecules (CHEMONTID:0000012)	Steroids and steroid derivatives (CHEMONTID:0000258)	Pregnane steroids (CHEMONTID:0003569)	Gluco/mineralocorticoids, progestogins and derivatives (CHEMONTID:0001468)	NA (NA)
0186_07960		C17H17N3O2S	10.58	CC1=CS/C(=C(/C#N)\C(=O)N2CCOCC2)/N1C3=CC=CC=C3	InChI=1S/C17H17N3O2S/c1-13-12-23-17(20(13)14-5-3-2-4-6-14)15(11-18)16(21)19-7-9-22-10-8-19/h2-6,12H,7-10H2,1H3/b17-15-	ROYDWHPONYEFOD-ICFOKQHNSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Aniline and substituted anilines (CHEMONTID:0000284)	NA (NA)	NA (NA)
0186_07971		C21H14N2O5	13.968333333333334	C1=CC(=CN=C1)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)OCC4=CC=C(C=C4)[N+](=O)[O-]	InChI=1S/C21H14N2O5/c24-21-18-8-7-17(27-13-14-3-5-16(6-4-14)23(25)26)11-19(18)28-20(21)10-15-2-1-9-22-12-15/h1-12H,13H2/b20-10-	YKDHRSVYCDXJIT-JMIUGGIZSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzofurans (CHEMONTID:0000301)	NA (NA)	NA (NA)	NA (NA)
0186_07972		C22H13NO6	12.083333333333334	C1OC2=C(O1)C=C(C=C2)C(=O)OC3=CC4=C(C=C3)C(=O)/C(=C/C5=CC=NC=C5)/O4	InChI=1S/C22H13NO6/c24-21-16-3-2-15(11-18(16)29-20(21)9-13-5-7-23-8-6-13)28-22(25)14-1-4-17-19(10-14)27-12-26-17/h1-11H,12H2/b20-9-	XSUPNJPATATKPY-UKWGHVSLSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzodioxoles (CHEMONTID:0000296)	NA (NA)	NA (NA)	NA (NA)
0186_08012		C18H13Cl2N3O3	14.98	C1=CC(=CC=C1/C=C\2/C(=O)N(C(=O)N2)CC(=O)NC3=CC=C(C=C3)Cl)Cl	InChI=1S/C18H13Cl2N3O3/c19-12-3-1-11(2-4-12)9-15-17(25)23(18(26)22-15)10-16(24)21-14-7-5-13(20)6-8-14/h1-9H,10H2,(H,21,24)(H,22,26)/b15-9-	HMPNYPICTVOOBI-DHDCSXOGSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Azolidines (CHEMONTID:0002491)	Imidazolidines (CHEMONTID:0000250)	Imidazolidinones (CHEMONTID:0001149)	Imidazolidinediones (CHEMONTID:0001150)
0186_08043		C23H13Cl2N3O2	18.551666666666662	C1=CC2=C(C=CC=N2)C(=C1)NC(=O)/C(=C/C3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)/C#N	InChI=1S/C23H13Cl2N3O2/c24-15-6-8-19(25)18(12-15)22-9-7-16(30-22)11-14(13-26)23(29)28-21-5-1-4-20-17(21)3-2-10-27-20/h1-12H,(H,28,29)/b14-11+	SVENPFFEMUOOGK-SDNWHVSQSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	NA (NA)	NA (NA)	NA (NA)
0186_08101		C20H18FN3O3S	11.186666666666667	C1CN(CCC1C(=O)N)C2=NC(=O)/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)F)/S2	InChI=1S/C20H18FN3O3S/c21-14-3-1-12(2-4-14)16-6-5-15(27-16)11-17-19(26)23-20(28-17)24-9-7-13(8-10-24)18(22)25/h1-6,11,13H,7-10H2,(H2,22,25)/b17-11+	MCRLBRNXCDKTPQ-GZTJUZNOSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Piperidines (CHEMONTID:0000195)	Piperidinecarboxylic acids and derivatives (CHEMONTID:0001974)	Piperidinecarboxamides (CHEMONTID:0002312)	NA (NA)
0186_08113		C17H15N3O3S	10.735	CC1=CC=C(O1)/C=C/2\C(=O)N=C(S2)NC3=CC=C(C=C3)NC(=O)C	InChI=1S/C17H15N3O3S/c1-10-3-8-14(23-10)9-15-16(22)20-17(24-15)19-13-6-4-12(5-7-13)18-11(2)21/h3-9H,1-2H3,(H,18,21)(H,19,20,22)/b15-9+	MAWJEBFZLHUOBN-OQLLNIDSSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Anilides (CHEMONTID:0000285)	Acetanilides (CHEMONTID:0001846)	NA (NA)
0186_08117		C18H17N3O6S2	12.943333333333332	COC1=CC(=CC(=C1OC)OC)/C=C\2/C(=O)N(C(=O)S2)CC(=O)NC3=NC=CS3	InChI=1S/C18H17N3O6S2/c1-25-11-6-10(7-12(26-2)15(11)27-3)8-13-16(23)21(18(24)29-13)9-14(22)20-17-19-4-5-28-17/h4-8H,9H2,1-3H3,(H,19,20,22)/b13-8-	AEKHBKFKZNAIMW-JYRVWZFOSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
