id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0248_00037	Acetyl-DL-carnitine hydrochloride	C9H17NO4	0.537		missing SMILES		
0248_00064	Decanoyl-L-carnitine	C17H33NO4	3.836		missing SMILES		
0248_00078	Propionyl-L-carnitine	C10H19NO4	0.701		missing SMILES		
0248_00095	Stearoyl-L-carnitine	C25H49NO4	5.456		missing SMILES		
0248_00101	Isopalmitic acid	C16H32O2	4.035		missing SMILES		
0248_00113	Phytanic acid	C20H40O2	4.836		missing SMILES		
0248_00115	Behenic acid	C22H44O2	5.23		missing SMILES		
0248_00140	3,3-Dimethylglutaric acid	C7H12O4	2.555		missing SMILES		
0248_00157	Isobutyric acid	C4H8O2	2.463		missing SMILES		
0248_00159	9-Decenoic acid	C10H18O2	4.621		missing SMILES		
0248_00175	Palmitic acid	C16H32O2	4.022		missing SMILES		
0248_00181	Butyric acid	C4H8O2	2.453		missing SMILES		
0248_00185	Azelaic acid	C9H16O4	3.271		missing SMILES		
0248_00189	Aleuritic acid	C16H32O5	3.572		missing SMILES		
0248_00193	KYNURENINE	C10H12N2O3	0.974		missing SMILES		
0248_00194	INOSINE	C10H12N4O5	0.737		missing SMILES		
0248_00196	GUANOSINE	C10H13N5O5	0.733		missing SMILES		
0248_00197	THYMIDINE	C10H14N2O5	1.122		missing SMILES		
0248_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.705		missing SMILES		
0248_00199	TRYPTOPHAN	C11H12N2O2	1.693		missing SMILES		
0248_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.541		missing SMILES		
0248_00201	METHYLTHIOADENOSINE	C11H15N5O3S	2.017		missing SMILES		
0248_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.104		missing SMILES		
0248_00204	FOLATE	C19H19N7O6	2.393		missing SMILES		
0248_00211	TAURINE	C2H7NO3S	0.529		missing SMILES		
0248_00217	GUANIDINOACETATE	C3H7N3O2	0.511		missing SMILES		
0248_00226	URACIL	C4H4N2O2	0.7		missing SMILES		
0248_00227	CYTOSINE	C4H5N3O	0.511		missing SMILES		
0248_00228	DIHYDROURACIL	C4H6N2O2	0.52		missing SMILES		
0248_00231	MALATE	C4H6O5	0.733		missing SMILES		
0248_00234	CREATININE	C4H7N3O	0.502		missing SMILES		
0248_00238	CREATINE	C4H9N3O2	0.52		missing SMILES		
0248_00248	PURINE	C5H4N4	0.72		missing SMILES		
0248_00249	HYPOXANTHINE	C5H4N4O	0.596		missing SMILES		
0248_00251	URATE	C5H4N4O3	0.569		missing SMILES		
0248_00253	GUANINE	C5H5N5O	0.733		missing SMILES		
0248_00255	DIHYDROOROTATE	C5H6N2O4	0.621		missing SMILES		
0248_00256	PROLINE	C5H9NO2	0.551		missing SMILES		
0248_00259	PIPECOLATE	C6H11NO2	0.541		missing SMILES		
