id	name	formula	rt	smiles.std	status
0248_00001	NORSPERMIDINE	C6H17N3	0.442		'PUGREST.BadRequest: error: '
0248_00002	AGMATINE SULFATE	C5H14N4	0.46		'PUGREST.BadRequest: error: '
0248_00003	CARNOSINE	C9H14N4O3	0.468		'PUGREST.BadRequest: error: '
0248_00004	HISTIDINE	C6H9N3O2	0.468		'PUGREST.BadRequest: error: '
0248_00005	1-METHYL-L-HISTIDINE	C7H11N3O2	0.477		'PUGREST.BadRequest: error: '
0248_00006	PRENOL	C5H10O	0.479		'PUGREST.BadRequest: error: '
0248_00007	N,N-DIMETHYL-ARGININE	C8H18N4O2	0.493		'PUGREST.BadRequest: error: '
0248_00008	DIAMINOPIMELATE	C7H14N2O4	0.501		'PUGREST.BadRequest: error: '
0248_00009	CREATININE	C4H7N3O	0.502		'PUGREST.BadRequest: error: '
0248_00010	CYSTATHIONINE	C7H14N2O4S	0.51		'PUGREST.BadRequest: error: '
0248_00011	P-OCTOPAMINE	C8H11NO2	0.51		'PUGREST.BadRequest: error: '
0248_00012	GUANIDINOACETATE	C3H7N3O2	0.511		'PUGREST.BadRequest: error: '
0248_00013	CYTOSINE	C4H5N3O	0.511		'PUGREST.BadRequest: error: '
0248_00014	CYSTINE	C6H12N2O4S2	0.511		'PUGREST.BadRequest: error: '
0248_00016	DIHYDROURACIL	C4H6N2O2	0.52		'PUGREST.BadRequest: error: '
0248_00017	CREATINE	C4H9N3O2	0.52		'PUGREST.BadRequest: error: '
0248_00018	CYTIDINE	C9H13N3O5	0.52		'PUGREST.BadRequest: error: '
0248_00019	TAURINE	C2H7NO3S	0.529		'PUGREST.BadRequest: error: '
0248_00020	(2S,5R)-trans-5-Hydroxypiperidine-2-carboxylicacid	C6H11NO3	0.53		'PUGREST.BadRequest: error: '
0248_00021	SUCROSE	C12H22O11	0.539		'PUGREST.BadRequest: error: '
0248_00022	MANNITOL	C6H14O6	0.539		'PUGREST.BadRequest: error: '
0248_00023	SORBITOL	C6H14O6	0.539		'PUGREST.BadRequest: error: '
