id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0383_00004	2.4.5-T	C8H5Cl3O3	7.74		missing SMILES		
0383_00005	2.4-D	C8H6Cl2O3	6.49		missing SMILES		
0383_00006	2.4-DB	C10H10Cl2O3	8.25		missing SMILES		
0383_00007	2-Acrylamido-2-methylpropane sulfonic acid (AMPS)	C7H13NO4S	2.5		missing SMILES		
0383_00009	3.5.6-Trichloro-2-pyridinol	C5H2Cl3NO	7.87		missing SMILES		
0383_00013	5-Chloro-2-methyl-4-isothiazolin-3-on (CMI)	C4H4ClNOS	4.03		missing SMILES		
0383_00016	Acamprosat	C5H11NO4S	1.46		missing SMILES		
0383_00017	Acemetacin	C21H18ClNO6	10.76		missing SMILES		
0383_00018	Acephate	C4H10NO3PS	3.09		missing SMILES		
0383_00019	Acesulfame	C4H5NO4S	2.34		missing SMILES		
0383_00020	Acetamiprid	C10H11ClN4	5.14		missing SMILES		
0383_00021	Acetazolamide	C4H6N4O3S2	3.24		missing SMILES		
0383_00022	Acifluorfen	C14H7ClF3NO5	8.72		missing SMILES		
0383_00023	Aclonifen	C12H9ClN2O3	10.83		missing SMILES		
0383_00024	ADB-CHMICA	C22H31N3O2	11.89		missing SMILES		
0383_00025	ADBICA-5F	C20H28FN3O2	9.99		missing SMILES		
0383_00027	Alachlor-ESA	C14H21NO5S	8.02		missing SMILES		
0383_00028	Alachlor-OXA	C14H19NO4	7.69		missing SMILES		
0383_00029	Albuterol	C13H21NO3	4.06		missing SMILES		
0383_00032	Allopurinol	C5H4N4O	3.04		missing SMILES		
0383_00033	Althiazide	C11H14ClN3O4S3	5.83		missing SMILES		
0383_00034	Amiloride	C6H8ClN7O	4.14		missing SMILES		
0383_00035	Aminoheptan (2-)	C7H17N	4.41		missing SMILES		
0383_00036	Amisulpride	C17H27N3O4S	5.08		missing SMILES		
0383_00038	Amisulpride-N-Oxide	C17H27N3O5S	4.81		missing SMILES		
0383_00039	Amitrole	C2H4N4	1.67		missing SMILES		
0383_00042	Anastrozole	C17H19N5	6.38		missing SMILES		
0383_00043	Ancymidol	C15H16N2O2	7.12		missing SMILES		
0383_00048	Anilofos	C13H19ClNO3PS2	10.81		missing SMILES		
0383_00049	Antipyrine-4-Formylamino	C12H13N3O2	4.51		missing SMILES		
0383_00051	Asulam	C8H10N2O4S	1.46		missing SMILES		
0383_00053	Atenolol acid (Metoprolol acid)	C14H21NO4	3.58		missing SMILES		
0383_00056	Atrazine	C8H14ClN5	8.13		missing SMILES		
0383_00057	Atrazine 2-Hydroxy	C8H15N5O	6		missing SMILES		
0383_00058	Atrazine-desethyl	C6H10ClN5	5.71		missing SMILES		
0383_00059	Atrazine-desethyl-2-hydroxy (=Prometon-Hydroxy-Desisopropyl)	C6H11N5O	4.18		missing SMILES		
