id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0143_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	1.6		missing SMILES		
0143_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	21.91		missing SMILES		
0143_00005	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	15.49		missing SMILES		
0143_00009	4-ACETAMIDOBUTANOATE	C6H11NO3	3.97		missing SMILES		
0143_00010	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	12.05		missing SMILES		
0143_00011	4-PYRIDOXATE	C8H9NO4	4.64		missing SMILES		
0143_00013	6-CARBOXYHEXANOATE	C7H12O4	13.07		missing SMILES		
0143_00014	ADENINE	C5H5N5	1.73		missing SMILES		
0143_00015	ANILINE-2-SULFONIC ACID	C6H7NO3S	3.09		missing SMILES		
0143_00016	AZELAIC ACID	C9H16O4	17.58		missing SMILES		
0143_00020	CITRAMALATE	C5H8O5	3.28		missing SMILES		
0143_00023	DETHIOBIOTIN	C10H18N2O3	15.09		missing SMILES		
0143_00029	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	9.18		missing SMILES		
0143_00031	GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL	C7H17O7P	7.38		missing SMILES		
0143_00034	HOMOCYSTINE	C8H16N2O4S2	1.75		missing SMILES		
0143_00035	INDOXYL SULFATE	C8H7NO4S	9.5		missing SMILES		
0143_00037	INOSINE 5'-MONOPHOSPHATE	C25H53N4O8PSi5	1.75		missing SMILES		
0143_00042	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	14.72		missing SMILES		
0143_00043	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	2.89		missing SMILES		
0143_00044	N-ACETYL-DL-METHIONINE	C7H13NO3S	10.37		missing SMILES		
0143_00050	N-ACETYLSEROTONIN	C12H14N2O2	11.78		missing SMILES		
0143_00053	OMEGA-HYDROXYDODECANOIC ACID	C12H24O3	22.17		missing SMILES		
0143_00055	PTERIN	C6H5N5O	3.45		missing SMILES		
0143_00056	PURINE	C5H4N4	3.26		missing SMILES		
0143_00058	RIBOFLAVIN	C17H20N4O6	14.1		missing SMILES		
0143_00061	SUBERIC ACID	C8H14O4	15.58		missing SMILES		
0143_00062	TAURINE	C2H7NO3S	1.65		missing SMILES		
0143_00065	URATE	C5H4N4O3	1.78		missing SMILES		
0143_00067	URIDINE-5-MONOPHOSPHATE	C9H13N2O9P	1.75		missing SMILES		
0143_00068	XANTHINE	C5H4N4O2	3.01		missing SMILES		
0143_00070	XANTHURENIC ACID	C10H7NO4	11.82		missing SMILES		
