id	name	formula	rt	smiles.std	status
0255_00294	ADENOSINE 5'-DIPHOSPHATE	C10H15N5O10P2	0.605		'PUGREST.BadRequest: error: '
0255_00923	Acephate	C4H10NO3PS	1.572		'PUGREST.BadRequest: error: '
0255_00929	Diflufenican	C19H11F5N2O2	5.908		'PUGREST.BadRequest: error: '
0255_00940	Lenacil	C13H18N2O2	4.15		'PUGREST.BadRequest: error: '
0255_00959	Diniconazole	C15H17Cl2N3O	5.489		'PUGREST.BadRequest: error: '
0255_00963	Fenarimol	C17H12Cl2N2O	5.066		'PUGREST.BadRequest: error: '
0255_00964	Fenbucanozole	C19H17ClN4	5.325		'PUGREST.BadRequest: error: '
0255_00965	Fludioxonil	C12H6F2N2O2	4.995		'PUGREST.BadRequest: error: '
0255_00968	Hexaconazole	C14H17Cl2N3O	5.396		'PUGREST.BadRequest: error: '
0255_00970	Ipconazole	C18H24ClN3O	5.679		'PUGREST.BadRequest: error: '
0255_00971	Metconazole	C17H22ClN3O	5.419		'PUGREST.BadRequest: error: '
0255_00973	Tebuconazole	C16H22ClN3O	5.28		'PUGREST.BadRequest: error: '
0255_00976	Triticonazole	C17H20ClN3O	4.973		'PUGREST.BadRequest: error: '
0255_00983	Fenhexamid	C14H17Cl2NO2	5.203		'PUGREST.BadRequest: error: '
0255_00984	Foramsulfron	C17H20N6O7S	3.963		'PUGREST.BadRequest: error: '
0255_00986	Isoxaflutole	C15H12F3NO4S	5.039		'PUGREST.BadRequest: error: '
0255_01002	Picolinafen	C19H12F4N2O2	6.067		'PUGREST.BadRequest: error: '
0255_01007	Propyzamide	C12H11Cl2NO	5.203		'PUGREST.BadRequest: error: '
0255_01020	Triflumizol	C15H15ClF3N3O	5.39		'PUGREST.BadRequest: error: '
0255_01022	Amidosulfuron	C9H15N5O7S2	4.334		'PUGREST.BadRequest: error: '
0255_01025	Boscalid	C18H12Cl2N2O	5.177		'PUGREST.BadRequest: error: '
0255_01028	Chloridazon	C10H8ClN3O	3.349		'PUGREST.BadRequest: error: '
0255_01029	Chlorsulfurson	C12H12ClN5O4S	4.334		'PUGREST.BadRequest: error: '
0255_01034	Diflubenzuron	C14H9ClF2N2O2	5.296		'PUGREST.BadRequest: error: '
0255_01035	Ethirimol	C11H19N3O	3.141		'PUGREST.BadRequest: error: '
0255_01038	Fipronil	C12H4Cl2F6N4OS	5.553		'PUGREST.BadRequest: error: '
0255_01039	Flazasulfuron	C13H12F3N5O5S	4.71		'PUGREST.BadRequest: error: '
0255_01040	Flufenoxuron	C21H11ClF6N2O3	6.255		'PUGREST.BadRequest: error: '
0255_01041	Fuberidazole	C11H8N2O	2.717		'PUGREST.BadRequest: error: '
0255_01043	Isocarbophos	C11H16NO4PS	2.505		'PUGREST.BadRequest: error: '
0255_01044	Isoxaben	C18H24N2O4	5.27		'PUGREST.BadRequest: error: '
0255_01047	Lufenuron	C17H8Cl2F8N2O3	6.069		'PUGREST.BadRequest: error: '
0255_01048	Mandipropamid	C23H22ClNO4	5.132		'PUGREST.BadRequest: error: '
0255_01049	Metamitron	C10H10N4O	3.234		'PUGREST.BadRequest: error: '
0255_01051	Metribuzin	C8H14N4OS	4.475		'PUGREST.BadRequest: error: '
0255_01052	Metsulfuron-methyl	C14H15N5O6S	4.169		'PUGREST.BadRequest: error: '
0255_01055	Novaluron	C17H9ClF8N2O4	5.883		'PUGREST.BadRequest: error: '
0255_01058	Triflumuron	C15H10ClF3N2O3	5.597		'PUGREST.BadRequest: error: '
0255_01059	Phoxim	C12H15N2O3PS	4.547		'PUGREST.BadRequest: error: '
0255_01063	Oxasulfuron	C17H18N4O6S	4.053		'PUGREST.BadRequest: error: '
0255_01066	Rimsulfuron	C14H17N5O7S2	4.311		'PUGREST.BadRequest: error: '
0255_01067	Triasulfuron	C14H16ClN5O5S	4.284		'PUGREST.BadRequest: error: '
0255_01069	Thifensulfurson methyl	C12H13N5O6S2	4.098		'PUGREST.BadRequest: error: '
0255_01070	Teflubenzuron	C14H6Cl2F4N2O2	5.905		'PUGREST.BadRequest: error: '
0255_01071	Acetamiprid	C10H11ClN4	3.514		'PUGREST.BadRequest: error: '
0255_01078	Diuron	C9H10Cl2N2O	4.543		'PUGREST.BadRequest: error: '
0255_01084	Imidacloprid	C9H10ClN5O2	3.372		'PUGREST.BadRequest: error: '
0255_01088	Methoxyfenozide	C22H28N2O3	5.27		'PUGREST.BadRequest: error: '
0255_01096	Tebufenozide	C22H28N2O2	5.526		'PUGREST.BadRequest: error: '
0255_01097	Thiabendazole	C10H7N3S	2.623		'PUGREST.BadRequest: error: '
