id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0073_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	2.63		missing SMILES		
0073_00004	1-AMINOCYCLOPROPANE-1-CARBOXYLATE	C4H7NO2	2.57		missing SMILES		
0073_00005	1-METHYL-6,7-DIHYDROXY-1,2,3,4-TETRAHYDROISOQUINOLINE	C10H13NO2	2.6		missing SMILES		
0073_00007	1-METHYLNICOTINAMIDE	C7H8N2O	2.48		missing SMILES		
0073_00008	2-HYDROXYPYRIDINE	C5H5NO	2.69		missing SMILES		
0073_00010	3-METHYL-2-OXINDOLE	C9H9NO	19.3		missing SMILES		
0073_00011	3-METHYLHISTAMINE	C6H11N3	2.27		missing SMILES		
0073_00012	4-GUANIDINOBUTANOATE	C5H11N3O2	2.57		missing SMILES		
0073_00013	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID	C10H7NO3	14.34		missing SMILES		
0073_00014	5-METHYLCYTOSINE	C5H7N3O	2.57		missing SMILES		
0073_00016	6-HYDROXYNICOTINATE	C6H5NO3	2.69		missing SMILES		
0073_00017	ADENINE	C5H5N5	2.63		missing SMILES		
0073_00018	AGMATINE	C5H14N4	2.31		missing SMILES		
0073_00020	BIS(3-AMINOPROPYL)AMINE	C6H17N3	2.18		missing SMILES		
0073_00021	CAFFEINE	C8H10N4O2	14.55		missing SMILES		
0073_00023	CHOLINE	C5H14NO	2.48		missing SMILES		
0073_00027	CREATININE	C4H7N3O	2.51		missing SMILES		
0073_00030	CYTOSINE	C4H5N3O	2.57		missing SMILES		
0073_00032	DIETHANOLAMINE	C4H11NO2	2.48		missing SMILES		
0073_00033	DIMETHYLBENZIMIDAZOLE	C9H10N2	15.67		missing SMILES		
0073_00034	GUANIDINOACETATE	C3H7N3O2	2.51		missing SMILES		
0073_00035	GUANINE	C5H5N5O	2.6		missing SMILES		
0073_00036	HISTAMINE	CH5H9N3	2.27		missing SMILES		
0073_00037	HYPOXANTHINE	C5H4N4O	2.63		missing SMILES		
0073_00038	INDOLE-3-ACETATE	C10H9NO2	18.56		missing SMILES		
0073_00039	INDOLE-3-ETHANOL	C10H11NO	18.49		missing SMILES		
0073_00046	LUMICHROME	C12H10N4O2	19.59		missing SMILES		
0073_00047	METHYLGUANIDINE	C2H7N3	2.57		missing SMILES		
0073_00049	N1-ACETYLSPERMINE	C12H28N4O	2.25		missing SMILES		
0073_00050	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	17.3		missing SMILES		
0073_00054	NICOTINAMIDE	C6H6N2O	2.63		missing SMILES		
0073_00056	PHOSPHOCHOLINE	C5H14NO4P	2.54		missing SMILES		
0073_00057	PTERIN	C6H5N5O	2.6		missing SMILES		
0073_00058	PURINE	C5H4N4	2.63		missing SMILES		
0073_00059	QUINOLINE	C9H7N	2.63		missing SMILES		
0073_00060	RIBOFLAVIN	C17H20N4O6	15.74		missing SMILES		
0073_00062	SEROTONIN	C10H12N2O	2.6		missing SMILES		
0073_00064	SPERMIDINE	C7H19N3	2.18		missing SMILES		
0073_00066	THIAMINE	C12H17N4OS	2.39		missing SMILES		
0073_00067	THIAMINE MONOPHOSPHATE	C12H17N4O4PS	2.51		missing SMILES		
0073_00068	THIOPURINE S-METHYLETHER	C6H6N4S	15.26		missing SMILES		
0073_00071	URACIL	C4H4N2O2	2.63		missing SMILES		
0073_00072	URATE	C5H4N4O3	2.6		missing SMILES		
0073_00074	XANTHINE	C5H4N4O2	2.6		missing SMILES		
0073_00075	XANTHURENIC ACID	C10H7NO4	13.9		missing SMILES		
