id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg
0232_00001	Bilirubin	C33H36N4O6	1.166	5280352	CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\4/C(=C(C(=O)N4)C=C)C	CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C	InChI=1S/C33H36N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-14,34-35H,1-2,9-12,15H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-	BPYKTIZUTYGOLE-IFADSCNNSA-N				
0232_00002	Lauric acid FA(12:0)	C12H24O2	1.596	3893		CCCCCCCCCCCC(=O)O	InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)	POULHZVOKOAJMA-UHFFFAOYSA-N				
0232_00003	Myristic acid FA(14:0)	C14H28O2	2.153	11005		CCCCCCCCCCCCCC(=O)O	InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)	TUNFSRHWOTWDNC-UHFFFAOYSA-N				
0232_00004	Palmitic acid FA(16:0)	C16H32O2	2.747	985		CCCCCCCCCCCCCCCC(=O)O	InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)	IPCSVZSSVZVIGE-UHFFFAOYSA-N				
0232_00005	Hexadecenoic acid FA(16:1)	C16H30O2	2.299									
0232_00006	Heptadecenoic acid FA(17:1)	C17H32O2	2.584									
0232_00007	Stearic acid FA(18:0)	C18H36O2	3.445	5281		CCCCCCCCCCCCCCCCCC(=O)O	InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)	QIQXTHQIDYTFRH-UHFFFAOYSA-N				
0232_00008	HydroxyOctadecenoic acid FA(18:1(OH))	C18H34O3	1.802									
0232_00009	octadecenoic acid FA(18:1)	C18H34O2	2.897									
0232_00010	HydroxyLinoleic acid FA(18:2(OH))	C18H32O3	1.322									
0232_00011	Octadecadienoic acid FA(18:2)	C18H32O2	2.467									
0232_00012	Octadecatrienoic acid FA(18:3)_1	C18H30O2	2.12									
0232_00013	Octadecatrienoic acid FA(18:3)_2	C18H30O2	2.189									
0232_00014	Octadecatetraenoic acid FA(18:4)	C18H28O2	1.85									
0232_00015	Arachidic acid FA(20:0)	C20H40O2	4.237	10467		CCCCCCCCCCCCCCCCCCCC(=O)O	InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)	VKOBVWXKNCXXDE-UHFFFAOYSA-N				
0232_00016	Eicosenoic acid FA(20:1)	C20H38O2	3.554									
0232_00017	Eicosadienoic acid FA(20:2)	C20H36O2	3.037									
0232_00018	Eicosatrienoic acid FA(20:3)	C20H34O2	2.664									
0232_00019	Eicosatetraenoic acid FA(20:4)	C20H32O2	2.425									
0232_00020	Eicosapentaenoic acid FA(20:5)	C20H30O2	2.085									
0232_00021	Docosatetraenoic acid FA(22:4)	C22H36O2	2.885									
0232_00022	Docosapentaenoic acid FA(22:5)_1	C22H34O2	2.52									
0232_00023	Docosapentaenoic acid FA(22:5)_2	C22H34O2	2.656									
0232_00024	Docosahexaenoic FA(22:6)	C22H32O2	2.318									
0232_00025	LPE(18:1/0:0)_1	C23H46NO7P	2.023									
0232_00026	Cholesterol Sulfate_1	C27H46O4S	2.471	65076	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C	InChI=1S/C27H46O4S/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(31-32(28,29)30)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25H,6-8,10-17H2,1-5H3,(H,28,29,30)/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1	BHYOQNUELFTYRT-DPAQBDIFSA-N				
0232_00027	Cholesterol Sulfate_2	C27H46O4S	2.561	65076	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)O)C)C	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C	InChI=1S/C27H46O4S/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(31-32(28,29)30)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25H,6-8,10-17H2,1-5H3,(H,28,29,30)/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1	BHYOQNUELFTYRT-DPAQBDIFSA-N				
0232_00028	Capric acid FA(10:0)	C10H20O2	1.12	2969		CCCCCCCCCC(=O)O	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	GHVNFZFCNZKVNT-UHFFFAOYSA-N				
0232_00029	HydroxyPalmitic acid FA(16:0(OH))	C16H32O3	1.58									
0232_00030	Hexadecadienoic acid FA(16:2)	C16H28O2	1.96									
