id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0390_000000	CHEBI:182209	C14H22O5	2.3038	54738509.0		Cc1c(O)cc(CC(O)C(C)C(O)C(C)C)oc1=O	InChI=1S/C14H22O5/c1-7(2)13(17)8(3)11(15)5-10-6-12(16)9(4)14(18)19-10/h6-8,11,13,15-17H,5H2,1-4H3	JQHCHMRMIDGIBW-UHFFFAOYSA-N					removed another duplicate entry; compound annotation
0390_000002	(+)-Zeylenol	C21H20O7	3.0428	14283260.0		O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1	InChI=1S/C21H20O7/c22-17-12-11-16(28-20(25)15-9-5-2-6-10-15)18(23)21(17,26)13-27-19(24)14-7-3-1-4-8-14/h1-12,16-18,22-23,26H,13H2	AWCUZBLYCWUTRL-UHFFFAOYSA-N					doublet; removed another duplicate entry; compound annotation
0390_000004	(+)-Zeylenol	C21H20O7	3.0982	14283260.0		O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1	InChI=1S/C21H20O7/c22-17-12-11-16(28-20(25)15-9-5-2-6-10-15)18(23)21(17,26)13-27-19(24)14-7-3-1-4-8-14/h1-12,16-18,22-23,26H,13H2	AWCUZBLYCWUTRL-UHFFFAOYSA-N					doublet; removed another duplicate entry; compound annotation
0390_000006	(+)-Zeylenol	C21H20O7	3.1585	14283260.0		O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1	InChI=1S/C21H20O7/c22-17-12-11-16(28-20(25)15-9-5-2-6-10-15)18(23)21(17,26)13-27-19(24)14-7-3-1-4-8-14/h1-12,16-18,22-23,26H,13H2	AWCUZBLYCWUTRL-UHFFFAOYSA-N					doublet; removed another duplicate entry; compound annotation
0390_000008	(+)-Zeylenol	C21H20O7	3.1629	14283260.0		O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1	InChI=1S/C21H20O7/c22-17-12-11-16(28-20(25)15-9-5-2-6-10-15)18(23)21(17,26)13-27-19(24)14-7-3-1-4-8-14/h1-12,16-18,22-23,26H,13H2	AWCUZBLYCWUTRL-UHFFFAOYSA-N					doublet; removed another duplicate entry; compound annotation
0390_000010	[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-2-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methoxy]oxan-3-yl] (E)-3-phenylprop-2-enoate	C30H34O12	3.3475	45360129.0	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)/C=C/C3=CC=CC=C3)O)O)O)OC(=O)/C=C/C4=CC=CC=C4)O)O	CC1OC(OCC2OC(OC(=O)C=Cc3ccccc3)C(O)C(O)C2O)C(OC(=O)C=Cc2ccccc2)C(O)C1O	InChI=1S/C30H34O12/c1-17-23(33)26(36)28(41-21(31)14-12-18-8-4-2-5-9-18)30(39-17)38-16-20-24(34)25(35)27(37)29(40-20)42-22(32)15-13-19-10-6-3-7-11-19/h2-15,17,20,23-30,33-37H,16H2,1H3/b14-12+,15-13+/t17-,20+,23-,24+,25-,26+,27+,28+,29-,30+/m0/s1	OWWJIYCJJLVSON-DQLSKFBESA-N					doublet; compound annotation
0390_000011	[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-2-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methoxy]oxan-3-yl] (E)-3-phenylprop-2-enoate	C30H34O12	3.3971	45360129.0	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)/C=C/C3=CC=CC=C3)O)O)O)OC(=O)/C=C/C4=CC=CC=C4)O)O	CC1OC(OCC2OC(OC(=O)C=Cc3ccccc3)C(O)C(O)C2O)C(OC(=O)C=Cc2ccccc2)C(O)C1O	InChI=1S/C30H34O12/c1-17-23(33)26(36)28(41-21(31)14-12-18-8-4-2-5-9-18)30(39-17)38-16-20-24(34)25(35)27(37)29(40-20)42-22(32)15-13-19-10-6-3-7-11-19/h2-15,17,20,23-30,33-37H,16H2,1H3/b14-12+,15-13+/t17-,20+,23-,24+,25-,26+,27+,28+,29-,30+/m0/s1	OWWJIYCJJLVSON-DQLSKFBESA-N					doublet; compound annotation
0390_000012	[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-2-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[(E)-3-phenylprop-2-enoyl]oxyoxan-2-yl]methoxy]oxan-3-yl] (E)-3-phenylprop-2-enoate	C30H34O12	3.4543	45360129.0	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)/C=C/C3=CC=CC=C3)O)O)O)OC(=O)/C=C/C4=CC=CC=C4)O)O	CC1OC(OCC2OC(OC(=O)C=Cc3ccccc3)C(O)C(O)C2O)C(OC(=O)C=Cc2ccccc2)C(O)C1O	InChI=1S/C30H34O12/c1-17-23(33)26(36)28(41-21(31)14-12-18-8-4-2-5-9-18)30(39-17)38-16-20-24(34)25(35)27(37)29(40-20)42-22(32)15-13-19-10-6-3-7-11-19/h2-15,17,20,23-30,33-37H,16H2,1H3/b14-12+,15-13+/t17-,20+,23-,24+,25-,26+,27+,28+,29-,30+/m0/s1	OWWJIYCJJLVSON-DQLSKFBESA-N					doublet; removed another duplicate entry; compound annotation
0390_000014		C12H20O4	3.9007	51136268.0		CC(C)CCCC(=O)OCC1COC(=O)C1	InChI=1S/C12H20O4/c1-9(2)4-3-5-11(13)15-7-10-6-12(14)16-8-10/h9-10H,3-8H2,1-2H3	GWLZFGYOYSNHKO-UHFFFAOYSA-N					compound annotation
0390_000015	ACon1_001625	C55H84O22	4.1367	24177532.0		COC1CC(OC2CCC3(C)C(CCC4(O)C3CC(OC(=O)c3ccccc3)C3(C)C(O)(C(C)=O)CCC43O)C2)OC(C)C1OC1CC(OC)C(OC2OC(C)C(OC3OC(CO)C(O)C(O)C3O)C(OC)C2O)C(C)O1	InChI=1S/C55H84O22/c1-26-44(75-39-23-34(67-8)45(27(2)70-39)76-50-43(61)47(68-9)46(28(3)71-50)77-49-42(60)41(59)40(58)35(25-56)73-49)33(66-7)22-38(69-26)72-32-16-17-51(5)31(21-32)15-18-54(64)36(51)24-37(74-48(62)30-13-11-10-12-14-30)52(6)53(63,29(4)57)19-20-55(52,54)65/h10-14,26-28,31-47,49-50,56,58-61,63-65H,15-25H2,1-9H3	ODGKTDLGCWUSEC-UHFFFAOYSA-N					doublet; compound annotation
