id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0235_00001	Xanthurenic acid	C10H7NO4	2.798	5699.0		C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	InChI=1S/C10H7NO4/c12-7-3-1-2-5-8(13)4-6(10(14)15)11-9(5)7/h1-4,12H,(H,11,13)(H,14,15)	FBZONXHGGPHHIY-UHFFFAOYSA-N					
0235_00002	Urocanic acid	C6H6N2O2	0.959	1178.0	C1=C(NC=N1)/C=C/C(=O)O	C1=C(NC=N1)C=CC(=O)O	InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+	LOIYMIARKYCTBW-OWOJBTEDSA-N					
0235_00003	Uric acid	C5H4N4O3	1.125	1175.0		C12=C(NC(=O)N1)NC(=O)NC2=O	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	LEHOTFFKMJEONL-UHFFFAOYSA-N					
0235_00004	Trigonelline	C7H7NO2	0.621	5570.0		C[N+]1=CC=CC(=C1)C(=O)[O-]	InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	WWNNZCOKKKDOPX-UHFFFAOYSA-N					
0235_00005	Theobromine	C7H8N4O2	2.419	5429.0		CN1C=NC2=C1C(=O)NC(=O)N2C	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)	YAPQBXQYLJRXSA-UHFFFAOYSA-N					
0235_00006	S-Adenosylhomocysteine	C14H20N6O5S	1.404	439155.0	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	ZJUKTBDSGOFHSH-WFMPWKQPSA-N					
0235_00007	Pyridoxine	C8H11NO3	1.266	1054.0		CC1=NC=C(C(=C1O)CO)CO	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	LXNHXLLTXMVWPM-UHFFFAOYSA-N					
0235_00008	Pseudouridine	C9H12N2O6	0.949	15047.0	C1=C(C(=O)NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O	InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1	PTJWIQPHWPFNBW-GBNDHIKLSA-N					
0235_00009	L-prolyl-L-proline	C10H16N2O3	1.433	11622593.0	C1C[C@H](NC1)C(=O)N2CCC[C@H]2C(=O)O	C1CC(NC1)C(=O)N2CCCC2C(=O)O	InChI=1S/C10H16N2O3/c13-9(7-3-1-5-11-7)12-6-2-4-8(12)10(14)15/h7-8,11H,1-6H2,(H,14,15)/t7-,8-/m0/s1	RWCOTTLHDJWHRS-YUMQZZPRSA-N					
0235_00010	Propionylcarnitine CAR(3:0)	C10H19NO4	1.638	188824.0	CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3/t8-/m1/s1	UFAHZIUFPNSHSL-MRVPVSSYSA-N					
0235_00011	Proline betaine	C7H13NO2	0.684	115244.0	C[N+]1(CCC[C@H]1C(=O)[O-])C	C[N+]1(CCCC1C(=O)[O-])C	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	CMUNUTVVOOHQPW-LURJTMIESA-N					
0235_00012	Prolylhydroxyproline	C10H16N2O4	0.768	11902893.0	C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O	C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O	InChI=1S/C10H16N2O4/c13-6-4-8(10(15)16)12(5-6)9(14)7-2-1-3-11-7/h6-8,11,13H,1-5H2,(H,15,16)/t6-,7+,8+/m1/s1	ONPXCLZMBSJLSP-CSMHCCOUSA-N					
0235_00013	Pipecolic acid	C6H11NO2	0.906	849.0		C1CCNC(C1)C(=O)O	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	HXEACLLIILLPRG-UHFFFAOYSA-N					
0235_00014	Phenylacetylglutamine	C13H16N2O4	3.619	92258.0	C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	JFLIEFSWGNOPJJ-JTQLQIEISA-N					
