id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0128_00001	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	2.53		missing SMILES		
0128_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	25.06		missing SMILES		
0128_00005	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	18.25		missing SMILES		
0128_00007	4-PYRIDOXATE	C8H9NO4	2.69		missing SMILES		
0128_00008	6-CARBOXYHEXANOATE	C7H12O4	15.6		missing SMILES		
0128_00009	ADENINE	C5H5N5	2.63		missing SMILES		
0128_00010	ANILINE-2-SULFONIC ACID	C6H7NO3S	5.07		missing SMILES		
0128_00011	AZELAIC ACID	C9H16O4	19.9		missing SMILES		
0128_00014	DETHIOBIOTIN	C10H18N2O3	17.22		missing SMILES		
0128_00023	INDOXYL SULFATE	C8H7NO4S	12.55		missing SMILES		
0128_00028	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	17.26		missing SMILES		
0128_00029	N-ACETYL-DL-METHIONINE	C7H13NO3S	13.28		missing SMILES		
0128_00032	N-ACETYLSEROTONIN	C12H14N2O2	13.71		missing SMILES		
0128_00034	PTERIN	C6H5N5O	2.64		missing SMILES		
0128_00035	PURINE	C5H4N4	4.65		missing SMILES		
0128_00039	SUBERIC ACID	C8H14O4	17.95		missing SMILES		
0128_00040	TAURINE	C2H7NO3S	2.53		missing SMILES		
0128_00042	URATE	C5H4N4O3	2.64		missing SMILES		
0128_00043	XANTHINE	C5H4N4O2	2.64		missing SMILES		
