id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0382_00001	Aceclofenac	C16H13Cl2NO4	9.2	71771		C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl							
0382_00002	Acetylsalicylic acid_NH4 adduct	C9H8O4	4.8	2244		CC(=O)OC1=CC=CC=C1C(=O)O							
0382_00003	Atenolol-desisopropyl	C11H16N2O3	2.0	14211540		C1=CC(=CC=C1CC(=O)N)OCC(CN)O							
0382_00004	Carbamazepine-10.11-dihydro-10.11 dihydroxy	C15H14N2O3	5.79	114725	C1=CC=C2C(=C1)[C@@H]([C@H](C3=CC=CC=C3N2C(=O)N)O)O	C1=CC=C2C(=C1)C(C(C3=CC=CC=C3N2C(=O)N)O)O							
0382_00005	Chlortetracycline	C22H23ClN2O8	4.5	54675777	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O							
0382_00006	Citalopram 3-oxo	C20H19FN2O2	6.6	11484526		CN(C)CCCC1(C2=C(C=C(C=C2)C#N)C(=O)O1)C3=CC=C(C=C3)F							
0382_00007	Citalopram desmethyl	C19H19FN2O	6.66	162180		CNCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F							
0382_00008	Dicloxacillin	C19H17Cl2N3O5S	7.8	18381	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O	CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O							
0382_00009	Doxycycline	C22H24N2O8	6.2	54671203	C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O							
0382_00010	EE2 - Ethinyl estradiol	C20H24O2	9.46	5991	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O							
0382_00011	Ofloxacin-N-desmethyl (Impurity E)	C17H20FN3O4	4.74	0		O=C1C(C(O)=O)=CN(C(CO2)C)C(C1C=C3F)C2=C3N4CCNCC4							
0382_00012	Oxacillin	C19H19N3O5S	6.9	6196	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O							
