id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0382_00001	Aceclofenac	C16H13Cl2NO4	9.2		missing SMILES		
0382_00002	Acetylsalicylic acid_NH4 adduct	C9H8O4	4.8		missing SMILES		
0382_00003	Atenolol-desisopropyl	C11H16N2O3	2		missing SMILES		
0382_00006	Citalopram 3-oxo	C20H19FN2O2	6.6		missing SMILES		
0382_00007	Citalopram desmethyl	C19H19FN2O	6.66		missing SMILES		
0382_00011	Ofloxacin-N-desmethyl (Impurity E)	C17H20FN3O4	4.74		missing SMILES		
0382_00015	Piperazine	C4H10N2	1.2		missing SMILES		
0382_00016	Sulfamethoxazole hydroxylamine	C10H11N3O4S	4.54		missing SMILES		
0382_00017	Sulfamethoxazole (Impurity F)	C10H11N3O3S	4.39		missing SMILES		
0382_00019	Tolfenamic acid	C14H12ClNO2	11.9		missing SMILES		
0382_00020	Trimethoprim (Impurity B)	C14H16N4O4	5.49		missing SMILES		
0382_00021	1 2 3-triazole-5-OH (1.2.3)	C2H3N3O	5.99		missing SMILES		
0382_00022	2 C-D	C11H17NO2	5.34		missing SMILES		
0382_00023	2 C-P	C13H21NO2	7.46		missing SMILES		
0382_00024	2.4.5-T-methylester	C9H7Cl3O3	10.75		missing SMILES		
0382_00025	2.4-DB	C10H10Cl2O3	10.04		missing SMILES		
0382_00026	2.4-DB-methylester	C11H12Cl2O3	11.34		missing SMILES		
0382_00027	2.4-D-butylester	C12H14Cl2O3	11.86		missing SMILES		
0382_00028	2.4-D-methylester	C9H8Cl2O3	9.61		missing SMILES		
0382_00029	2-5-DMA	C11H17NO2	4.78		missing SMILES		
0382_00030	25I-NBoMe	C18H22INO3	8.03		missing SMILES		
0382_00031	2C-B	C10H14BrNO2	5.56		missing SMILES		
0382_00032	2C-C	C10H14ClNO2	5.28		missing SMILES		
0382_00033	2-C-C-NBoMe	C18H22ClNO3	7.34		missing SMILES		
0382_00034	2C-E	C12H19NO2	6.48		missing SMILES		
0382_00035	2C-H	C10H15NO2	4.43		missing SMILES		
0382_00036	2C-I	C10H14INO2	6.06		missing SMILES		
0382_00037	2CT-2	C12H19NO2S	5.88		missing SMILES		
0382_00038	2C-T-4	C13H21NO2S	6.69		missing SMILES		
0382_00039	2C-T-7	C13H21NO2S	6.98		missing SMILES		
0382_00040	2-Methyl-4-amino-6-methoxy-s-triazine	C5H8N4O	3.71		missing SMILES		
0382_00041	2-Naphthalin sulfonic acid	C10H8O3S	5.44		missing SMILES		
0382_00043	3.5.6-Trichloro-2-pyridinol	C5H2Cl3NO	8.96		missing SMILES		
0382_00044	3-4-(dichlorophenyl)-3-methyl urea	C8H8Cl2N2O	8.51		missing SMILES		
0382_00045	3-4-(dichlorophenyl)-urea	C7H6Cl2N2O	7.99		missing SMILES		
0382_00046	4-5-Dichloro-2-n-octyl-isothiazol-3(2H)-on (DCOIT)	C11H17Cl2NOS	12.49		missing SMILES		
0382_00047	4-AcO-DIPT	C18H26N2O2	4.88		missing SMILES		
0382_00048	4-Methoxy-1.3-phenylenediamine	C7H10N2O	2.37		missing SMILES		
0382_00049	5-(2-aminopropyl)benzofuran (5-APB)	C11H13NO	4.79		missing SMILES		
0382_00050	5-(2-Aminopropyl)indole (5-API)	C11H14N2	4.07		missing SMILES		
0382_00051	5-fluoro MN-18	C23H22FN3O	11.84		missing SMILES		
0382_00052	5-Iodo-2-aminoindane (5-IAI)	C9H10IN	5.87		missing SMILES		
0382_00054	A-796.260	C22H30N2O2	10.7		missing SMILES		
0382_00055	A-834.735	C22H29NO2	11.37		missing SMILES		
0382_00056	AB-005	C23H32N2O	8.81		missing SMILES		
0382_00063	Acamprosat	C5H11NO4S	1.4		missing SMILES		
0382_00064	Acebutolol	C18H28N2O4	4.78		missing SMILES		
0382_00065	Aceclidine	C9H15NO2	4.87		missing SMILES		
0382_00066	Acemetacin	C21H18ClNO6	9.9		missing SMILES		
0382_00067	Acephate	C4H10NO3PS	3.11		missing SMILES		
0382_00068	Acepromazine	C19H22N2OS	7.47		missing SMILES		
0382_00069	Aceprometazine	C19H22N2OS	7.26		missing SMILES		
0382_00071	Acetamiprid	C10H11ClN4	5.17		missing SMILES		
0382_00072	Acetazolamide	C4H6N4O3S2	3.43		missing SMILES		
0382_00074	Acetildenafil	C25H34N6O3	7.01		missing SMILES		
0382_00075	Acetildenafil-Dimethyl	C25H34N6O3	7.5		missing SMILES		
0382_00076	Acetildenafil-Hydroxy	C25H34N6O4	6.94		missing SMILES		
0382_00077	Acetildenafil-Nor	C24H32N6O3	6.99		missing SMILES		
0382_00078	Acetochlor	C14H20ClNO2	10.23		missing SMILES		
0382_00079	Acetohexamide	C15H20N2O4S	7.72		missing SMILES		
0382_00080	Acibenzolar-S-Methyl	C8H6N2OS2	9.65		missing SMILES		
0382_00081	Aciclovir	C8H11N5O3	2.34		missing SMILES		
0382_00082	Acifluorfen	C14H7ClF3NO5	8.95		missing SMILES		
0382_00083	Aclonifen	C12H9ClN2O3	10.86		missing SMILES		
0382_00087	Actinoquinol	C11H11NO4S	3.56		missing SMILES		
0382_00089	ADB-CHMICA	C22H31N3O2	11.67		missing SMILES		
0382_00090	ADB-FUBINACA	C21H23FN4O2	10.26		missing SMILES		
0382_00091	ADBICA	C20H29N3O2	11.1		missing SMILES		
0382_00092	ADBICA-5F	C20H28FN3O2	9.72		missing SMILES		
0382_00093	ADB-PINACA	C19H28N4O2	11.18		missing SMILES		
0382_00094	ADB-PINACA-5F	C19H27FN4O2	9.86		missing SMILES		
0382_00095	Adenine	C5H5N5	2.43		missing SMILES		
0382_00097	Adinazolam	C19H18ClN5	8.28		missing SMILES		
0382_00098	Agomelatine	C15H17NO2	8.68		missing SMILES		
0382_00100	AKB48 (APINACA)	C23H31N3O	13.97		missing SMILES		
0382_00101	AKB48-5F (5F-APINACA)	C23H30FN3O	12.86		missing SMILES		
0382_00102	Alachlor	C14H20ClNO2	10.33		missing SMILES		
0382_00103	Alachlor-ESA	C14H21NO5S	7.19		missing SMILES		
0382_00105	Albendazole	C12H15N3O2S	9.19		missing SMILES		
0382_00106	Albendazole sulfone	C12H15N3O4S	5.86		missing SMILES		
0382_00107	Albuterol / Salbutamol	C13H21NO3	3.23		missing SMILES		
0382_00108	Aldicarb	C7H14N2O2S	6.17		missing SMILES		
0382_00109	Aldicarb-sulfone (Aldoxycarb)	C7H14N2O4S	3.75		missing SMILES		
0382_00111	Alfentanyl	C21H32N6O3	7.69		missing SMILES		
0382_00112	Alimemazine	C18H22N2S	8.1		missing SMILES		
0382_00115	Alizapride	C16H21N5O2	3.62		missing SMILES		
0382_00116	Allethrin I	C19H26O3	12.14		missing SMILES		
0382_00118	Allidochlor	C8H12ClNO	6.37		missing SMILES		
0382_00119	Allopurinol	C5H4N4O	2.19		missing SMILES		
0382_00120	Almitrine	C26H29F2N7	13.45		missing SMILES		
0382_00121	Alprazolam	C17H13ClN4	8.36		missing SMILES		
0382_00122	Alprazolam- alpha-Hydroxy	C17H13ClN4O	8.11		missing SMILES		
0382_00123	Alprazolam-Hydroxy	C17H13ClN4O	7.81		missing SMILES		
0382_00124	Alprenolol	C15H23NO2	6.71		missing SMILES		
0382_00125	Altretamine	C9H18N6	10.14		missing SMILES		
0382_00126	Alypin	C16H26N2O2	6.07		missing SMILES		
0382_00127	AM-1220	C26H26N2O	8.09		missing SMILES		
0382_00128	AM-1220-Azepane	C26H26N2O	8.61		missing SMILES		
0382_00129	AM-1248	C26H34N2O	9.94		missing SMILES		
0382_00130	AM-2201	C24H22FNO	11.23		missing SMILES		
0382_00131	AM-2232	C24H20N2O	9.69		missing SMILES		
0382_00132	AM-2233	C22H23IN2O	7.11		missing SMILES		
0382_00133	AM-694	C20H19FINO	10.46		missing SMILES		
0382_00134	Amantadine	C10H17N	4.86		missing SMILES		
0382_00137	Ambroxol	C13H18Br2N2O	6.04		missing SMILES		
0382_00138	AMDOPH	C13H17N3O3	5.06		missing SMILES		
0382_00139	Ametryn	C9H17N5S	9.16		missing SMILES		
0382_00140	Amfepramone	C13H19NO	4.11		missing SMILES		
0382_00141	Amidephrine	C10H16N2O3S	2.54		missing SMILES		
0382_00142	Amidosulfuron	C9H15N5O7S2	6.77		missing SMILES		
0382_00143	Amiloride	C6H8ClN7O	3.68		missing SMILES		
0382_00144	Aminobenzimidazole (2-)	C7H7N3	3.74		missing SMILES		
0382_00145	Aminocarb  (Metacil)	C11H16N2O2	5.15		missing SMILES		
0382_00146	Aminoglutethimide	C13H16N2O2	4.99		missing SMILES		
0382_00147	Aminoheptan (2-)	C7H17N	5.01		missing SMILES		
0382_00148	Aminophenazone. Amidopyrin	C13H17N3O	5.21		missing SMILES		
0382_00149	Aminorex Isomer 1	C9H10N2O	3.67		missing SMILES		
0382_00150	Aminorex Isomer 2	C9H10N2O	5.57		missing SMILES		
0382_00151	Amiodarone	C25H29I2NO3	12.1		missing SMILES		
0382_00152	Amisulpride	C17H27N3O4S	3.88		missing SMILES		
0382_00153	Amisulpride-N-Oxide	C17H27N3O5S	4.33		missing SMILES		
0382_00154	Amitraz	C19H23N3	13.3		missing SMILES		
0382_00155	Amitriptyline	C20H23N	8.23		missing SMILES		
0382_00156	Amitrole	C2H4N4	1.44		missing SMILES		
0382_00157	Amlodipine	C20H25ClN2O5	8.36		missing SMILES		
0382_00159	Amoxapine	C17H16ClN3O	7.64		missing SMILES		
0382_00161	Amphetamine (2-F-)	C9H12FN	4.24		missing SMILES		
0382_00162	Amphetamine (3-F-)	C9H12FN	4.39		missing SMILES		
0382_00163	Amphetamine (4-F-)	C9H12FN	4.39		missing SMILES		
0382_00164	Amphetamine-2-F-Methyl (2-F-methamphetamine)	C10H14FN	4.33		missing SMILES		
0382_00165	Amphetamine-2-methyl (ortetamine)	C10H15N	5.17		missing SMILES		
0382_00166	Amphetamine-3-F-Methyl (3-F-methamphetamine)	C10H14FN	4.39		missing SMILES		
0382_00167	Amphetamine-3-methyl	C10H15N	5.17		missing SMILES		
0382_00168	Amphetamine-4-F-Methyl (4-F-methamphetamine)	C10H14FN	4.43		missing SMILES		
0382_00169	Amphetamine-dehydrometh (DHMEPH)	C11H17NO	4.6		missing SMILES		
0382_00171	Amphetamine-N-Ethyl	C11H17N	4.4		missing SMILES		
0382_00172	Amphetamine-N-Propyl	C12H19N	4.83		missing SMILES		
0382_00173	Amphetamine-P-hydroxy	C9H13NO	2.98		missing SMILES		
0382_00175	Amrinone	C10H9N3O	2.88		missing SMILES		
0382_00176	AMT (Alpha-Methyltryptamine)	C11H14N2	4.44		missing SMILES		
0382_00177	Anabasine	C10H14N2	2.94		missing SMILES		
0382_00179	Ancymidol	C15H16N2O2	7.15		missing SMILES		
0382_00180	Anilazine (Dyrene)	C9H5Cl3N4	9.74		missing SMILES		
0382_00181	Anilofos	C13H19ClNO3PS2	10.84		missing SMILES		
0382_00182	Antazoline	C17H19N3	6.41		missing SMILES		
0382_00183	Antipyrine- 4-Acetamido	C13H15N3O2	3.94		missing SMILES		
0382_00184	Antipyrine- 4-Formylamino	C12H13N3O2	3.96		missing SMILES		
0382_00185	Antipyrine-4-Amino (4-AAP)	C11H13N3O	4.69		missing SMILES		
0382_00186	APICA	C24H32N2O	13.18		missing SMILES		
0382_00187	Apomorphine	C17H17NO2	4.28		missing SMILES		
0382_00188	Apophedrin  (Phenylethanolamine)	C8H11NO	2.84		missing SMILES		
0382_00189	Apraclonidin	C9H10Cl2N4	3.09		missing SMILES		
0382_00190	Aprindine	C22H30N2	8.85		missing SMILES		
0382_00191	Apronalide	C9H16N2O2	6.94		missing SMILES		
0382_00192	Aramite (total)	C15H23ClO4S	12.18		missing SMILES		
0382_00193	Arecoline	C8H13NO2	1.74		missing SMILES		
0382_00194	Aripiprazole	C23H27Cl2N3O2	8.63		missing SMILES		
0382_00195	Arprinocid	C12H9ClFN5	6.7		missing SMILES		
0382_00199	Aspon	C12H28O5P2S2	12.91		missing SMILES		
0382_00200	Astemizole	C28H31FN4O	8.03		missing SMILES		
0382_00201	Asulam	C8H10N2O4S	3.41		missing SMILES		
0382_00203	Atenolol	C14H22N2O3	3.09		missing SMILES		
0382_00204	Atenolol acid (Metoprolol acid)	C14H21NO4	3.93		missing SMILES		
0382_00207	Atorvastatin IMP D (epoxide)	C26H22FNO4	10.28		missing SMILES		
0382_00208	Atraton	C9H17N5O	7.81		missing SMILES		
0382_00209	Atrazine	C8H14ClN5	8.16		missing SMILES		
0382_00210	Atrazine-2-hydroxy	C8H15N5O	5.03		missing SMILES		
0382_00211	Atrazine-desethyl	C6H10ClN5	5.73		missing SMILES		
0382_00212	Atrazine-desethyl-2-hydroxy (=Prometon-Hydroxy-Desisopropyl)	C6H11N5O	3.16		missing SMILES		
0382_00213	Atrazine-desethyl-desisopropyl	C3H4ClN5	3.03		missing SMILES		
0382_00214	Atrazine-desisopropyl	C5H8ClN5	4.75		missing SMILES		
0382_00219	Axeen Isomer 1 (Proxabarbal. Proxibarbital)	C10H14N2O4	4.87		missing SMILES		
0382_00220	Axeen Isomer 2 (Proxabarbal. Proxibarbital)	C10H14N2O4	5.14		missing SMILES		
0382_00221	Azaconazole Peak 1	C12H11Cl2N3O2	7.85		missing SMILES		
0382_00222	Azaconazole Peak 2	C12H11Cl2N3O2	8.53		missing SMILES		
0382_00223	Azacyclonol	C18H21NO	6.19		missing SMILES		
0382_00225	Azapropazone	C16H20N4O2	6.54		missing SMILES		
0382_00226	Azatadine	C20H22N2	5.99		missing SMILES		
0382_00227	Azelastine	C22H24ClN3O	7.59		missing SMILES		
0382_00228	Azimsulfuron	C13H16N10O5S	7.62		missing SMILES		
0382_00229	Azinphos-ethyl	C12H16N3O3PS2	10.17		missing SMILES		
0382_00230	Azinphos-methyl (Guthion)	C10H12N3O3PS2	8.89		missing SMILES		
0382_00231	Aziprotryne	C7H11N7S	9.71		missing SMILES		
0382_00236	Baclofen	C10H12ClNO2	4.27		missing SMILES		
0382_00237	Bambuterol	C18H29N3O5	5.16		missing SMILES		
0382_00238	Bamifylline	C20H27N5O3	5.24		missing SMILES		
0382_00239	Bamipine	C19H24N2	7.77		missing SMILES		
0382_00240	Barban	C11H9Cl2NO2	9.74		missing SMILES		
0382_00241	Barverin	C29H43N5O3	7.64		missing SMILES		
0382_00242	BB-22	C25H24N2O2	12.45		missing SMILES		
0382_00243	BDB	C11H15NO2	4.73		missing SMILES		
0382_00244	Beclamide	C10H12ClNO	6.27		missing SMILES		
0382_00245	Beflubutamide	C18H17F4NO2	10.64		missing SMILES		
0382_00246	Befunolol	C16H21NO4	4.93		missing SMILES		
0382_00247	Benactyzine	C20H25NO3	6.08		missing SMILES		
0382_00248	Benalaxyl	C20H23NO3	10.89		missing SMILES		
0382_00249	Benazolin	C9H6ClNO3S	5.58		missing SMILES		
0382_00250	Bendiocarb	C11H13NO4	7.02		missing SMILES		
0382_00251	Bendroflumethiazide	C15H14F3N3O4S2	6.82		missing SMILES		
0382_00252	Benfuracarb	C20H30N2O5S	11.92		missing SMILES		
0382_00253	Benodanil	C13H10INO	8.02		missing SMILES		
0382_00254	Benomyl (decomposed to Carbendazim)	C14H18N4O3	5.46		missing SMILES		
0382_00255	Benorilate	C17H15NO5	7.41		missing SMILES		
0382_00256	Benoxacor	C11H11Cl2NO2	8.87		missing SMILES		
0382_00257	Benperidol	C22H24FN3O2	5.96		missing SMILES		
0382_00258	Benproperine	C21H27NO	8.32		missing SMILES		
0382_00259	Benserazide	C10H15N3O5	1.38		missing SMILES		
0382_00260	Bensulfuron-methyl	C16H18N4O7S	8.77		missing SMILES		
0382_00261	Bensulide	C14H24NO4PS3	10.51		missing SMILES		
0382_00262	Bensultap	C17H21NO4S4	9.6		missing SMILES		
0382_00263	Bentazepam	C17H16N2OS	9.49		missing SMILES		
0382_00264	Bentazone	C10H12N2O3S	5.22		missing SMILES		
0382_00267	Benzamidine	C7H8N2	2.63		missing SMILES		
0382_00269	Benzethonium	C27H42NO2	11.6		missing SMILES		
0382_00270	Benzocaine	C9H11NO2	6.27		missing SMILES		
0382_00271	Benzoctamine	C18H19N	6.52		missing SMILES		
0382_00272	Benzododecinium (Benzyl-dimethyl-dodecylammonium)	C21H38N	11.22		missing SMILES		
0382_00273	Benzofuran-6-ylpropan-2-amine<U+00A0>(6-APB)	C11H13NO	4.81		missing SMILES		
0382_00274	Benzophenon 3 (=2-Hydroxy-4-methoxybenzophenon)	C14H12O3	10.83		missing SMILES		
0382_00275	Benzophenone- 2-Amino-5-chloro	C13H10ClNO	10.5		missing SMILES		
0382_00276	Benzophenone -2-Amino-5-nitro	C13H10N2O3	8.99		missing SMILES		
0382_00277	Benzophenone-d10	C13H10O	9.51		missing SMILES		
0382_00278	Benzophenone-p.p-Dichloro	C13H8Cl2O	11.87		missing SMILES		
0382_00279	Benzothiazole (BTH)	C7H5NS	6.88		missing SMILES		
0382_00280	Benzothiazole- 2-Amino	C7H6N2S	5.84		missing SMILES		
0382_00281	Benzothiazole- 2-Amino,6-chloro	C7H5ClN2S	8		missing SMILES		
0382_00282	Benzothiazole- 2-Amino,4-chloro	C7H5ClN2S	7.2		missing SMILES		
0382_00283	Benzothiazole- 2-Me-S	C8H7NS2	9.79		missing SMILES		
0382_00284	Benzothiazole -2-OH	C7H5NOS	6.53		missing SMILES		
0382_00285	Benzothiazole-Mercapto	C7H5NS2	6.89		missing SMILES		
0382_00286	Benzotriazole (BTR)	C6H5N3	4.76		missing SMILES		
0382_00287	Benzotriazole -1-Methyl	C7H7N3	5.11		missing SMILES		
0382_00288	Benzotriazole -4-Me	C7H7N3	5.83		missing SMILES		
0382_00289	Benzotriazole- 5-Me	C7H7N3	5.83		missing SMILES		
0382_00290	Benzotriazole-1-Hydroxy	C6H5N3O	3.88		missing SMILES		
