id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0174_00001	10-HYDROXYDECANOATE	C10H20O3	1.13		missing SMILES		
0174_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	1.27		missing SMILES		
0174_00004	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.46		missing SMILES		
0174_00005	2-OXOADIPATE	C6H8O5	12.94		missing SMILES		
0174_00006	3-(2-HYDROXYPHENYL)PROPANOATE	C9H10O3	2.27		missing SMILES		
0174_00007	3,4-DIHYDROXYPHENYL GLYCOL	C8H10O4	4.12		missing SMILES		
0174_00008	3-HYDROXY-3-METHYLGLUTARATE	C6H10O5	12.19		missing SMILES		
0174_00011	4-ACETAMIDOBUTANOATE	C6H11NO3	8.54		missing SMILES		
0174_00012	4-PYRIDOXATE	C8H9NO4	1.41		missing SMILES		
0174_00014	6-CARBOXYHEXANOATE	C7H12O4	11.91		missing SMILES		
0174_00015	AZELAIC ACID	C9H16O4	9.72		missing SMILES		
0174_00019	CITRAMALATE	C5H8O5	12.21		missing SMILES		
0174_00024	DIHYDROXYMANDELIC ACID	C8H8O5	4.4		missing SMILES		
0174_00028	FORMYL-L-METHIONYL PEPTIDE	C6H11NO3S	7.68		missing SMILES		
0174_00032	INDOLE-3-ACETAMIDE	C10H10N2O	0.95		missing SMILES		
0174_00033	INDOXYL SULFATE	C8H7NO4S	3.84		missing SMILES		
0174_00038	N6-(DELTA2-ISOPENTENYL)-ADENINE	C10H13N5	0.62		missing SMILES		
0174_00039	N-ACETYL-DL-GLUTAMIC ACID	C7H11NO5	13.59		missing SMILES		
0174_00045	N-ACETYLSEROTONIN	C12H14N2O2	1.09		missing SMILES		
0174_00049	PTERIN	C6H5N5O	5.43		missing SMILES		
0174_00050	PURINE	C5H4N4	1.25		missing SMILES		
0174_00053	TAURINE	C2H7NO3S	12.02		missing SMILES		
0174_00055	URATE	C5H4N4O3	11.63		missing SMILES		
0174_00057	URIDINE-5-MONOPHOSPHATE	C9H13N2O9P	13.59		missing SMILES		
0174_00058	XANTHINE	C5H4N4O2	5.71		missing SMILES		
0174_00060	XANTHURENIC ACID	C10H7NO4	9.68		missing SMILES		
