id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg
0389_00001	Amitrole	C2H4N4	0.89	1639		C1=NNC(=N1)N	InChI=1S/C2H4N4/c3-2-4-1-5-6-2/h1H,(H3,3,4,5,6)	KLSJWNVTNUYHDU-UHFFFAOYSA-N				
0389_00002	Guanylurea	C2H6N4O	0.89	8859		C(=NC(=O)N)(N)N	InChI=1S/C2H6N4O/c3-1(4)6-2(5)7/h(H6,3,4,5,6,7)	SQSPRWMERUQXNE-UHFFFAOYSA-N				
0389_00003	Histamine	C5H9N3	0.83	774		C1=C(NC=N1)CCN	InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)	NTYJJOPFIAHURM-UHFFFAOYSA-N				
0389_00004	Benzotriazole (BTR)	C6H5N3	4.9	7220		C1=CC2=NNN=C2C=C1	InChI=1S/C6H5N3/c1-2-4-6-5(3-1)7-9-8-6/h1-4H,(H,7,8,9)	QRUDEWIWKLJBPS-UHFFFAOYSA-N				
0389_00005	Nicotinamide	C6H6N2O	0.961	936		C1=CC(=CN=C1)C(=O)N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	DFPAKSUCGFBDDF-UHFFFAOYSA-N				
0389_00006	Chlormequate	C5H13ClN	0.94	13837		C[N+](C)(C)CCCl	InChI=1S/C5H13ClN/c1-7(2,3)5-4-6/h4-5H2,1-3H3/q+1	JUZXDNPBRPUIOR-UHFFFAOYSA-N				
0389_00007	Vigabatrin	C6H11NO2	1.144	5665		C=CC(CCC(=O)O)N	InChI=1S/C6H11NO2/c1-2-5(7)3-4-6(8)9/h2,5H,1,3-4,7H2,(H,8,9)	PJDFLNIOAUIZSL-UHFFFAOYSA-N				
0389_00008	Amphetamine	C9H13N	3.311	5826		C[C@@H](CC1=CC=CC=C1)N		KWTSXDURSIMDCE-QMMMGPOBSA-N				
0389_00009	Tyramine	C8H11NO	1.194	12119		CCNC1=CC=C(C=C1)O	InChI=1S/C8H11NO/c1-2-9-7-3-5-8(10)6-4-7/h3-6,9-10H,2H2,1H3	UJWHLERCFNIFNJ-UHFFFAOYSA-N				
0389_00010	Apophedrin (Phenylethanolamine)	C8H11NO	1.44	1000		C1=CC=C(C=C1)C(CN)O	InChI=1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8,10H,6,9H2	ULSIYEODSMZIPX-UHFFFAOYSA-N				
0389_00011	Methamidophos	C2H8NO2PS	1.33	4096		COP(=O)(N)SC	InChI=1S/C2H8NO2PS/c1-5-6(3,4)7-2/h1-2H3,(H2,3,4)	NNKVPIKMPCQWCG-UHFFFAOYSA-N				
0389_00012	Benzothiazole-2-OH	C7H5NOS	8.35	13625		C1=CC=C2C(=C1)NC(=O)S2	InChI=1S/C7H5NOS/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)	YEDUAINPPJYDJZ-UHFFFAOYSA-N				
0389_00013	Paracetamol	C8H9NO2	1.911	1983		CC(=O)NC1=CC=C(C=C1)O	InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)	RZVAJINKPMORJF-UHFFFAOYSA-N				
0389_00014	Anatabine	C10H12N2	1.12	11388		C1C=CCN[C@@H]1C2=CN=CC=C2	InChI=1S/C10H12N2/c1-2-7-12-10(5-1)9-4-3-6-11-8-9/h1-4,6,8,10,12H,5,7H2/t10-/m0/s1	SOPPBXUYQGUQHE-JTQLQIEISA-N				
0389_00015	Nicotine	C10H14N2	0.928	89594		CN1CCC[C@H]1C2=CN=CC=C2	InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1	SNICXCGAKADSCV-JTQLQIEISA-N				
0389_00016	Cyromazine	C6H10N6	1.18	47866		C1CC1NC2=NC(=NC(=N2)N)N	InChI=1S/C6H10N6/c7-4-10-5(8)12-6(11-4)9-3-1-2-3/h3H,1-2H2,(H5,7,8,9,10,11,12)	LVQDKIWDGQRHTE-UHFFFAOYSA-N				
0389_00017	Levetiracetam	C8H14N2O2	2.028	5284583		CC[C@@H](C(=O)N)N1CCCC1=O	InChI=1S/C8H14N2O2/c1-2-6(8(9)12)10-5-3-4-7(10)11/h6H,2-5H2,1H3,(H2,9,12)/t6-/m0/s1	HPHUVLMMVZITSG-LURJTMIESA-N				
0389_00018	Atrazine-desisopropyl	C5H8ClN5	4.394	13878		CCNC1=NC(=NC(=N1)N)Cl	InChI=1S/C5H8ClN5/c1-2-8-5-10-3(6)9-4(7)11-5/h2H2,1H3,(H3,7,8,9,10,11)	IVENSCMCQBJAKW-UHFFFAOYSA-N				
0389_00019	Cotinine	C10H12N2O	1.23	854019		CN1[C@@H](CCC1=O)C2=CN=CC=C2	InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1	UIKROCXWUNQSPJ-VIFPVBQESA-N				
0389_00020	MDAI	C10H11NO2	2.594	125558		C1C(CC2=CC3=C(C=C21)OCO3)N	InChI=1S/C10H11NO2/c11-8-1-6-3-9-10(13-5-12-9)4-7(6)2-8/h3-4,8H,1-2,5,11H2	FQDRMHHCWZAXJM-UHFFFAOYSA-N				
0389_00021	MDA	C10H13NO2	3.73	1614		CC(CC1=CC2=C(C=C1)OCO2)N	InChI=1S/C10H13NO2/c1-7(11)4-8-2-3-9-10(5-8)13-6-12-9/h2-3,5,7H,4,6,11H2,1H3	NGBBVGZWCFBOGO-UHFFFAOYSA-N				
0389_00022	Phenacetin	C10H13NO2	7.95	4754		CCOC1=CC=C(C=C1)NC(=O)C	InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)	CPJSUEIXXCENMM-UHFFFAOYSA-N				
0389_00023	Memantine	C12H21N	8.18	4054		CC12CC3CC(C1)(CC(C3)(C2)N)C	InChI=1S/C12H21N/c1-10-3-9-4-11(2,6-10)8-12(13,5-9)7-10/h9H,3-8,13H2,1-2H3	BUGYDGFZZOZRHP-UHFFFAOYSA-N				
0389_00024	Rimantadin	C12H21N	8.01	5071		CC(C12CC3CC(C1)CC(C3)C2)N	InChI=1S/C12H21N/c1-8(13)12-5-9-2-10(6-12)4-11(3-9)7-12/h8-11H,2-7,13H2,1H3	UBCHPRBFMUDMNC-UHFFFAOYSA-N				
0389_00025	Theobromine	C7H8N4O2	1.44	5429		CN1C=NC2=C1C(=O)NC(=O)N2C	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)	YAPQBXQYLJRXSA-UHFFFAOYSA-N				
0389_00026	Theophylline	C7H8N4O2	1.88	2153		CN1C2=C(C(=O)N(C1=O)C)NC=N2	InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)	ZFXYFBGIUFBOJW-UHFFFAOYSA-N				
0389_00027	Phosphate-triethyl	C6H15O4P	7.8	6535		CCOP(=O)(OCC)OCC	InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3	DQWPFSLDHJDLRL-UHFFFAOYSA-N				
0389_00028	Deprenyl/Selegiline	C13H17N	6.1	26757		C[C@H](CC1=CC=CC=C1)N(C)CC#C	InChI=1S/C13H17N/c1-4-10-14(3)12(2)11-13-8-6-5-7-9-13/h1,5-9,12H,10-11H2,2-3H3/t12-/m1/s1	MEZLKOACVSPNER-GFCCVEGCSA-N				
0389_00029	Butocarboxim	C7H14N2O2S	8.05	36879		CC(C(=NOC(=O)NC)C)SC	InChI=1S/C7H14N2O2S/c1-5(6(2)12-4)9-11-7(10)8-3/h6H,1-4H3,(H,8,10)	SFNPDDSJBGRXLW-UHFFFAOYSA-N				
0389_00030	Phthalate-Dimethyl	C10H10O4	9.667	8554		COC(=O)C1=CC=CC=C1C(=O)OC	InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3	NIQCNGHVCWTJSM-UHFFFAOYSA-N				
0389_00031	Caffeine	C8H10N4O2	3.061	2519		CN1C=NC2=C1C(=O)N(C(=O)N2C)C	InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	RYYVLZVUVIJVGH-UHFFFAOYSA-N				
0389_00032	Tetraethylene glycol	C8H18O5	1.344	8200		C(COCCOCCOCCO)O	InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2	UWHCKJMYHZGTIT-UHFFFAOYSA-N				
0389_00033	Ibuprofen	C13H18O2	13.867	3672		CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)	HEFNNWSXXWATRW-UHFFFAOYSA-N				
0389_00034	Lidocaine-Nor	C12H18N2O	3.944	24415		CCNCC(=O)NC1=C(C=CC=C1C)C	InChI=1S/C12H18N2O/c1-4-13-8-11(15)14-12-9(2)6-5-7-10(12)3/h5-7,13H,4,8H2,1-3H3,(H,14,15)	WRMRXPASUROZGT-UHFFFAOYSA-N				
0389_00035	Phenoxybenzamide	C13H11NO2	11.17	3290567		C1=CC=C(C=C1)OC2=CC=CC=C2C(=O)N	InChI=1S/C13H11NO2/c14-13(15)11-8-4-5-9-12(11)16-10-6-2-1-3-7-10/h1-9H,(H2,14,15)	CJCOBMTYEDBBSY-UHFFFAOYSA-N				
0389_00036	Atrazine	C8H14ClN5	10.633	2256		CCNC1=NC(=NC(=N1)Cl)NC(C)C	InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)	MXWJVTOOROXGIU-UHFFFAOYSA-N				
0389_00037	Cimaterol	C12H17N3O	1.611	2755		CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O	InChI=1S/C12H17N3O/c1-8(2)15-7-12(16)9-3-4-11(14)10(5-9)6-13/h3-5,8,12,15-16H,7,14H2,1-2H3	BUXRLJCGHZZYNE-UHFFFAOYSA-N				
0389_00038	Dichlorvos	C4H7Cl2O4P	9.38	3039		COP(=O)(OC)OC=C(Cl)Cl	InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3	OEBRKCOSUFCWJD-UHFFFAOYSA-N				
0389_00039	Piperazine-1-Piperonyl	C12H16N2O2	1.36	94426		C1CN(CCN1)CC2=CC3=C(C=C2)OCO3	InChI=1S/C12H16N2O2/c1-2-11-12(16-9-15-11)7-10(1)8-14-5-3-13-4-6-14/h1-2,7,13H,3-6,8-9H2	NBOOZXVYXHATOW-UHFFFAOYSA-N				
