id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg
0357_00072	Tauro-α-muricholic acid sodium salt	C26H45NO7S	5.384	168408	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CCC2[C@@]1(CCC3C2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	InChI=1S/C26H45NO7S/c1-15(4-7-21(29)27-12-13-35(32,33)34)17-5-6-18-22-19(9-11-25(17,18)2)26(3)10-8-16(28)14-20(26)23(30)24(22)31/h15-20,22-24,28,30-31H,4-14H2,1-3H3,(H,27,29)(H,32,33,34)/t15-,16-,17-,18+,19+,20+,22+,23+,24+,25-,26-/m1/s1	XSOLDPYUICCHJX-QQXJNSDFSA-N				
0357_00274	QUINATE	C7H12O6	0.622			O=C(O)C1(O)CC(O)C(O)C(O)C1	InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4?,5-,7+/m1/s1	AAWZDTNXLSGCEK-RKGSPJAZSA-N				
0357_00440	ADENINE	C5H5N5	0.831			N1=CN=C(N)C=2NC=NC12	InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)	GFFGJBXGBJISGV-UHFFFAOYSA-N				
0357_00479	N,N,N-TRIMETHYLLYSINE	C9H20N2O2	6.327			O=C([O-])C(N)CCCC[N+](C)(C)C	InChI=1S/C9H20N2O2/c1-11(2,3)7-5-4-6-8(10)9(12)13/h8H,4-7,10H2,1-3H3/t8-/m0/s1	MXNRLFUSFKVQSK-QMMMGPOBSA-N				
0357_00590	PREGNENOLONE SULFATE	C21H32O5S	5,843			O=C(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C	InChI=1/C21H32O5S/c1-13(22)17-6-7-18-16-5-4-14-12-15(26-27(23,24)25)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19H,5-12H2,1-3H3,(H,23,24,25)	DIJBBUIOWGGQOP-UHFFFAOYNA-N				
0357_00850	DL-Vanillactic acid lithium salt hydrate	C10H12O5	3.353	160637		COC1=C(C=CC(=C1)CC(C(=O)O)O)O	InChI=1S/C10H12O5/c1-15-9-5-6(2-3-7(9)11)4-8(12)10(13)14/h2-3,5,8,11-12H,4H2,1H3,(H,13,14)	SVYIZYRTOYHQRE-UHFFFAOYSA-N				
0357_00888	Indole-3-carboxaldehyde	C9H7NO	4,263	10256	NA	C1=CC=C2C(=C1)C(=CN2)C=O	InChI=1S/C9H7NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-6,10H	OLNJUISKUQQNIM-UHFFFAOYSA-N				
0357_00909	(−) Quinic acid	C7H12O6	0.635	6508	C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O	C1C(C(C(CC1(C(=O)O)O)O)O)O	InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5?,7?/m1/s1	AAWZDTNXLSGCEK-LNVDRNJUSA-N				
0357_00951	Bifentrin	C23H22ClF3O2	7.654			O=C(OCC1=CC=CC(C=2C=CC=CC2)=C1C)C3C(C=C(Cl)C(F)(F)F)C3(C)C	InChI=1S/C23H22ClF3O2/c1-14-16(10-7-11-17(14)15-8-5-4-6-9-15)13-29-21(28)20-18(22(20,2)3)12-19(24)23(25,26)27/h4-12,18,20H,13H2,1-3H3	OMFRMAHOUUJSGP-UHFFFAOYSA-N				
0357_01227	C10-APS	C15H25NO3S	5.729			O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCC	InChI=1S/C15H25NO3S/c1-2-3-4-5-6-7-8-9-12-16-13-10-11-15(14-16)20(17,18)19/h10-11,13-14H,2-9,12H2,1H3	FQHIZVFRQYSNCR-UHFFFAOYSA-N				
0357_01228	C11-APS	C16H27NO3S	6.008			O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCC	InChI=1S/C16H27NO3S/c1-2-3-4-5-6-7-8-9-10-13-17-14-11-12-16(15-17)21(18,19)20/h11-12,14-15H,2-10,13H2,1H3	MELJIQNHSDJRCS-UHFFFAOYSA-N				
0357_01229	C12-APS	C17H29NO3S	6.231			O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCC	InChI=1S/C17H29NO3S/c1-2-3-4-5-6-7-8-9-10-11-14-18-15-12-13-17(16-18)22(19,20)21/h12-13,15-16H,2-11,14H2,1H3	XYOYPJOVGVYCIF-UHFFFAOYSA-N				
0357_01232	C15-APS	C20H35NO3S	6.858			O=S(=O)([O-])C1=CC=C[N+](=C1)CCCCCCCCCCCCCCC	InChI=1S/C20H35NO3S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17-21-18-15-16-20(19-21)25(22,23)24/h15-16,18-19H,2-14,17H2,1H3	FKLGNUWVNIXLPR-UHFFFAOYSA-N				
