id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0383_00001	1.2.3.6-Tetrahydrophthalimide (cis-)	C8H9NO2	4.36	92888	C1C=CC[C@H]2[C@@H]1C(=O)NC2=O	C1C=CCC2C1C(=O)NC2=O	InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)/t5-,6+	CIFFBTOJCKSRJY-OLQVQODUSA-N					removed other duplicate with synonymous name
0383_00002	16-OH E1 (1-3-5(10)-estratrien-3 16-diol-17-one/16-hydroxyestrone)	C18H22O3	8.42	115116	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H](C2=O)O)CCC4=C3C=CC(=C4)O	CC12CCC3C(C1CC(C2=O)O)CCC4=C3C=CC(=C4)O	InChI=1S/C18H22O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-16,19-20H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,18+/m1/s1	WPOCIZJTELRQMF-QFXBJFAPSA-N					
0383_00003	17a-methyl-5a-androstane-3-17a-diol	C20H34O2	13.96	6429856	C[C@]1(CCC2C1(CCC3C2CC[C@H]4C3(CC[C@@H](C4)O)C)C)O	CC12CCC(CC1CCC3C2CCC4(C3CCC4(C)O)C)O	InChI=1S/C20H34O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h13-17,21-22H,4-12H2,1-3H3/t13-,14+,15?,16?,17?,18?,19?,20-/m1/s1	QGKQXZFZOIQFBI-RZEMGSGWSA-N					
0383_00004	2.4.5-T	C8H5Cl3O3	7.74	1480		C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O	InChI=1S/C8H5Cl3O3/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13/h1-2H,3H2,(H,12,13)	SMYMJHWAQXWPDB-UHFFFAOYSA-N					
0383_00005	2.4-D	C8H6Cl2O3	6.49	1486		C1=CC(=C(C=C1Cl)Cl)OCC(=O)O	InChI=1S/C8H6Cl2O3/c9-5-1-2-7(6(10)3-5)13-4-8(11)12/h1-3H,4H2,(H,11,12)	OVSKIKFHRZPJSS-UHFFFAOYSA-N					
0383_00006	2.4-DB	C10H10Cl2O3	8.25	1489		C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O	InChI=1S/C10H10Cl2O3/c11-7-3-4-9(8(12)6-7)15-5-1-2-10(13)14/h3-4,6H,1-2,5H2,(H,13,14)	YIVXMZJTEQBPQO-UHFFFAOYSA-N					
0383_00007	2-Acrylamido-2-methylpropane sulfonic acid (AMPS)	C7H13NO4S	2.5	65360		CC(C)(CS(=O)(=O)O)NC(=O)C=C	InChI=1S/C7H13NO4S/c1-4-6(9)8-7(2,3)5-13(10,11)12/h4H,1,5H2,2-3H3,(H,8,9)(H,10,11,12)	XHZPRMZZQOIPDS-UHFFFAOYSA-N					
0383_00008	2-OH  E1 (1-3-5(10)-estratrien-2 3-diol-17-one/2-hydroxyestrone)	C18H22O3	9.74	440623	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=C(C=C34)O)O	CC12CCC3C(C1CCC2=O)CCC4=CC(=C(C=C34)O)O	InChI=1S/C18H22O3/c1-18-7-6-11-12(14(18)4-5-17(18)21)3-2-10-8-15(19)16(20)9-13(10)11/h8-9,11-12,14,19-20H,2-7H2,1H3/t11-,12+,14-,18-/m0/s1	SWINWPBPEKHUOD-JPVZDGGYSA-N					
0383_00009	3.5.6-Trichloro-2-pyridinol	C5H2Cl3NO	7.87	23017		C1=C(C(=O)NC(=C1Cl)Cl)Cl	InChI=1S/C5H2Cl3NO/c6-2-1-3(7)5(10)9-4(2)8/h1H,(H,9,10)	WCYYAQFQZQEUEN-UHFFFAOYSA-N					
0383_00010	4-hydroxy-4-androstene-3.17-dione	C19H26O3	6.61	11273	C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O	CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O	InChI=1S/C19H26O3/c1-18-10-8-15(20)17(22)14(18)4-3-11-12-5-6-16(21)19(12,2)9-7-13(11)18/h11-13,22H,3-10H2,1-2H3/t11-,12-,13-,18+,19-/m0/s1	OSVMTWJCGUFAOD-KZQROQTASA-N					
0383_00011	4-OH E1 (1-3-5(10)-estratrien-3 4-diol-17-one/4-hydroxyestrone) 	C18H22O3	9.89	9971251	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4O)O	CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4O)O	InChI=1S/C18H22O3/c1-18-9-8-11-10-4-6-15(19)17(21)13(10)3-2-12(11)14(18)5-7-16(18)20/h4,6,11-12,14,19,21H,2-3,5,7-9H2,1H3/t11-,12-,14+,18+/m1/s1	XQZVQQZZOVBNLU-QDTBLXIISA-N					
0383_00012	5-Androstan-3-17-diol-3-glucosiduronate  (3-diol-3G)	C25H40O8	10.16	3034755	C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)OC(=O)[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)O)O)O)O	CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)OC(=O)C5C(C(C(C(O5)O)O)O)O	InChI=1S/C25H40O8/c1-24-9-7-13(32-23(31)21-19(28)18(27)20(29)22(30)33-21)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-22,26-30H,3-11H2,1-2H3/t12-,13+,14-,15-,16-,17-,18-,19-,20+,21-,22+,24-,25-/m0/s1	TWDCYBTXSUNASK-WGGIPMEBSA-N					
0383_00013	5-Chloro-2-methyl-4-isothiazolin-3-on (CMI)	C4H4ClNOS	4.03	33344		CN1C(=O)C=C(S1)Cl	InChI=1S/C4H4ClNOS/c1-6-4(7)2-3(5)8-6/h2H,1H3	DHNRXBZYEKSXIM-UHFFFAOYSA-N					
0383_00014	A4 (4-androsten-3 17-dione)	C19H26O2	13.1	6128	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C	InChI=1S/C19H26O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-16H,3-10H2,1-2H3/t14-,15-,16-,18-,19-/m0/s1	AEMFNILZOJDQLW-QAGGRKNESA-N					
0383_00015	ABICA-5F	C19H26FN3O2	9.22	118796498	CC(C)[C@@H](C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CCCCCF	CC(C)C(C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CCCCCF	InChI=1S/C19H26FN3O2/c1-13(2)17(18(21)24)22-19(25)15-12-23(11-7-3-6-10-20)16-9-5-4-8-14(15)16/h4-5,8-9,12-13,17H,3,6-7,10-11H2,1-2H3,(H2,21,24)(H,22,25)/t17-/m0/s1	GQYZBLMAONPUNX-KRWDZBQOSA-N					
0383_00016	Acamprosat	C5H11NO4S	1.46	71158		CC(=O)NCCCS(=O)(=O)O	InChI=1S/C5H11NO4S/c1-5(7)6-3-2-4-11(8,9)10/h2-4H2,1H3,(H,6,7)(H,8,9,10)	AFCGFAGUEYAMAO-UHFFFAOYSA-N					
