id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_09924		C22H23ClFN3O2	13.848333333333333	CC1=CC(=C(C=C1)NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCC4=CC=CC=C4C3)F)Cl	InChI=1S/C22H23ClFN3O2/c1-14-6-7-19(18(23)10-14)25-22(29)27-13-17(24)11-20(27)21(28)26-9-8-15-4-2-3-5-16(15)12-26/h2-7,10,17,20H,8-9,11-13H2,1H3,(H,25,29)/t17-,20-/m0/s1	OOUPIYCLPYIZIC-PXNSSMCTSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09925		C19H26FN3O2	12.131666666666666	CCC1=CC=C(C=C1)NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCCCC3)F	InChI=1S/C19H26FN3O2/c1-2-14-6-8-16(9-7-14)21-19(25)23-13-15(20)12-17(23)18(24)22-10-4-3-5-11-22/h6-9,15,17H,2-5,10-13H2,1H3,(H,21,25)/t15-,17-/m0/s1	HLWBKLRTONXTAL-RDJZCZTQSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09927		C23H26FN3O3	13.651666666666667	CCOC1=CC=CC=C1NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCC4=CC=CC=C4C3)F	InChI=1S/C23H26FN3O3/c1-2-30-21-10-6-5-9-19(21)25-23(29)27-15-18(24)13-20(27)22(28)26-12-11-16-7-3-4-8-17(16)14-26/h3-10,18,20H,2,11-15H2,1H3,(H,25,29)/t18-,20-/m0/s1	NYSKDELXUPNODN-ICSRJNTNSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09928		C18H24FN3O3	11.288333333333332	COC1=CC=CC=C1NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCCCC3)F	InChI=1S/C18H24FN3O3/c1-25-16-8-4-3-7-14(16)20-18(24)22-12-13(19)11-15(22)17(23)21-9-5-2-6-10-21/h3-4,7-8,13,15H,2,5-6,9-12H2,1H3,(H,20,24)/t13-,15-/m0/s1	KYETZJWMBNPXFE-ZFWWWQNUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09929		C15H15N3O2	8.851666666666667	CN1C(=O)[C@@H]2CN(C[C@@H]2C1=O)CC3=CC(=CC=C3)C#N	InChI=1S/C15H15N3O2/c1-17-14(19)12-8-18(9-13(12)15(17)20)7-11-4-2-3-10(5-11)6-16/h2-5,12-13H,7-9H2,1H3/t12-,13+	QZOFIAFVZROSOK-BETUJISGSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Phenylmethylamines (CHEMONTID:0000185)	NA (NA)	NA (NA)
0186_09930		C23H26FN3O4	12.541666666666666	COC1=CC(=CC(=C1)NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCC4=CC=CC=C4C3)F)OC	InChI=1S/C23H26FN3O4/c1-30-19-10-18(11-20(12-19)31-2)25-23(29)27-14-17(24)9-21(27)22(28)26-8-7-15-5-3-4-6-16(15)13-26/h3-6,10-12,17,21H,7-9,13-14H2,1-2H3,(H,25,29)/t17-,21-/m0/s1	BIXJJZWAVHPGNO-UWJYYQICSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09931		C18H23F2N3O3	11.003333333333334	COC1=C(C=C(C=C1)NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCCCC3)F)F	InChI=1S/C18H23F2N3O3/c1-26-16-6-5-13(10-14(16)20)21-18(25)23-11-12(19)9-15(23)17(24)22-7-3-2-4-8-22/h5-6,10,12,15H,2-4,7-9,11H2,1H3,(H,21,25)/t12-,15-/m0/s1	OSUBTVYMUGWQDU-WFASDCNBSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09932		C22H23F2N3O2	13.323333333333332	CC1=C(C=CC=C1F)NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCC4=CC=CC=C4C3)F	InChI=1S/C22H23F2N3O2/c1-14-18(24)7-4-8-19(14)25-22(29)27-13-17(23)11-20(27)21(28)26-10-9-15-5-2-3-6-16(15)12-26/h2-8,17,20H,9-13H2,1H3,(H,25,29)/t17-,20-/m0/s1	XVVCHOKYMSHTTM-PXNSSMCTSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09933		C22H21F4N3O2	14.278333333333334	C1CN(CC2=CC=CC=C21)C(=O)[C@@H]3C[C@@H](CN3C(=O)NC4=CC=C(C=C4)C(F)(F)F)F	InChI=1S/C22H21F4N3O2/c23-17-11-19(20(30)28-10-9-14-3-1-2-4-15(14)12-28)29(13-17)21(31)27-18-7-5-16(6-8-18)22(24,25)26/h1-8,17,19H,9-13H2,(H,27,31)/t17-,19-/m0/s1	SKTPRBWVKVVKRB-HKUYNNGSSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09942		C16H20N2O3	10.963333333333331	CC1=CC=C(C=C1)CN2[C@@H](COCC2=O)C(=O)NC3CC3	InChI=1S/C16H20N2O3/c1-11-2-4-12(5-3-11)8-18-14(9-21-10-15(18)19)16(20)17-13-6-7-13/h2-5,13-14H,6-10H2,1H3,(H,17,20)/t14-/m0/s1	XRTNFOYAJOEIIU-AWEZNQCLSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
