id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0274_00001	1-hydroxypyrene	C16H10O	14.168		missing SMILES		
0274_00002	1-Nitropyrene	C16H9NO2	16.722		missing SMILES		
0274_00004	1H-Benzotriazole	C6H5N3	5.89		missing SMILES		
0274_00005	2-(Methylthio)benzothiazole	C8H7NS2	12.82		missing SMILES		
0274_00006	2-naphthoic acid	C11H8O2	10.876		missing SMILES		
0274_00007	4-Chloroaniline	C6H6ClN	5.52		missing SMILES		
0274_00008	5-Methyl-1H-benzotriazole	C7H7N3	7.25		missing SMILES		
0274_00010	Alachlor	C14H20ClNO2	14.45		missing SMILES		
0274_00011	Ametryn	C9H19N5S	8.85		missing SMILES		
0274_00012	Atraton	C9H19N5O	6.34		missing SMILES		
0274_00013	Atrazine	C8H16ClN5	10.99		missing SMILES		
0274_00014	Benzothiazole	C7H5NS	9.166		missing SMILES		
0274_00016	Caffeine	C8H10N4O2	5.09		missing SMILES		
0274_00017	Carbamazepine	C15H12N2O	9.832		missing SMILES		
0274_00018	Carbazole	C12H9N	13.49		missing SMILES		
0274_00019	Chloridazon	C10H8ClN3O	7.308		missing SMILES		
0274_00020	Chlorpyrifos	C9H11Cl3NO3PS	17.67		missing SMILES		
0274_00021	Chlorthalidone	C14H11ClN2O4S	7.5		missing SMILES		
0274_00022	Climbazole	C15H17ClN2O2	9.02		missing SMILES		
0274_00024	Cotinine	C10H12N2O	2.078		missing SMILES		
0274_00025	Creatinine	C4H7N3O	1.57		missing SMILES		
0274_00026	Cyanazine	C9H17ClN6	9.856		missing SMILES		
0274_00027	Diuron	C9H10Cl2N2O	11.34		missing SMILES		
0274_00030	Ethoprop	C8H19O2PS2	13.64		missing SMILES		
0274_00031	Fipronil	C12H4Cl2F6N4OS	15.24		missing SMILES		
0274_00032	Flecainide	C17H20F6N2O3	7.78		missing SMILES		
0274_00033	fluconazole	C13H12F2N6O	6.64		missing SMILES		
0274_00034	Gabapentin	C9H17NO2	3.828		missing SMILES		
0274_00035	Glibenclamide	C23H28ClN3O5S	13.836		missing SMILES		
0274_00036	Glimepiride	C24H34N4O5S	14.164		missing SMILES		
0274_00037	Haloperidol	C21H23ClFNO2	7.892		missing SMILES		
0274_00038	Hydrochlorothiazide	C7H8ClN3O4S2	5.446		missing SMILES		
0274_00040	Imazalil	C14H14Cl2N2O	8.188		missing SMILES		
0274_00041	Iminostilbene	C14H11N	14.29		missing SMILES		
0274_00042	Irbesartan	C25H28N6O	9.89		missing SMILES		
0274_00043	Irgarol	C11H23N5S	11.038		missing SMILES		
0274_00045	Melamine	C3H6N6	1.59		missing SMILES		
0274_00046	Metazachlor	C14H16ClN3O	12.03		missing SMILES		
0274_00047	Metolachlor	C15H22ClNO2	14.37		missing SMILES		
0274_00048	Metsulfuron-methyl	C14H25N5O6S	10.32		missing SMILES		
0274_00050	Monuron	C9H11ClN2O	9.504		missing SMILES		
0274_00051	N-Methyl-N-nitrosotoluene-4-sulphonamide	C8H10N2O3S	7.484		missing SMILES		
0274_00052	Nicotinamide	C6H6N2O	2.06		missing SMILES		
0274_00053	Norethindrone	C20H26O2	12.33		missing SMILES		
0274_00054	O-Desmethylvenlafaxine	C16H25NO2	4.81		missing SMILES		
0274_00055	Parathion	C10H14NO5PS	15.49		missing SMILES		
0274_00056	Phenazone (Antipyrine)	C11H12N2O	6.38		missing SMILES		
0274_00057	Progesterone	C21H30O2	15.26		missing SMILES		
0274_00058	Prometryn	C10H21N5S	10.248		missing SMILES		
0274_00059	Propanil	C9H9Cl2NO	12.42		missing SMILES		
0274_00060	Propylthiouracil	C7H10N2OS	5.49		missing SMILES		
0274_00061	Quinoxaline	C8H6N2	6.894		missing SMILES		
0274_00062	Reserpine	C33H40N2O9	9.108		missing SMILES		
0274_00063	Sebuthylazine	C9H18ClN5	12.25		missing SMILES		
0274_00064	Simazine	C7H14ClN5	9.45		missing SMILES		
0274_00066	Sudan I	C16H12N2O	17.2		missing SMILES		
0274_00067	Sulfamethazine	C12H14N4O2S	6.31		missing SMILES		
0274_00068	Sulfapyridine	C11H11N3O2S	5.39		missing SMILES		
0274_00069	Theophylline	C7H8N4O2	4.312		missing SMILES		
0274_00070	Tri-isobutyl phosphate	C12H27O4P	15.398		missing SMILES		
0274_00071	Triethyl phosphate	C6H15O4P	8.1		missing SMILES		
0274_00072	Trifluralin	C13H16F3N3O4	17.82		missing SMILES		
0274_00073	Trimethoprim	C14H26N4O3	4.168		missing SMILES		
0274_00074	Triphenylphosphate	C18H15O4P	15.552		missing SMILES		
