id	name	formula	rt	smiles.std	status
0242_00078	Propionyl-L-carnitine	C10H19NO4	1.239		'PUGREST.BadRequest: error: '
0242_00095	Stearoyl-L-carnitine	C25H49NO4	6.108		'PUGREST.BadRequest: error: '
0242_00113	Phytanic acid	C20H40O2	5.593		'PUGREST.BadRequest: error: '
0242_00157	Isobutyric acid	C4H8O2	3.075		'PUGREST.BadRequest: error: '
0242_00159	9-Decenoic acid	C10H18O2	5.11		'PUGREST.BadRequest: error: '
0242_00162	10-Hydroxydecanoic acid	C10H20O3	4.093		'PUGREST.BadRequest: error: '
0242_00175	Palmitic acid	C16H32O2	4.716		'PUGREST.BadRequest: error: '
0242_00181	Butyric acid	C4H8O2	3.073		'PUGREST.BadRequest: error: '
0242_00185	Azelaic acid	C9H16O4	3.696		'PUGREST.BadRequest: error: '
0242_00226	URACIL	C4H4N2O2	0.889		'PUGREST.BadRequest: error: '
0242_00250	XANTHINE	C5H4N4O2	0.922		'PUGREST.BadRequest: error: '
0242_00267	NICOTINATE	C6H5NO2	0.791		'PUGREST.BadRequest: error: '
0242_00289	KYNURENINE	C10H12N2O3	1.871		'PUGREST.BadRequest: error: '
0242_00290	XANTHOSINE	C10H12N4O6	1.313		'PUGREST.BadRequest: error: '
0242_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.624		'PUGREST.BadRequest: error: '
0242_00339	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.624		'PUGREST.BadRequest: error: '
0242_00347	AMINOADIPATE	C6H11NO4	0.657		'PUGREST.BadRequest: error: '
0242_00348	N-METHYLGLUTAMATE	C6H11NO4	0.657		'PUGREST.BadRequest: error: '
0242_00380	4-PYRIDOXATE	C8H9NO4	1.214		'PUGREST.BadRequest: error: '
0242_00387	CYCLIC GMP	C10H12N5O7P	0.934		'PUGREST.BadRequest: error: '
0242_00391	GUANOSINE MONOPHOSPHATE	C10H14N5O8P	0.704		'PUGREST.BadRequest: error: '
0242_00432	4-GUANIDINOBUTANOATE	C5H11N3O2	0.704		'PUGREST.BadRequest: error: '
0242_00440	ADENINE	C5H5N5	0.688		'PUGREST.BadRequest: error: '
0242_00592	GLYCOCHENODEOXYCHOLATE	C26H43NO5	5.006		'PUGREST.BadRequest: error: '
0242_00617	ETHYLMALONATE	C5H8O4	1.625		'PUGREST.BadRequest: error: '
0242_00618	MONOETHYLMALONATE	C5H8O4	1.625		'PUGREST.BadRequest: error: '
0242_00629	2-AMINOPHENOL	C6H7NO	0.936		'PUGREST.BadRequest: error: '
0242_00632	6-CARBOXYHEXANOATE	C7H12O4	2.987		'PUGREST.BadRequest: error: '
0242_00665	BIOTIN	C10H16N2O3S	3.065		'PUGREST.BadRequest: error: '
0242_00666	DETHIOBIOTIN	C10H18N2O3	3.245		'PUGREST.BadRequest: error: '
0242_00667	SEBACATE	C10H18O4	4.017		'PUGREST.BadRequest: error: '
0242_00669	4-QUINOLINECARBOXYLATE	C10H7NO2	1.079		'PUGREST.BadRequest: error: '
0242_00670	INDOLEACETALDEHYDE	C10H9NO	2.983		'PUGREST.BadRequest: error: '
0242_00671	5-HYDROXYINDOLEACETATE	C10H9NO3	2.933		'PUGREST.BadRequest: error: '
0242_00673	ETHYL 3-INDOLEACETATE	C12H13NO2	4.985		'PUGREST.BadRequest: error: '
0242_00674	N-ACETYLSEROTONIN	C12H14N2O2	2.983		'PUGREST.BadRequest: error: '
0242_00675	SUCROSE	C12H22O11	0.636		'PUGREST.BadRequest: error: '
0242_00676	MELIBIOSE	C12H22O11	0.636		'PUGREST.BadRequest: error: '
0242_00677	MALTOSE	C12H22O11	0.636		'PUGREST.BadRequest: error: '
0242_00678	CELLOBIOSE	C12H22O11	0.636		'PUGREST.BadRequest: error: '
0242_00679	PALATINOSE	C12H22O11	0.636		'PUGREST.BadRequest: error: '
0242_00697	2,6-DIHYDROXYPYRIDINE	C5H5NO2	0.997		'PUGREST.BadRequest: error: '
0242_00698	PYRROLE-2-CARBOXYLATE	C5H5NO2	0.997		'PUGREST.BadRequest: error: '
0242_00708	L-GULONOLACTONE	C6H10O6	0.669		'PUGREST.BadRequest: error: '
0242_00710	FRUCTOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00711	SORBOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00712	MYOINOSITOL	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00713	MANNOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00714	GALACTOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00715	ALPHA-D-GLUCOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00716	ALLOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00717	TAGATOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00718	PSICOSE	C6H12O6	0.653		'PUGREST.BadRequest: error: '
0242_00719	MANNITOL	C6H14O6	0.636		'PUGREST.BadRequest: error: '
0242_00720	SORBITOL	C6H14O6	0.636		'PUGREST.BadRequest: error: '
0242_00723	3-METHYLADENINE	C6H7N5	0.702		'PUGREST.BadRequest: error: '
0242_00728	SALICYLAMIDE	C7H7NO2	3.377		'PUGREST.BadRequest: error: '
0242_00735	N-ACETYLLEUCINE	C8H15NO3	3.295		'PUGREST.BadRequest: error: '
0242_00737	PHENYL ACETATE	C8H8O2	0.932		'PUGREST.BadRequest: error: '
0242_00738	PHENYLACETATE	C8H8O2	0.932		'PUGREST.BadRequest: error: '
0242_00747	4-HYDROXY-3-METHOXYPHENYLGLYCOL	C9H12O4	2.474		'PUGREST.BadRequest: error: '
0242_00749	TRANS-CINNAMALDEHYDE	C9H8O	5.444		'PUGREST.BadRequest: error: '
0242_00750	3-METHYL-2-OXINDOLE	C9H9NO	3.853		'PUGREST.BadRequest: error: '
0242_00756	METHYL JASMONATE	C13H20O3	5.049		'PUGREST.BadRequest: error: '
0242_00758	THYROXINE	C15H11I4NO4	4.294		'PUGREST.BadRequest: error: '
0242_00759	LIOTHYRONINE	C15H12I3NO4	4.032		'PUGREST.BadRequest: error: '
0242_00773	SPHINGANINE	C18H39NO2	5.41		'PUGREST.BadRequest: error: '
0242_00778	CORTISONE	C21H28O5	4.147		'PUGREST.BadRequest: error: '
0242_00779	CORTEXOLONE	C21H30O4	4.557		'PUGREST.BadRequest: error: '
0242_00780	CORTICOSTERONE	C21H30O4	4.557		'PUGREST.BadRequest: error: '
0242_00784	DEOXYCORTICOSTERONE ACETATE	C23H32O4	5.771		'PUGREST.BadRequest: error: '
0242_00820	5,6 DIMETHYLBENZIMIDAZOLE	C9H10N2	2.981		'PUGREST.BadRequest: error: '
