id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_09092		C20H27F3N2O	11.658333333333331	C1CCCN([C@H]2CCC[C@H]2C(=O)NCC1)CC3=CC=C(C=C3)C(F)(F)F	InChI=1S/C20H27F3N2O/c21-20(22,23)16-10-8-15(9-11-16)14-25-13-4-2-1-3-12-24-19(26)17-6-5-7-18(17)25/h8-11,17-18H,1-7,12-14H2,(H,24,26)/t17-,18+/m1/s1	QNIOZNJPUBOFLK-MSOLQXFVSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Trifluoromethylbenzenes (CHEMONTID:0004551)	NA (NA)	NA (NA)
0186_09093		C19H20N2O4	11.818333333333332	C1CC1NC(=O)[C@@H]2C[C@@H](CN2C(=O)C3=COC=C3)OC4=CC=CC=C4	InChI=1S/C19H20N2O4/c22-18(20-14-6-7-14)17-10-16(25-15-4-2-1-3-5-15)11-21(17)19(23)13-8-9-24-12-13/h1-5,8-9,12,14,16-17H,6-7,10-11H2,(H,20,22)/t16-,17-/m0/s1	KNJOLTIJWFNLSY-IRXDYDNUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09094		C18H26N2O2S	13.768333333333334	CN1CCCCCCN([C@H]2CCC[C@H]2C1=O)C(=O)C3=CC=CS3	InChI=1S/C18H26N2O2S/c1-19-11-4-2-3-5-12-20(18(22)16-10-7-13-23-16)15-9-6-8-14(15)17(19)21/h7,10,13-15H,2-6,8-9,11-12H2,1H3/t14-,15+/m1/s1	IMTABTDBVHBHTM-CABCVRRESA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Thiophenes (CHEMONTID:0000097)	Thiophene carboxylic acids and derivatives (CHEMONTID:0002017)	Thiophene carboxamides (CHEMONTID:0002018)	NA (NA)
0186_09095		C25H27N3O3	13.208333333333334	C1CC1NC(=O)[C@@H]2C[C@@H](CN2C(=O)CCC3=CNC4=CC=CC=C43)OC5=CC=CC=C5	InChI=1S/C25H27N3O3/c29-24(13-10-17-15-26-22-9-5-4-8-21(17)22)28-16-20(31-19-6-2-1-3-7-19)14-23(28)25(30)27-18-11-12-18/h1-9,15,18,20,23,26H,10-14,16H2,(H,27,30)/t20-,23-/m0/s1	PRWKHJUEDLIFSK-REWPJTCUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09096		C24H34N2O3	15.375	CN1CCCCCCN([C@H]2CCC[C@H]2C1=O)C(=O)C3(CC3)C4=CC=C(C=C4)OC	InChI=1S/C24H34N2O3/c1-25-16-5-3-4-6-17-26(21-9-7-8-20(21)22(25)27)23(28)24(14-15-24)18-10-12-19(29-2)13-11-18/h10-13,20-21H,3-9,14-17H2,1-2H3/t20-,21+/m1/s1	TXJFXOBTVHYAOS-RTWAWAEBSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Phenylacetamides (CHEMONTID:0002363)	NA (NA)	NA (NA)
0186_09097		C21H28N2O3	13.63	C1CCC(C1)CC(=O)N2C[C@H](C[C@H]2C(=O)NC3CC3)OC4=CC=CC=C4	InChI=1S/C21H28N2O3/c24-20(12-15-6-4-5-7-15)23-14-18(26-17-8-2-1-3-9-17)13-19(23)21(25)22-16-10-11-16/h1-3,8-9,15-16,18-19H,4-7,10-14H2,(H,22,25)/t18-,19-/m0/s1	UPELPMACZHQVHH-OALUTQOASA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09098		C24H35N3O2	12.021666666666668	CN1CCCCCCN([C@H]2CCC[C@H]2C1=O)CC3=CN(C4=C3C=C(C=C4)OC)C	InChI=1S/C24H35N3O2/c1-25-13-6-4-5-7-14-27(23-10-8-9-20(23)24(25)28)17-18-16-26(2)22-12-11-19(29-3)15-21(18)22/h11-12,15-16,20,23H,4-10,13-14,17H2,1-3H3/t20-,23+/m1/s1	ISKGLIQLYCDCRF-OFNKIYASSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Indoles and derivatives (CHEMONTID:0000211)	N-alkylindoles (CHEMONTID:0004197)	NA (NA)	NA (NA)
0186_09100		C19H25N3O3	9.418333333333331	C1CCN(C1)C(=O)[C@@H]2C[C@@H](CN2C(=O)C3CCC3)OC4=CN=CC=C4	InChI=1S/C19H25N3O3/c23-18(14-5-3-6-14)22-13-16(25-15-7-4-8-20-12-15)11-17(22)19(24)21-9-1-2-10-21/h4,7-8,12,14,16-17H,1-3,5-6,9-11,13H2/t16-,17-/m0/s1	YJNXUQWININPQB-IRXDYDNUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09101		C23H24N4O5	10.01	C1CCN(C1)C(=O)[C@@H]2C[C@@H](CN2C(=O)CN3C4=CC=CC=C4OC3=O)OC5=CN=CC=C5	InChI=1S/C23H24N4O5/c28-21(15-27-18-7-1-2-8-20(18)32-23(27)30)26-14-17(31-16-6-5-9-24-13-16)12-19(26)22(29)25-10-3-4-11-25/h1-2,5-9,13,17,19H,3-4,10-12,14-15H2/t17-,19-/m0/s1	FAZBITSTGLDFBX-HKUYNNGSSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09102		C18H19N3O3S	10.503333333333334	C1CC1NC(=O)[C@@H]2C[C@@H](CN2C(=O)C3=CSC=C3)OC4=CN=CC=C4	InChI=1S/C18H19N3O3S/c22-17(20-13-3-4-13)16-8-15(24-14-2-1-6-19-9-14)10-21(16)18(23)12-5-7-25-11-12/h1-2,5-7,9,11,13,15-16H,3-4,8,10H2,(H,20,22)/t15-,16-/m0/s1	XOJDLSRJGWTPQO-HOTGVXAUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
