id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_04105		C16H14ClNO	14.173333333333334	CC1=C(C(=CC=C1)Cl)NC(=O)/C=C/C2=CC=CC=C2	InChI=1S/C16H14ClNO/c1-12-6-5-9-14(17)16(12)18-15(19)11-10-13-7-3-2-4-8-13/h2-11H,1H3,(H,18,19)/b11-10+	LJRDTJXBWJQULY-ZHACJKMWSA-N	Organic compounds (CHEMONTID:0000000)	Phenylpropanoids and polyketides (CHEMONTID:0000261)	Cinnamic acids and derivatives (CHEMONTID:0000476)	Cinnamic acid amides (CHEMONTID:0002810)	NA (NA)	NA (NA)
0186_04106		C21H24N2O2	12.063333333333333	CCN(CC)CCOC1=CC=CC=C1/C=C/C2=NOC3=CC=CC=C32	InChI=1S/C21H24N2O2/c1-3-23(4-2)15-16-24-20-11-7-5-9-17(20)13-14-19-18-10-6-8-12-21(18)25-22-19/h5-14H,3-4,15-16H2,1-2H3/b14-13+	XCCTZLPFLYIKIJ-BUHFOSPRSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzisoxazoles (CHEMONTID:0002332)	NA (NA)	NA (NA)	NA (NA)
0186_04107		C16H14O5	12.723333333333333	COC1=CC=C(C=C1)/C=C/C(=O)OC2=CC(=CC(=C2)O)O	InChI=1S/C16H14O5/c1-20-14-5-2-11(3-6-14)4-7-16(19)21-15-9-12(17)8-13(18)10-15/h2-10,17-18H,1H3/b7-4+	MFSAWRZYKSSGKY-QPJJXVBHSA-N	Organic compounds (CHEMONTID:0000000)	Phenylpropanoids and polyketides (CHEMONTID:0000261)	Cinnamic acids and derivatives (CHEMONTID:0000476)	Cinnamic acid esters (CHEMONTID:0003480)	NA (NA)	NA (NA)
0186_04108		C12H21N5O2S2	1.55	CN/C(=C/[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C	InChI=1S/C12H21N5O2S2/c1-13-11(6-17(18)19)14-4-5-20-8-10-9-21-12(15-10)7-16(2)3/h6,9,13-14H,4-5,7-8H2,1-3H3/b11-6-	SGXXNSQHWDMGGP-WDZFZDKYSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Azoles (CHEMONTID:0000436)	Thiazoles (CHEMONTID:0000095)	2,4-disubstituted thiazoles (CHEMONTID:0002634)	NA (NA)
0186_04109		C17H12ClN	15.163333333333332	C1=CC=C(C(=C1)/C=C/C2=CC=NC3=CC=CC=C23)Cl	InChI=1S/C17H12ClN/c18-16-7-3-1-5-14(16)10-9-13-11-12-19-17-8-4-2-6-15(13)17/h1-12H/b10-9+	DVQQCTSFLJNTCY-MDZDMXLPSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	NA (NA)	NA (NA)	NA (NA)
0186_04110		C18H23NO3	10.36	CN1CC[C@]23CC(=O)CC[C@H]2[C@H]1CC4=C3C(=C(C=C4)OC)O	InChI=1S/C18H23NO3/c1-19-8-7-18-10-12(20)4-5-13(18)14(19)9-11-3-6-15(22-2)17(21)16(11)18/h3,6,13-14,21H,4-5,7-10H2,1-2H3/t13-,14+,18-/m0/s1	CDGFTOARGCEWKI-IYOUNJFTSA-N	Organic compounds (CHEMONTID:0000000)	Alkaloids and derivatives (CHEMONTID:0000279)	Morphinans (CHEMONTID:0000058)	NA (NA)	NA (NA)	NA (NA)
0186_04111		C17H16O4	20.35833333333333	COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC=CC=C2)O	InChI=1S/C17H16O4/c1-20-13-10-15(19)17(16(11-13)21-2)14(18)9-8-12-6-4-3-5-7-12/h3-11,19H,1-2H3/b9-8+	QKQLSQLKXBHUSO-CMDGGOBGSA-N	Organic compounds (CHEMONTID:0000000)	Phenylpropanoids and polyketides (CHEMONTID:0000261)	Linear 1,3-diarylpropanoids (CHEMONTID:0003467)	Chalcones and dihydrochalcones (CHEMONTID:0001630)	2'-Hydroxychalcones (CHEMONTID:0003472)	NA (NA)
0186_04112		C22H30ClN3	10.026666666666667	CCN(CC)CCCC(C)NC1=CC(=NC=C1)/C=C/C2=CC=C(C=C2)Cl	InChI=1S/C22H30ClN3/c1-4-26(5-2)16-6-7-18(3)25-22-14-15-24-21(17-22)13-10-19-8-11-20(23)12-9-19/h8-15,17-18H,4-7,16H2,1-3H3,(H,24,25)/b13-10+	FIDFDSHBKIWNIN-JLHYYAGUSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Styrenes (CHEMONTID:0000037)	NA (NA)	NA (NA)
0186_04113		C26H31NO2	12.783333333333331	CCN1CCC(C(C1)C(=O)/C=C/C2=CC=C(C=C2)C)(/C=C/C3=CC=C(C=C3)C)O	InChI=1S/C26H31NO2/c1-4-27-18-17-26(29,16-15-23-11-7-21(3)8-12-23)24(19-27)25(28)14-13-22-9-5-20(2)6-10-22/h5-16,24,29H,4,17-19H2,1-3H3/b14-13+,16-15+	YEYLFNINCAFXLC-ZBMVRHCNSA-N	Organic compounds (CHEMONTID:0000000)	Phenylpropanoids and polyketides (CHEMONTID:0000261)	Diarylheptanoids (CHEMONTID:0002650)	Linear diarylheptanoids (CHEMONTID:0002651)	NA (NA)	NA (NA)
0186_04114		C16H11NO3	16.771666666666665	C1OC2=C(O1)C=C(C=C2)/C=C\C3=NC4=CC=CC=C4O3	InChI=1S/C16H11NO3/c1-2-4-13-12(3-1)17-16(20-13)8-6-11-5-7-14-15(9-11)19-10-18-14/h1-9H,10H2/b8-6-	DPSXZXQPFAYPNZ-VURMDHGXSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzoxazoles (CHEMONTID:0000302)	NA (NA)	NA (NA)	NA (NA)
0186_04115		C20H13NO	18.165000000000003	C1=CC=C(C=C1)C(=O)/C(=C/C2=CC3=CC=CC=C3C=C2)/C#N	InChI=1S/C20H13NO/c21-14-19(20(22)17-7-2-1-3-8-17)13-15-10-11-16-6-4-5-9-18(16)12-15/h1-13H/b19-13+	TZCBIHHGIIGHTO-CPNJWEJPSA-N	Organic compounds (CHEMONTID:0000000)	Phenylpropanoids and polyketides (CHEMONTID:0000261)	Linear 1,3-diarylpropanoids (CHEMONTID:0003467)	Chalcones and dihydrochalcones (CHEMONTID:0001630)	Retrochalcones (CHEMONTID:0003474)	NA (NA)
0186_04117		C18H13N3O3S	11.286666666666669	CN(C1=CC=C(C=C1)O)C2=NC(=O)/C(=C\3/C4=CC=CC=C4NC3=O)/S2	InChI=1S/C18H13N3O3S/c1-21(10-6-8-11(22)9-7-10)18-20-17(24)15(25-18)14-12-4-2-3-5-13(12)19-16(14)23/h2-9,22H,1H3,(H,19,23)/b15-14+	CTGTZVNHTVFMNA-CCEZHUSRSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Indoles and derivatives (CHEMONTID:0000211)	Indolines (CHEMONTID:0001146)	NA (NA)	NA (NA)
