id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0238_00064	Decanoyl-L-carnitine	C17H33NO4	4.48		missing SMILES		
0238_00078	Propionyl-L-carnitine	C10H19NO4	1.25		missing SMILES		
0238_00095	Stearoyl-L-carnitine	C25H49NO4	6.142		missing SMILES		
0238_00101	Isopalmitic acid	C16H32O2	4.656		missing SMILES		
0238_00113	Phytanic acid	C20H40O2	5.616		missing SMILES		
0238_00140	3,3-Dimethylglutaric acid	C7H12O4	3.03		missing SMILES		
0238_00157	Isobutyric acid	C4H8O2	3.064		missing SMILES		
0238_00159	9-Decenoic acid	C10H18O2	5.1		missing SMILES		
0238_00162	10-Hydroxydecanoic acid	C10H20O3	4.088		missing SMILES		
0238_00174	Lauric acid	C12H24O2	3.648		missing SMILES		
0238_00175	Palmitic acid	C16H32O2	4.698		missing SMILES		
0238_00181	Butyric acid	C4H8O2	3.062		missing SMILES		
0238_00185	Azelaic acid	C9H16O4	3.683		missing SMILES		
0238_00189	Aleuritic acid	C16H32O5	3.906		missing SMILES		
0238_00195	INOSINE MONOPHOSPHATE	C10H13N4O8P	0.7		missing SMILES		
0238_00196	GUANOSINE	C10H13N5O5	0.925		missing SMILES		
0238_00197	THYMIDINE	C10H14N2O5	1.887		missing SMILES		
0238_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.7		missing SMILES		
0238_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.644		missing SMILES		
0238_00201	METHYLTHIOADENOSINE	C11H15N5O3S	2.573		missing SMILES		
0238_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.644		missing SMILES		
0238_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.52		missing SMILES		
0238_00204	FOLATE	C19H19N7O6	2.68		missing SMILES		
0238_00207	BETA-NICOTINAMIDE ADENINE DINUCLEOTIDE	C21H27N7O14P2	0.654		missing SMILES		
0238_00211	TAURINE	C2H7NO3S	0.62		missing SMILES		
0238_00217	GUANIDINOACETATE	C3H7N3O2	0.611		missing SMILES		
0238_00226	URACIL	C4H4N2O2	0.882		missing SMILES		
0238_00230	SUCCINATE	C4H6O4	0.685		missing SMILES		
0238_00231	MALATE	C4H6O5	0.925		missing SMILES		
0238_00234	CREATININE	C4H7N3O	0.62		missing SMILES		
0238_00238	CREATINE	C4H9N3O2	0.635		missing SMILES		
0238_00243	GLUTAMINE	C5H10N2O3	0.602		missing SMILES		
0238_00248	PURINE	C5H4N4	0.925		missing SMILES		
0238_00249	HYPOXANTHINE	C5H4N4O	0.925		missing SMILES		
0238_00250	XANTHINE	C5H4N4O2	0.925		missing SMILES		
0238_00253	GUANINE	C5H5N5O	0.925		missing SMILES		
0238_00255	DIHYDROOROTATE	C5H6N2O4	0.7		missing SMILES		
0238_00260	CYSTINE	C6H12N2O4S2	0.595		missing SMILES		
0238_00262	CITRULLINE	C6H13N3O3	0.602		missing SMILES		
0238_00267	NICOTINATE	C6H5NO2	0.785		missing SMILES		
0238_00268	NICOTINAMIDE	C6H6N2O	0.813		missing SMILES		
0238_00279	PHENYLALANINE	C9H11NO2	1.938		missing SMILES		
0238_00280	TYROSINE	C9H11NO3	0.925		missing SMILES		
0238_00283	URIDINE MONOPHOSPHATE	C9H13N2O9P	0.676		missing SMILES		
0238_00284	CYTIDINE	C9H13N3O5	0.663		missing SMILES		
0238_00285	DEOXYCYTIDINE MONOPHOSPHATE	C9H14N3O7P	0.677		missing SMILES		
0238_00286	CARNOSINE	C9H14N4O3	0.54		missing SMILES		
0238_00289	KYNURENINE	C10H12N2O3	1.877		missing SMILES		
0238_00290	XANTHOSINE	C10H12N4O6	1.259		missing SMILES		
0238_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.674		missing SMILES		
0238_00293	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P	0.674		missing SMILES		
0238_00297	TRYPTOPHAN	C11H12N2O2	2.636		missing SMILES		
0238_00298	1-METHYLADENOSINE	C11H15N5O4	1.742		missing SMILES		
0238_00299	GLUTARYLCARNITINE	C12H21NO6	0.945		missing SMILES		
0238_00301	CITICOLINE	C14H26N4O11P2	0.611		missing SMILES		
0238_00309	PALMITOYLCARNITINE	C23H45NO4	5.784		missing SMILES		
0238_00316	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	0.611		missing SMILES		
0238_00320	CYSTEATE	C3H7NO5S	0.626		missing SMILES		
0238_00329	HOMOCYSTEINE	C4H9NO2S	0.665		missing SMILES		
0238_00330	BETAINE	C5H11NO2	0.633		missing SMILES		
0238_00331	NORVALINE	C5H11NO2	0.633		missing SMILES		
0238_00333	D-ORNITHINE	C5H12N2O2	0.611		missing SMILES		
0238_00335	AGMATINE SULFATE	C5H14N4	0.555		missing SMILES		
0238_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.617		missing SMILES		
0238_00346	4-ACETAMIDOBUTANOATE	C6H11NO3	1.223		missing SMILES		
0238_00347	AMINOADIPATE	C6H11NO4	0.656		missing SMILES		
0238_00348	N-METHYLGLUTAMATE	C6H11NO4	0.656		missing SMILES		
0238_00353	LEUCINE	C6H13NO2	0.899		missing SMILES		
0238_00359	GLUCOSAMINE 6-PHOSPHATE	C6H14NO8P	0.592		missing SMILES		
0238_00360	GALACTITOL	C6H14O6	0.633		missing SMILES		
0238_00361	NORSPERMIDINE	C6H17N3	0.485		missing SMILES		
0238_00362	PICOLINATE	C6H5NO2	0.899		missing SMILES		
0238_00365	HISTIDINE	C6H9N3O2	0.561		missing SMILES		
0238_00367	1-METHYL-L-HISTIDINE	C7H11N3O2	0.577		missing SMILES		
0238_00368	DIAMINOPIMELATE	C7H14N2O4	0.592		missing SMILES		
0238_00369	CYSTATHIONINE	C7H14N2O4S	0.592		missing SMILES		
0238_00371	THEOPHYLLINE	C7H8N4O2	2.605		missing SMILES		
0238_00372	PARAXANTHINE	C7H8N4O2	2.605		missing SMILES		
0238_00374	CAFFEINE	C8H10N4O2	2.913		missing SMILES		
0238_00377	O-SUCCINYL-HOMOSERINE	C8H13NO6	0.899		missing SMILES		
0238_00378	HOMOCYSTINE	C8H16N2O4S2	0.665		missing SMILES		
0238_00380	4-PYRIDOXATE	C8H9NO4	1.175		missing SMILES		
0238_00387	CYCLIC GMP	C10H12N5O7P	0.924		missing SMILES		
0238_00389	5'-DEOXYADENOSINE	C10H13N5O3	1.608		missing SMILES		
0238_00390	DEOXYGUANOSINE	C10H13N5O4	0.924		missing SMILES		
0238_00391	GUANOSINE MONOPHOSPHATE	C10H14N5O8P	0.683		missing SMILES		
0238_00393	DGDP	C10H15N5O10P2	0.674		missing SMILES		
0238_00394	ADENOSINE 3',5'-DIPHOSPHATE	C10H15N5O10P2	0.674		missing SMILES		
0238_00398	SPERMINE	C10H26N4	0.48		missing SMILES		
0238_00399	THIAMINE MONOPHOSPHATE	C12H17N4O4PS	0.6		missing SMILES		
0238_00408	S-HEXYL-GLUTATHIONE	C16H29N3O6S	3.615		missing SMILES		
0238_00409	RIBOFLAVIN	C17H20N4O6	2.97		missing SMILES		
0238_00412	LAUROYLCARNITINE	C19H37NO4	4.94		missing SMILES		
0238_00425	PHOSPHOCREATINE	C4H10N3O5P	0.667		missing SMILES		
0238_00432	4-GUANIDINOBUTANOATE	C5H11N3O2	0.691		missing SMILES		
0238_00437	PHOSPHORYLCHOLINE	C5H14NO4P	0.61		missing SMILES		
0238_00439	URACIL 5-CARBOXYLATE	C5H4N2O4	0.691		missing SMILES		
0238_00441	5-METHYLCYTOSINE	C5H7N3O	0.659		missing SMILES		
0238_00443	HISTAMINE	C5H9N3	0.532		missing SMILES		
0238_00444	5-AMINOLEVULINATE	C5H9NO3	1.026		missing SMILES		
0238_00445	N-ACETYLALANINE	C5H9NO3	1.026		missing SMILES		
0238_00450	GLUCOSAMINATE	C6H13NO6	0.6		missing SMILES		
0238_00455	N-ACETYLMETHIONINE	C7H13NO3S	2.775		missing SMILES		
0238_00456	METHYL GALACTOSIDE	C7H14O6	0.674		missing SMILES		
0238_00457	DEOXYCARNITINE	C7H15NO2	0.641		missing SMILES		
0238_00458	L-CARNITINE	C7H15NO3	0.619		missing SMILES		
0238_00459	SPERMIDINE	C7H19N3	0.486		missing SMILES		
0238_00464	PYRIDOXAMINE	C8H12N2O2	0.563		missing SMILES		
0238_00465	N-ALPHA-ACETYLLYSINE	C8H16N2O3	0.659		missing SMILES		
0238_00466	N,N-DIMETHYLARGININE	C8H18N4O2	0.61		missing SMILES		
0238_00468	3-NITRO-L-TYROSINE	C9H10N2O5	2.383		missing SMILES		
0238_00469	CYTIDINE 2',3'-CYCLIC PHOSPHATE	C9H12N3O7P	0.65		missing SMILES		
0238_00471	NORMETANEPHRINE	C9H13NO3	2.836		missing SMILES		
0238_00472	CYTIDINE MONOPHOSPHATE	C9H14N3O8P	0.641		missing SMILES		
0238_00477	AICAR	C9H15N4O8P	0.674		missing SMILES		
0238_00479	N,N,N-TRIMETHYLLYSINE	C9H20N2O2	0.563		missing SMILES		
0238_00568	INDOLE-3-ACETAMIDE	C10H10N2O	3.312		missing SMILES		
0238_00569	FERULATE	C10H10O4	3.494		missing SMILES		
0238_00570	INDOLE-3-ETHANOL	C10H11NO	3.447		missing SMILES		
0238_00571	TRYPTAMINE	C10H12N2	2.818		missing SMILES		
0238_00577	2-QUINOLINECARBOXYLATE	C10H7NO2	2.858		missing SMILES		
0238_00582	L-TRYPTOPHANAMIDE	C11H13N3O	2.495		missing SMILES		
0238_00584	N-METHYLTRYPTAMINE	C11H14N2	2.918		missing SMILES		
0238_00586	LUMICHROME	C12H10N4O2	3.666		missing SMILES		
0238_00587	MELATONIN	C13H16N2O2	3.737		missing SMILES		
0238_00588	3,5-DIIODO-L-THYRONINE	C15H13I2NO4	3.668		missing SMILES		
0238_00589	CORTISOL	C21H30O5	4.106		missing SMILES		
0238_00591	CORTISOL 21-ACETATE	C23H32O6	4.759		missing SMILES		
0238_00592	GLYCOCHENODEOXYCHOLATE	C26H43NO5	5.009		missing SMILES		
0238_00593	GLYCOCHOLATE	C26H43NO6	4.483		missing SMILES		
0238_00610	PRENOL	C5H10O	0.595		missing SMILES		
0238_00623	PTERIN	C6H5N5O	0.921		missing SMILES		
0238_00624	THIOPURINE S-METHYLETHER	C6H6N4S	2.895		missing SMILES		
0238_00629	2-AMINOPHENOL	C6H7NO	0.921		missing SMILES		
0238_00631	N-ACETYLPROLINE	C7H11NO3	2.373		missing SMILES		
0238_00632	6-CARBOXYHEXANOATE	C7H12O4	2.995		missing SMILES		
0238_00633	BENZALDEHYDE	C7H6O	2.995		missing SMILES		
0238_00635	BENZOATE	C7H6O2	2.659		missing SMILES		
0238_00636	4-HYDROXYBENZALDEHYDE	C7H6O2	2.659		missing SMILES		
0238_00637	3-HYDROXYBENZALDEHYDE	C7H6O2	2.659		missing SMILES		
0238_00638	4-HYDROXYBENZOATE	C7H6O3	2.927		missing SMILES		
0238_00641	4-AMINOBENZOATE	C7H7NO2	2.486		missing SMILES		
0238_00642	ANTHRANILATE	C7H7NO2	2.486		missing SMILES		
0238_00651	LIPOAMIDE	C8H15NOS2	4.007		missing SMILES		
0238_00658	DIHYDROBIOPTERIN	C9H13N5O3	3.78		missing SMILES		
0238_00660	CAFFEATE	C9H8O4	3.03		missing SMILES		
0238_00661	3-(4-HYDROXYPHENYL)PYRUVATE	C9H8O4	3.03		missing SMILES		
0238_00662	3,5-DIIODO-L-TYROSINE	C9H9I2NO3	3.039		missing SMILES		
0238_00665	BIOTIN	C10H16N2O3S	3.054		missing SMILES		
0238_00666	DETHIOBIOTIN	C10H18N2O3	3.246		missing SMILES		
0238_00667	SEBACATE	C10H18O4	4.004		missing SMILES		
0238_00669	4-QUINOLINECARBOXYLATE	C10H7NO2	1.058		missing SMILES		
0238_00670	INDOLEACETALDEHYDE	C10H9NO	2.977		missing SMILES		
