id	name	formula	rt	smiles.std	status
0238_00001	GLUCOSAMINE 6-PHOSPHATE	C6H14NO8P	0.592		'PUGREST.BadRequest: error: '
0238_00002	GLUTAMINE	C5H10N2O3	0.602		'PUGREST.BadRequest: error: '
0238_00003	CITRULLINE	C6H13N3O3	0.602		'PUGREST.BadRequest: error: '
0238_00004	MANNITOL	C6H14O6	0.628		'PUGREST.BadRequest: error: '
0238_00005	SORBITOL	C6H14O6	0.628		'PUGREST.BadRequest: error: '
0238_00006	GALACTITOL	C6H14O6	0.633		'PUGREST.BadRequest: error: '
0238_00007	FRUCTOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00008	SORBOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00009	MYOINOSITOL	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00010	MANNOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00011	GALACTOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00012	ALPHA-D-GLUCOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00013	ALLOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00014	TAGATOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00015	PSICOSE	C6H12O6	0.637		'PUGREST.BadRequest: error: '
0238_00016	SUCROSE	C12H22O11	0.637		'PUGREST.BadRequest: error: '
0238_00017	MELIBIOSE	C12H22O11	0.637		'PUGREST.BadRequest: error: '
0238_00018	MALTOSE	C12H22O11	0.637		'PUGREST.BadRequest: error: '
0238_00019	CELLOBIOSE	C12H22O11	0.637		'PUGREST.BadRequest: error: '
0238_00020	PALATINOSE	C12H22O11	0.637		'PUGREST.BadRequest: error: '
0238_00021	L-GULONOLACTONE	C6H10O6	0.657		'PUGREST.BadRequest: error: '
0238_00023	METHYL GALACTOSIDE	C7H14O6	0.674		'PUGREST.BadRequest: error: '
0238_00024	SUCCINATE	C4H6O4	0.685		'PUGREST.BadRequest: error: '
0238_00025	10-Undecenoic acid	C11H20O2	0.787		'PUGREST.BadRequest: error: '
0238_00027	UROCANATE	C6H6N2O2	0.857		'PUGREST.BadRequest: error: '
0238_00028	PICOLINATE	C6H5NO2	0.899		'PUGREST.BadRequest: error: '
0238_00029	LEUCINE	C6H13NO2	0.899		'PUGREST.BadRequest: error: '
0238_00030	MEVALONATE	C6H12O4	0.973		'PUGREST.BadRequest: error: '
0238_00031	4-ACETAMIDOBUTANOATE	C6H11NO3	1.223		'PUGREST.BadRequest: error: '
0238_00032	Trisodium 2-methylcitrate, racemic mixture of diastereomers	C7H10O7	1.318		'PUGREST.BadRequest: error: '
0238_00033	Methamidophos	C2H8NO2PS	1.45		'PUGREST.BadRequest: error: '
0238_00034	THYMIDINE	C10H14N2O5	1.887		'PUGREST.BadRequest: error: '
0238_00035	Acephate	C4H10NO3PS	2.079		'PUGREST.BadRequest: error: '
0238_00037	HOMOVANILLATE	C9H10O4	2.672		'PUGREST.BadRequest: error: '
0238_00038	HYDROXYPHENYLLACTATE	C9H10O4	2.672		'PUGREST.BadRequest: error: '
0238_00039	N-(2-Methylbutyryl)glycine	C7H13NO3	2.756		'PUGREST.BadRequest: error: '
0238_00040	2-Isopropylmalic acid	C7H12O5	2.861		'PUGREST.BadRequest: error: '
