id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0184_00001	10-HYDROXYDECANOATE	C10H20O3	1.01	74300.0		C(CCCCC(=O)O)CCCCO	InChI=1S/C10H20O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h11H,1-9H2,(H,12,13)	YJCJVMMDTBEITC-UHFFFAOYSA-N					
0184_00002	1-HYDROXY-2-NAPHTHOATE	C11H8O3	0.63	54675865.0		C1=CC=C2C(=C1)C=CC(=C2[O-])C(=O)O	InChI=1S/C11H8O3/c12-10-8-4-2-1-3-7(8)5-6-9(10)11(13)14/h1-6,12H,(H,13,14)/p-1	SJJCQDRGABAVBB-UHFFFAOYSA-M					
0184_00003	1-METHYLADENOSINE	C11H15N5O4	2.86	27476.0	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O	InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1	GFYLSDSUCHVORB-IOSLPCCCSA-N					
0184_00004	2,3-DIHYDROXYBENZOATE	C7H6O4	0.9	54675818.0		C1=CC(=C(C(=C1)O)[O-])C(=O)O	InChI=1S/C7H6O4/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,8-9H,(H,10,11)/p-1	GLDQAMYCGOIJDV-UHFFFAOYSA-M					
0184_00005	2',4'-DIHYDROXYACETOPHENONE	C8H8O3	0.81	6990.0		CC(=O)C1=C(C=C(C=C1)O)O	InChI=1S/C8H8O3/c1-5(9)7-3-2-6(10)4-8(7)11/h2-4,10-11H,1H3	SULYEHHGGXARJS-UHFFFAOYSA-N					
0184_00006	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.75	10250.0		C1=CN=C2C(=N1)C(=O)NC(=O)N2	InChI=1S/C6H4N4O2/c11-5-3-4(8-2-1-7-3)9-6(12)10-5/h1-2H,(H2,8,9,10,11,12)	UYEUUXMDVNYCAM-UHFFFAOYSA-N					
0184_00007	2,5-DIHYDROXYBENZOATE	C7H6O4	1.03	54675839.0		C1=CC(=C(C=C1O)C(=O)O)[O-]	InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)/p-1	WXTMDXOMEHJXQO-UHFFFAOYSA-M					
0184_00008	2-AMINOPHENOL	C6H7NO	1.83	5801.0		C1=CC=C(C(=C1)N)O	InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2	CDAWCLOXVUBKRW-UHFFFAOYSA-N					
0184_00009	2-DEOXY-D-GLUCOSE	C6H12O5	4.37	225612.0		C(C=O)C(C(C(CO)O)O)O	InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2	VRYALKFFQXWPIH-UHFFFAOYSA-N					
0184_00010	2-HYDROXYBUTYRATE	C4H8O3	1.89	4071895.0		CCC(C(=O)[O-])O	InChI=1S/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1	AFENDNXGAFYKQO-UHFFFAOYSA-M					
0184_00011	2-HYDROXYPHENYLACETATE	C8H8O3	0.89	11970.0		C1=CC=C(C(=C1)CC(=O)O)O	InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)	CCVYRRGZDBSHFU-UHFFFAOYSA-N					
0184_00012	2-METHYLGLUTARATE	C6H10O4	2.01	12046.0		CC(CCC(=O)O)C(=O)O	InChI=1S/C6H10O4/c1-4(6(9)10)2-3-5(7)8/h4H,2-3H2,1H3,(H,7,8)(H,9,10)	AQYCMVICBNBXNA-UHFFFAOYSA-N					
