id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg	comment
0005_00001	(-)-epigallocatechin	C15H14O7	8.977786457	1249		C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2	XMOCLSLCDHWDHP-UHFFFAOYSA-N					doublet
0005_00002	1-8-diaminooctane	C8H20N2	1.738150935	24250		C(CCCCN)CCCN	InChI=1S/C8H20N2/c9-7-5-3-1-2-4-6-8-10/h1-10H2	PWGJDPKCLMLPJW-UHFFFAOYSA-N					
0005_00003	1H-indole	C88H7N	10.22933344	798		C1=CC=C2C(=C1)C=CN2	InChI=1S/C8H7N/c1-2-4-8-7(3-1)5-6-9-8/h1-6,9H	SIKJAQJRHWYJAI-UHFFFAOYSA-N					
0005_00004	1H-indole-1-acetic acid	C10H9NO2	9.71275895	90448		C1=CC=C2C(=C1)C=CN2CC(=O)O	InChI=1S/C10H9NO2/c12-10(13)7-11-6-5-8-3-1-2-4-9(8)11/h1-6H,7H2,(H,12,13)	WQJFIWXYPKYBTO-UHFFFAOYSA-N					
0005_00005	1-methyl-2-hydroadenosine	C11H17N5O4	5.503119585										
0005_00006	1-methyltryptophan	C12H14N2O2	9.173093753	98112		CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N	InChI=1S/C12H14N2O2/c1-14-7-8(6-10(13)12(15)16)9-4-2-3-5-11(9)14/h2-5,7,10H,6,13H2,1H3,(H,15,16)	ZADWXFSZEAPBJS-UHFFFAOYSA-N					
0005_00007	2-aminoadipic acid	C6H11NO4	1.726704248	59366488		C(CC(C(=O)O)N)CC(=O)O	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	OYIFNHCXNCRBQI-UHFFFAOYSA-N					manual SMILES standardization
0005_00008	3-aminobenzoic acid	C7H7NO2	5.542750173	7419		C1=CC(=CC(=C1)N)C(=O)O	InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)	XFDUHJPVQKIXHO-UHFFFAOYSA-N					
0005_00009	3'-AMP	C10H14N5O7P	5.611674903	41211	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O)N	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)O)O)N	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(17)7(4(1-16)21-10)22-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	LNQVTSROQXJCDD-KQYNXXCUSA-N					doublet
0005_00010	4-guanidinobutanoic acid	C5H11N3O2	3.024047085	25200642		C(CC(=O)O)CN=C(N)N	InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)	TUHVEAJXIMEOSA-UHFFFAOYSA-N					doublet; manual SMILES standardization
0005_00011	4-hydroxybenzoic acid	C7H6O3	9.103957598	135		C1=CC(=CC=C1C(=O)O)O	InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)	FJKROLUGYXJWQN-UHFFFAOYSA-N					doublet
0005_00012	5'-S-methyl-5'-thioadenosine	C11H15N5O3S	8.319762438	439176	CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O	CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	WUUGFSXJNOTRMR-IOSLPCCCSA-N					
