id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_18708		C27H29N5O3	12.588333333333331	C1CCC2(CC1)[C@@H]3CCCC[C@@H]3N(C4=NC(=NN24)C5=CC=CC=C5)C(=O)C6=CC=CC=C6[N+](=O)[O-]	InChI=1S/C27H29N5O3/c33-25(20-13-5-7-15-22(20)32(34)35)30-23-16-8-6-14-21(23)27(17-9-2-10-18-27)31-26(30)28-24(29-31)19-11-3-1-4-12-19/h1,3-5,7,11-13,15,21,23H,2,6,8-10,14,16-18H2/t21-,23+/m1/s1	NXXFBWRVGVVPEC-GGAORHGYSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Azoles (CHEMONTID:0000436)	Triazoles (CHEMONTID:0000099)	Phenyltriazoles (CHEMONTID:0002183)	Phenyl-1,2,4-triazoles (CHEMONTID:0003314)
0186_18820		C24H24N2O4	13.028333333333334	CC1=CC(=CC=C1)N(C)C(=O)C2=CC(=CC=C2)NC(=O)[C@H]3[C@@H]4C[C@@H]5[C@H]3C(=O)O[C@@H]5C4	InChI=1S/C24H24N2O4/c1-13-5-3-8-17(9-13)26(2)23(28)14-6-4-7-16(10-14)25-22(27)20-15-11-18-19(12-15)30-24(29)21(18)20/h3-10,15,18-21H,11-12H2,1-2H3,(H,25,27)/t15-,18+,19-,20+,21-/m1/s1	QMESIXMSZZVOJT-VHQPJYBDSA-N	Organic compounds (CHEMONTID:0000000)	Lipids and lipid-like molecules (CHEMONTID:0000012)	Prenol lipids (CHEMONTID:0000259)	Terpene lactones (CHEMONTID:0001283)	NA (NA)	NA (NA)
0186_20584		C20H21NO4	13.665	COC1=CC2=C(C=C1)NC([C@H]3[C@@H]2OCCC3)C4=CC=C(C=C4)C(=O)O	InChI=1S/C20H21NO4/c1-24-14-8-9-17-16(11-14)19-15(3-2-10-25-19)18(21-17)12-4-6-13(7-5-12)20(22)23/h4-9,11,15,18-19,21H,2-3,10H2,1H3,(H,22,23)/t15-,18?,19-/m0/s1	OCCRAOGGTJCSKO-GZMMRYBBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	Phenylquinolines (CHEMONTID:0002348)	NA (NA)	NA (NA)
0186_20692		C21H23NO4	16.996666666666666	COC1=CC2=C(C=C1)NC([C@H]3[C@@H]2OCCC3)C4=CC=C(C=C4)C(=O)OC	InChI=1S/C21H23NO4/c1-24-15-9-10-18-17(12-15)20-16(4-3-11-26-20)19(22-18)13-5-7-14(8-6-13)21(23)25-2/h5-10,12,16,19-20,22H,3-4,11H2,1-2H3/t16-,19?,20-/m0/s1	XJRAVPUBGOGFAS-LIXNJBPUSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	Phenylquinolines (CHEMONTID:0002348)	NA (NA)	NA (NA)
0186_20728		C20H21NO3	17.46333333333333	CC1=CC2=C(C=C1)NC([C@H]3[C@@H]2OCC3)C4=CC=C(C=C4)C(=O)OC	InChI=1S/C20H21NO3/c1-12-3-8-17-16(11-12)19-15(9-10-24-19)18(21-17)13-4-6-14(7-5-13)20(22)23-2/h3-8,11,15,18-19,21H,9-10H2,1-2H3/t15-,18?,19-/m0/s1	RNBMFXMGWVLBEV-GZMMRYBBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	Phenylquinolines (CHEMONTID:0002348)	NA (NA)	NA (NA)
0186_20784		C19H21NO3	13.221666666666666	COC1=CC2=C(C=C1)NC([C@H]3[C@@H]2OCCC3)C4=CC(=CC=C4)O	InChI=1S/C19H21NO3/c1-22-14-7-8-17-16(11-14)19-15(6-3-9-23-19)18(20-17)12-4-2-5-13(21)10-12/h2,4-5,7-8,10-11,15,18-21H,3,6,9H2,1H3/t15-,18?,19-/m0/s1	WPRCAOAGELJQNA-GZMMRYBBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	Phenylquinolines (CHEMONTID:0002348)	NA (NA)	NA (NA)
0186_20817		C19H21NO2	15.465	CC1=CC2=C(C=C1)NC([C@H]3[C@@H]2OCCC3)C4=CC(=CC=C4)O	InChI=1S/C19H21NO2/c1-12-7-8-17-16(10-12)19-15(6-3-9-22-19)18(20-17)13-4-2-5-14(21)11-13/h2,4-5,7-8,10-11,15,18-21H,3,6,9H2,1H3/t15-,18?,19-/m0/s1	HNYMMKBEGFMYHN-GZMMRYBBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	Phenylquinolines (CHEMONTID:0002348)	NA (NA)	NA (NA)
0186_21064		C21H21N3O5S	12.981666666666666	CC1=NOC(=C1NC(=O)C)/C=C\C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)OC	InChI=1S/C21H21N3O5S/c1-14-21(22-15(2)25)20(29-23-14)13-6-16-4-11-19(12-5-16)30(26,27)24-17-7-9-18(28-3)10-8-17/h4-13,24H,1-3H3,(H,22,25)/b13-6-	MGVCUXFBNYHACV-MLPAPPSSSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Sulfanilides (CHEMONTID:0000038)	NA (NA)	NA (NA)
0186_21066		C22H27N3O4S	15.63	CC1CCCCN1S(=O)(=O)C2=CC=C(C=C2)/C=C\C3=C(C(=NO3)C)NC(=O)C4CC4	InChI=1S/C22H27N3O4S/c1-15-5-3-4-14-25(15)30(27,28)19-11-6-17(7-12-19)8-13-20-21(16(2)24-29-20)23-22(26)18-9-10-18/h6-8,11-13,15,18H,3-5,9-10,14H2,1-2H3,(H,23,26)/b13-8-	YBLBBRRQQLAIIX-JYRVWZFOSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Benzenesulfonamides (CHEMONTID:0000031)	NA (NA)	NA (NA)
0186_21067		C22H28N4O4S	10.65	CCN1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)/C=C\C3=C(C(=NO3)C)NC(=O)C4CC4	InChI=1S/C22H28N4O4S/c1-3-25-12-14-26(15-13-25)31(28,29)19-9-4-17(5-10-19)6-11-20-21(16(2)24-30-20)23-22(27)18-7-8-18/h4-6,9-11,18H,3,7-8,12-15H2,1-2H3,(H,23,27)/b11-6-	LUEIBILBBOHYHX-WDZFZDKYSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Benzenesulfonamides (CHEMONTID:0000031)	NA (NA)	NA (NA)
0186_21121		C22H23N3O6S	12.951666666666666	CC1=NOC(=C1NC(=O)C)/C=C\C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)OC)OC	InChI=1S/C22H23N3O6S/c1-14-22(23-15(2)26)20(31-24-14)12-7-16-5-9-18(10-6-16)32(27,28)25-19-11-8-17(29-3)13-21(19)30-4/h5-13,25H,1-4H3,(H,23,26)/b12-7-	HMBQZWPSXVBWFJ-GHXNOFRVSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Sulfanilides (CHEMONTID:0000038)	NA (NA)	NA (NA)
