id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_09682		C15H19FN2O2S	10.88	C1CCN(CC1)C(=O)[C@@H]2C[C@@H](CN2C(=O)C3=CSC=C3)F	InChI=1S/C15H19FN2O2S/c16-12-8-13(15(20)17-5-2-1-3-6-17)18(9-12)14(19)11-4-7-21-10-11/h4,7,10,12-13H,1-3,5-6,8-9H2/t12-,13-/m0/s1	VJQCNEVFRWOPHU-STQMWFEESA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09686		C17H20F4N2O3S	14.755	C1CCN(CC1)C(=O)[C@@H]2C[C@@H](CN2S(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)F	InChI=1S/C17H20F4N2O3S/c18-13-10-15(16(24)22-8-2-1-3-9-22)23(11-13)27(25,26)14-6-4-12(5-7-14)17(19,20)21/h4-7,13,15H,1-3,8-11H2/t13-,15-/m0/s1	NSYGJBMVLBGQKX-ZFWWWQNUSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09687		C18H23ClFN3O2	12.431666666666668	CC1=C(C=C(C=C1)Cl)NC(=O)N2C[C@H](C[C@H]2C(=O)N3CCCCC3)F	InChI=1S/C18H23ClFN3O2/c1-12-5-6-13(19)9-15(12)21-18(25)23-11-14(20)10-16(23)17(24)22-7-3-2-4-8-22/h5-6,9,14,16H,2-4,7-8,10-11H2,1H3,(H,21,25)/t14-,16-/m0/s1	MQVYKYIJMYVDRG-HOCLYGCPSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09688		C16H19F3N2O3S	13.241666666666667	C1CCN(CC1)C(=O)[C@@H]2C[C@@H](CN2S(=O)(=O)C3=C(C=CC(=C3)F)F)F	InChI=1S/C16H19F3N2O3S/c17-11-4-5-13(19)15(9-11)25(23,24)21-10-12(18)8-14(21)16(22)20-6-2-1-3-7-20/h4-5,9,12,14H,1-3,6-8,10H2/t12-,14-/m0/s1	UYIHIBSYMHKNCP-JSGCOSHPSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09689		C16H19ClFN3O3	10.876666666666669	C1COCCN1C(=O)[C@H]2C[C@H](CN2C(=O)NC3=CC(=CC=C3)Cl)F	InChI=1S/C16H19ClFN3O3/c17-11-2-1-3-13(8-11)19-16(23)21-10-12(18)9-14(21)15(22)20-4-6-24-7-5-20/h1-3,8,12,14H,4-7,9-10H2,(H,19,23)/t12-,14-/m1/s1	IAWWGJZJYSCXDJ-TZMCWYRMSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09690		C16H20ClFN2O4S	12.445	C1COCCN1C(=O)[C@H]2C[C@H](CN2S(=O)(=O)CC3=CC=C(C=C3)Cl)F	InChI=1S/C16H20ClFN2O4S/c17-13-3-1-12(2-4-13)11-25(22,23)20-10-14(18)9-15(20)16(21)19-5-7-24-8-6-19/h1-4,14-15H,5-11H2/t14-,15-/m1/s1	IVOLSONFKLCBSQ-HUUCEWRRSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_09695		C14H15ClN2O2	10.008333333333333	CN1C(=O)[C@@H]2CN(C[C@@H]2C1=O)CC3=CC=CC=C3Cl	InChI=1S/C14H15ClN2O2/c1-16-13(18)10-7-17(8-11(10)14(16)19)6-9-4-2-3-5-12(9)15/h2-5,10-11H,6-8H2,1H3/t10-,11+	QZPJQOAFLVUDEP-PHIMTYICSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Phenylmethylamines (CHEMONTID:0000185)	NA (NA)	NA (NA)
0186_09696		C14H14F2N2O2	10.175	CN1C(=O)[C@@H]2CN(C[C@@H]2C1=O)CC3=CC(=CC(=C3)F)F	InChI=1S/C14H14F2N2O2/c1-17-13(19)11-6-18(7-12(11)14(17)20)5-8-2-9(15)4-10(16)3-8/h2-4,11-12H,5-7H2,1H3/t11-,12+	DBFWYVMUENZUKP-TXEJJXNPSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Phenylmethylamines (CHEMONTID:0000185)	NA (NA)	NA (NA)
0186_09697		C16H21N3O2	8.743333333333334	CN1C(=O)[C@@H]2CN(C[C@@H]2C1=O)CC3=CC=C(C=C3)N(C)C	InChI=1S/C16H21N3O2/c1-17(2)12-6-4-11(5-7-12)8-19-9-13-14(10-19)16(21)18(3)15(13)20/h4-7,13-14H,8-10H2,1-3H3/t13-,14+	AJXNHNYEJPYBIU-OKILXGFUSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Phenylmethylamines (CHEMONTID:0000185)	NA (NA)	NA (NA)
0186_09698		C16H22FN3O3	10.521666666666668	C1CCN(CC1)C(=O)[C@@H]2C[C@@H](CN2C(=O)NCC3=CC=CO3)F	InChI=1S/C16H22FN3O3/c17-12-9-14(15(21)19-6-2-1-3-7-19)20(11-12)16(22)18-10-13-5-4-8-23-13/h4-5,8,12,14H,1-3,6-7,9-11H2,(H,18,22)/t12-,14-/m0/s1	CWEHQHSZJXREPX-JSGCOSHPSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
