id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0047_00001	2-Phenylphenol	C12H10O	30.19		missing SMILES		
0047_00002	4-Aminophenol	C6H7NO	1.3		missing SMILES		
0047_00003	5-Hydroxytryptamine	C10H12N2O	4.3		missing SMILES		
0047_00004	Acetochlor	C14H20ClNO2	40.57		missing SMILES		
0047_00005	Acetylcholine	C7H16NO2+	1.39		missing SMILES		
0047_00006	Acetylsalicylic acid	C9H8O4	8.55		missing SMILES		
0047_00010	Aminobenzimidazole	C7H7N3	4.74		missing SMILES		
0047_00012	Aniline	C6H7N	3.1		missing SMILES		
0047_00015	Boscalid	C18H12Cl2N2O	38.0		missing SMILES		
0047_00016	Caffeine	C8H10N4O2	5.71		missing SMILES		
0047_00017	Carbamazepine	C15H12N2O	18.01		missing SMILES		
0047_00018	Carbendazim	C9H9N3O2	5.69		missing SMILES		
0047_00019	Chlorpyrifos	C9H11Cl3NO3PS	45.53		missing SMILES		
0047_00020	Clothianidin	C6H8ClN5O2S	7.99		missing SMILES		
0047_00024	Cotinine glucuronide	C16H20N2O7	1.4		missing SMILES		
0047_00025	Cyprodinil	C14H15N3	33.22		missing SMILES		
0047_00027	Diazinon	C12H21N2O3PS	43.38		missing SMILES		
0047_00028	Diclofenac	C15H11Cl2NO2	39.59		missing SMILES		
0047_00029	Dimethyldithiophosphate	C2H7O2PS2	2.95		missing SMILES		
0047_00030	Dopamine	C8H11NO2	3.88		missing SMILES		
0047_00035	Fluoxetine	C17H18F3NO	23.71		missing SMILES		
0047_00037	Hydroxyindoleacetic acid	C10H9NO3	5.71		missing SMILES		
0047_00039	Imidacloprid	C9H10ClN5O2	8.57		missing SMILES		
0047_00040	Ketoprofen	C16H14O3	28.33		missing SMILES		
0047_00044	Malathion	C10H19O6PS2	40.81		missing SMILES		
0047_00045	Methylparaben	C8H8O3	10.0		missing SMILES		
0047_00047	Nicotine	C10H14N2	3.37		missing SMILES		
0047_00049	Oxazepam	C15H11ClN2O2	20.56		missing SMILES		
0047_00050	Oxybenzone	C14H12O3	40.6		missing SMILES		
0047_00051	Paracetamol	C10H9NO3	4.98		missing SMILES		
0047_00052	Paroxetine	C19H20FNO3	18.34		missing SMILES		
0047_00053	Piperine	C17H19NO3	36.42		missing SMILES		
0047_00057	Prochloraz	C15H16Cl3N3O2	38.74		missing SMILES		
0047_00059	Propiconazole	C15H17Cl2N3O2	41.73		missing SMILES		
0047_00060	Propylparaben	C10H12O3	22.0		missing SMILES		
0047_00064	Salicylic acid	C12H16O3	8.4		missing SMILES		
0047_00067	Tebuconazole	C16H22ClN3O	39.54		missing SMILES		
0047_00069	Thiacloprid	C10H9ClN4S	12.24		missing SMILES		
0047_00071	Triclosan	C12H7Cl3O2	43.81		missing SMILES		
0047_00073	Venlafaxine	C17H27NO2	9.84		missing SMILES		
0047_00075	Atrazine-desisopropyl	C5H8ClN5	6.98		missing SMILES		
0047_00076	Flonicamid	C9H6F3N3O	7.52		missing SMILES		
0047_00078	Metamitron	C10H10N4O	8.55		missing SMILES		
0047_00079	Quinmerac	C11H8ClNO2	8.87		missing SMILES		
0047_00080	Ethidimuron	C7H12N4O3S2	9.06		missing SMILES		
0047_00082	Imazamox	C15H19N3O4	9.34		missing SMILES		
0047_00083	Atrazine-2-hydroxy	C8H15N5O	9.5		missing SMILES		
0047_00084	Dichlorprop	C9H8Cl2O3	10.03		missing SMILES		
0047_00085	Pirimicarb	C11H18N4O2	11.0		missing SMILES		
