id	name	formula	rt	smiles.std	status	inchi.std	inchikey.std
0017_00001	Dichlorvos	C4H7Cl2O4P	21.4	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00002	Azinphos-methyl	C10H12N3O3PS2	24.1	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00003	Dimethoate	C5H12NO3PS2	18.5	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00004	Diuron	C9H10Cl2N2O	23.8	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00005	Isoproturon	C12H18N2O	23.4	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00006	Diazinon	C12H21N2O3PS	26.3	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00007	Chlorotoluron	C10H13ClN2O	22.9	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00008	2-Aminobenzimidazole	C7H7N3	8.4	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00009	Imazalil	C14H14Cl2N2O	21.3	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00010	Diflufenican	C19H11F5N2O2	26.8	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00011	Flusilazole	C16H15F2N3Si	25.6	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00013	Sulcotrione	C14H13ClO5S	21.3	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00014	Propoxycarbazone	C15H18N4O7S	22.3	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00015	Thiabendazole	C10H7N3S	15.5	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00016	Ethofumesate	C13H18O5S	24.2	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00017	Metamitron	C10H10N4O	17.8	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00018	Chloridazon	C10H8ClN3O	18.6	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00019	Spiroxamine	C18H35NO2	22.9	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00020	Pyrazophos	C14H20N3O5PS	26.6	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00021	Simetryn	C8H15N5S	20.1	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00023	Fenpropimorph	C20H33NO	22.4	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00024	Desethyl atrazine	C6H10ClN5	19.2	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
0017_00025	Desethylterbutylazine	C7H12ClN5	21.9	-	The standardization request failed. The response contains the following ""PCT-Status"" tag: <PCT-Status value=""data-error""/>		
