id	name	formula	rt	pubchem.cid	pubchem.smiles.isomeric	pubchem.smiles.canonical	pubchem.inchi	pubchem.inchikey	id.chebi	id.hmdb	id.lipidmaps	id.kegg
0183_00001	10-HYDROXYDECANOATE	C10H20O3	1.00	74300		C(CCCCC(=O)O)CCCCO	InChI=1S/C10H20O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h11H,1-9H2,(H,12,13)	YJCJVMMDTBEITC-UHFFFAOYSA-N				
0183_00002	1-METHYLADENOSINE	C11H15N5O4	2.82	27476	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O	InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1	GFYLSDSUCHVORB-IOSLPCCCSA-N				
0183_00003	1-METHYL-L-HISTIDINE	C7H11N3O2	13.17	92105	CN1C=C(N=C1)C[C@@H](C(=O)O)N	CN1C=C(N=C1)CC(C(=O)O)N	InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1	BRMWTNUJHUMWMS-LURJTMIESA-N				
0183_00004	1-METHYLNICOTINAMIDE	C7H9N2O	8.27	457		C[N+]1=CC=CC(=C1)C(=O)N	InChI=1S/C7H8N2O/c1-9-4-2-3-6(5-9)7(8)10/h2-5H,1H3,(H-,8,10)/p+1	LDHMAVIPBRSVRG-UHFFFAOYSA-O				
0183_00005	2,3-BUTANEDIOL	C4H10O2	0.72	262		CC(C(C)O)O	InChI=1S/C4H10O2/c1-3(5)4(2)6/h3-6H,1-2H3	OWBTYPJTUOEWEK-UHFFFAOYSA-N				
0183_00006	2',4'-DIHYDROXYACETOPHENONE	C8H8O3	0.96	6990		CC(=O)C1=C(C=C(C=C1)O)O	InChI=1S/C8H8O3/c1-5(9)7-3-2-6(10)4-8(7)11/h2-4,10-11H,1H3	SULYEHHGGXARJS-UHFFFAOYSA-N				
0183_00007	2,4-DIHYDROXYPTERIDINE	C6H4N4O2	1.79	10250		C1=CN=C2C(=N1)C(=O)NC(=O)N2	InChI=1S/C6H4N4O2/c11-5-3-4(8-2-1-7-3)9-6(12)10-5/h1-2H,(H2,8,9,10,11,12)	UYEUUXMDVNYCAM-UHFFFAOYSA-N				
0183_00008	2,6-DIHYDROXYPYRIDINE	C5H5NO2	4.81	69371		C1=CC(=O)NC(=C1)O	InChI=1S/C5H5NO2/c7-4-2-1-3-5(8)6-4/h1-3H,(H2,6,7,8)	WLFXSECCHULRRO-UHFFFAOYSA-N				
0183_00009	25-HYDROXYCHOLESTEROL	C27H46O2	0.74	65094	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C	CC(CCCC(C)(C)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	InChI=1S/C27H46O2/c1-18(7-6-14-25(2,3)29)22-10-11-23-21-9-8-19-17-20(28)12-15-26(19,4)24(21)13-16-27(22,23)5/h8,18,20-24,28-29H,6-7,9-17H2,1-5H3/t18-,20+,21+,22-,23+,24+,26+,27-/m1/s1	INBGSXNNRGWLJU-ZHHJOTBYSA-N				
0183_00010	2-AMINOISOBUTYRATE	C4H9NO2	9.10	6119		CC(C)(C(=O)O)N	InChI=1S/C4H9NO2/c1-4(2,5)3(6)7/h5H2,1-2H3,(H,6,7)	FUOOLUPWFVMBKG-UHFFFAOYSA-N				
