id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_07650		C14H12N2O2	10.816666666666666	CCOC(=O)/C(=C\C1=CNC2=CC=CC=C21)/C#N	InChI=1S/C14H12N2O2/c1-2-18-14(17)10(8-15)7-11-9-16-13-6-4-3-5-12(11)13/h3-7,9,16H,2H2,1H3/b10-7-	XDRLIASMKGKPDX-YFHOEESVSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Indoles and derivatives (CHEMONTID:0000211)	Indoles (CHEMONTID:0002497)	NA (NA)	NA (NA)
0186_07651		C16H13NO3	15.045	C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)/C=C\C(=O)O	InChI=1S/C16H13NO3/c18-15(10-11-16(19)20)17-14-8-6-13(7-9-14)12-4-2-1-3-5-12/h1-11H,(H,17,18)(H,19,20)/b11-10-	VBPLXBPDWJLQFZ-KHPPLWFESA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Biphenyls and derivatives (CHEMONTID:0000041)	NA (NA)	NA (NA)
0186_07652		C12H9N3O	11.89	C1=CC=C2C(=C1)C(=CN2)/C=C(\C#N)/C(=O)N	InChI=1S/C12H9N3O/c13-6-8(12(14)16)5-9-7-15-11-4-2-1-3-10(9)11/h1-5,7,15H,(H2,14,16)/b8-5+	NLJUQIIPXVMEAA-VMPITWQZSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Indoles and derivatives (CHEMONTID:0000211)	Indoles (CHEMONTID:0002497)	NA (NA)	NA (NA)
0186_07691		C25H18N2O4S	18.40666666666667	C1OC2=C(O1)C=C(C=C2)/C=C/3\C(=O)N(C(=N3)SCC(=O)C4=CC=CC=C4)C5=CC=CC=C5	InChI=1S/C25H18N2O4S/c28-21(18-7-3-1-4-8-18)15-32-25-26-20(24(29)27(25)19-9-5-2-6-10-19)13-17-11-12-22-23(14-17)31-16-30-22/h1-14H,15-16H2/b20-13+	PNIMEKPAWKFWRZ-DEDYPNTBSA-N	Organic compounds (CHEMONTID:0000000)	Organic oxygen compounds (CHEMONTID:0004603)	Organooxygen compounds (CHEMONTID:0000323)	Carbonyl compounds (CHEMONTID:0001831)	Ketones (CHEMONTID:0000118)	Aryl ketones (CHEMONTID:0003670)
0186_07703		C12H12N2O2S	13.996666666666666	CCOC1=CC=C(C=C1)/C=C\2/C(=O)NC(=S)N2	InChI=1S/C12H12N2O2S/c1-2-16-9-5-3-8(4-6-9)7-10-11(15)14-12(17)13-10/h3-7H,2H2,1H3,(H2,13,14,15,17)/b10-7-	RITUOSPVHZGHDM-YFHOEESVSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_07711		C7H7NO4S	10.636666666666668	CCN1C(=O)/C(=C/C(=O)O)/SC1=O	InChI=1S/C7H7NO4S/c1-2-8-6(11)4(3-5(9)10)13-7(8)12/h3H,2H2,1H3,(H,9,10)/b4-3-	BLWUIWKYAWRDMW-ARJAWSKDSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Azolidines (CHEMONTID:0002491)	Thiazolidines (CHEMONTID:0000226)	Thiazolidinones (CHEMONTID:0000227)	Thiazolidinediones (CHEMONTID:0000228)
0186_07716		C20H17N3O5S2	13.475	C1=CC=C(C=C1)/C=C/C=C\2/C(=O)N(C(=O)S2)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N	InChI=1S/C20H17N3O5S2/c21-30(27,28)16-11-9-15(10-12-16)22-18(24)13-23-19(25)17(29-20(23)26)8-4-7-14-5-2-1-3-6-14/h1-12H,13H2,(H,22,24)(H2,21,27,28)/b7-4+,17-8-	DEQNVXPKBHMDLU-GUSDSWBTSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Benzenesulfonamides (CHEMONTID:0000031)	NA (NA)	NA (NA)
0186_07722		C15H12N2OS2	14.651666666666667	CC1=CC=CC=C1NC2=NC(=O)/C(=C\C3=CC=CS3)/S2	InChI=1S/C15H12N2OS2/c1-10-5-2-3-7-12(10)16-15-17-14(18)13(20-15)9-11-6-4-8-19-11/h2-9H,1H3,(H,16,17,18)/b13-9+	OCHVXZPTLHCODR-UKTHLTGXSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Aniline and substituted anilines (CHEMONTID:0000284)	NA (NA)	NA (NA)
0186_07725		C16H16N4O5S	9.815	CC(=O)N1CCN(CC1)C2=NC(=O)/C(=C\C3=CC(=C(C=C3)O)[N+](=O)[O-])/S2	InChI=1S/C16H16N4O5S/c1-10(21)18-4-6-19(7-5-18)16-17-15(23)14(26-16)9-11-2-3-13(22)12(8-11)20(24)25/h2-3,8-9,22H,4-7H2,1H3/b14-9+	YZGRSOYFBGDOSF-NTEUORMPSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Phenols (CHEMONTID:0000134)	Nitrophenols (CHEMONTID:0000141)	NA (NA)	NA (NA)
0186_07749		C17H13NO3	19.336666666666662	C1C/C(=C\C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)C3=CC=CC=C31	InChI=1S/C17H13NO3/c19-17-14(8-7-13-3-1-2-4-16(13)17)11-12-5-9-15(10-6-12)18(20)21/h1-6,9-11H,7-8H2/b14-11+	WEBULUVFDZSBFP-SDNWHVSQSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Tetralins (CHEMONTID:0000048)	NA (NA)	NA (NA)	NA (NA)
0186_07755		C11H15NO4	9.643333333333334	CCOC(=O)[C@H](CC1=CC(=C(C=C1)O)O)N	InChI=1S/C11H15NO4/c1-2-16-11(15)8(12)5-7-3-4-9(13)10(14)6-7/h3-4,6,8,13-14H,2,5,12H2,1H3/t8-/m0/s1	NULMGOSOSZBEQL-QMMMGPOBSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Amino acids and derivatives (CHEMONTID:0000347)	Alpha amino acids and derivatives (CHEMONTID:0000060)
0186_07756		C19H21NO2	10.86	CCCN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O	InChI=1S/C19H21NO2/c1-2-9-20-10-8-12-4-3-5-14-17(12)15(20)11-13-6-7-16(21)19(22)18(13)14/h3-7,15,21-22H,2,8-11H2,1H3/t15-/m1/s1	BTGAJCKRXPNBFI-OAHLLOKOSA-N	Organic compounds (CHEMONTID:0000000)	Alkaloids and derivatives (CHEMONTID:0000279)	Aporphines (CHEMONTID:0000381)	NA (NA)	NA (NA)	NA (NA)
0186_07757		C6H11N3	1.3083333333333331	C[C@H](CC1=CN=CN1)N	InChI=1S/C6H11N3/c1-5(7)2-6-3-8-4-9-6/h3-5H,2,7H2,1H3,(H,8,9)/t5-/m1/s1	XNQIOISZPFVUFG-RXMQYKEDSA-N	Organic compounds (CHEMONTID:0000000)	Organic nitrogen compounds (CHEMONTID:0004707)	Organonitrogen compounds (CHEMONTID:0000278)	Amines (CHEMONTID:0002449)	Aralkylamines (CHEMONTID:0003899)	NA (NA)
0186_07763		C22H22F3N	13.796666666666663	C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F	InChI=1S/C22H22F3N/c1-16(20-13-5-10-18-9-2-3-12-21(18)20)26-14-6-8-17-7-4-11-19(15-17)22(23,24)25/h2-5,7,9-13,15-16,26H,6,8,14H2,1H3/t16-/m1/s1	VDHAWDNDOKGFTD-MRXNPFEDSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Naphthalenes (CHEMONTID:0000023)	NA (NA)	NA (NA)	NA (NA)
0186_07765		C15H24N2	1.46	C1CCN2C[C@H]3C[C@@H]([C@H]2C1)C=C4[C@H]3NCCC4	InChI=1S/C15H24N2/c1-2-7-17-10-13-9-12(14(17)5-1)8-11-4-3-6-16-15(11)13/h8,12-16H,1-7,9-10H2/t12-,13+,14+,15+/m0/s1	SKOLRLSBMUGVOY-GBJTYRQASA-N	Organic compounds (CHEMONTID:0000000)	Alkaloids and derivatives (CHEMONTID:0000279)	Lupin alkaloids (CHEMONTID:0002719)	Aloperine and related alkaloids (CHEMONTID:0002823)	NA (NA)	NA (NA)
0186_07767		C17H23NO3	10.221666666666666	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15?,16?	RKUNBYITZUJHSG-PJPHBNEVSA-N	Organic compounds (CHEMONTID:0000000)	Alkaloids and derivatives (CHEMONTID:0000279)	Tropane alkaloids (CHEMONTID:0000492)	NA (NA)	NA (NA)	NA (NA)
0186_07770		C23H24N4O6	13.96	COC1=C(C=CC(=C1)NC(=O)NC2=CC=CC(=C2)CNC(=O)O[C@H]3CCOC3)C4=CN=CO4	InChI=1S/C23H24N4O6/c1-30-20-10-17(5-6-19(20)21-12-24-14-32-21)27-22(28)26-16-4-2-3-15(9-16)11-25-23(29)33-18-7-8-31-13-18/h2-6,9-10,12,14,18H,7-8,11,13H2,1H3,(H,25,29)(H2,26,27,28)/t18-/m0/s1	JBPUGFODGPKTDW-SFHVURJKSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Azoles (CHEMONTID:0000436)	Oxazoles (CHEMONTID:0000083)	Phenyl-1,3-oxazoles (CHEMONTID:0004342)	NA (NA)
