id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6
0186_11431		C15H18N2O5	9.51	CC(=O)N[C@@H]1CN(C[C@H]1CO)C(=O)C2=CC3=C(C=C2)OCO3	InChI=1S/C15H18N2O5/c1-9(19)16-12-6-17(5-11(12)7-18)15(20)10-2-3-13-14(4-10)22-8-21-13/h2-4,11-12,18H,5-8H2,1H3,(H,16,19)/t11-,12+/m0/s1	YYWSGGVBRNAJMZ-NWDGAFQWSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzodioxoles (CHEMONTID:0000296)	NA (NA)	NA (NA)	NA (NA)
0186_11433		C15H20N4O2	9.203333333333337	CN(C)[C@@H]1CN(C[C@H]1CO)C(=O)C2=NNC3=CC=CC=C32	InChI=1S/C15H20N4O2/c1-18(2)13-8-19(7-10(13)9-20)15(21)14-11-5-3-4-6-12(11)16-17-14/h3-6,10,13,20H,7-9H2,1-2H3,(H,16,17)/t10-,13+/m0/s1	NCXQCMMALQURAI-GXFFZTMASA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Benzopyrazoles (CHEMONTID:0001629)	Indazoles (CHEMONTID:0000080)	Indazole-3-carboxamides (CHEMONTID:0004552)	NA (NA)
0186_11437		C21H27N3O4S	10.42	CO[C@H]1CN([C@H]1C2=CC=NC=C2)C3CCN(CC3)S(=O)(=O)C4=CC=CC(=C4)OC	InChI=1S/C21H27N3O4S/c1-27-18-4-3-5-19(14-18)29(25,26)23-12-8-17(9-13-23)24-15-20(28-2)21(24)16-6-10-22-11-7-16/h3-7,10-11,14,17,20-21H,8-9,12-13,15H2,1-2H3/t20-,21-/m0/s1	ASESNDGNYOLPFF-SFTDATJTSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	Benzenesulfonamides (CHEMONTID:0000031)	NA (NA)	NA (NA)
0186_11440		C17H24N4O3	10.343333333333334	CC(C)N1[C@H]([C@H](C1=O)OC)C2CCN(CC2)C(=O)C3=NC=CN=C3	InChI=1S/C17H24N4O3/c1-11(2)21-14(15(24-3)17(21)23)12-4-8-20(9-5-12)16(22)13-10-18-6-7-19-13/h6-7,10-12,14-15H,4-5,8-9H2,1-3H3/t14-,15+/m0/s1	KYMIFKJFSWXINA-LSDHHAIUSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Lactams (CHEMONTID:0000160)	Beta lactams (CHEMONTID:0000162)	Monobactams (CHEMONTID:0000170)	NA (NA)
0186_11443		C17H26N4O3	10.205	CC(C)N1[C@H]([C@H](C1=O)OC)C2CCN(CC2)C(=O)C3=CN(N=C3)C	InChI=1S/C17H26N4O3/c1-11(2)21-14(15(24-4)17(21)23)12-5-7-20(8-6-12)16(22)13-9-18-19(3)10-13/h9-12,14-15H,5-8H2,1-4H3/t14-,15+/m0/s1	GWPHBFWPPGRHOL-LSDHHAIUSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Lactams (CHEMONTID:0000160)	Beta lactams (CHEMONTID:0000162)	Monobactams (CHEMONTID:0000170)	NA (NA)
0186_11446		C17H25N3O4S	11.675	CC(C)N1[C@H]([C@H](C1=O)OC)C2CCN(CC2)S(=O)(=O)C3=CN=CC=C3	InChI=1S/C17H25N3O4S/c1-12(2)20-15(16(24-3)17(20)21)13-6-9-19(10-7-13)25(22,23)14-5-4-8-18-11-14/h4-5,8,11-13,15-16H,6-7,9-10H2,1-3H3/t15-,16+/m0/s1	ALCOMXZJKUXKNY-JKSUJKDBSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Lactams (CHEMONTID:0000160)	Beta lactams (CHEMONTID:0000162)	Monobactams (CHEMONTID:0000170)	NA (NA)
0186_11447		C17H27N3O3S	9.356666666666666	CCCS(=O)(=O)N1CCC(CC1)N2C[C@@H]([C@@H]2C3=CN=CC=C3)OC	InChI=1S/C17H27N3O3S/c1-3-11-24(21,22)19-9-6-15(7-10-19)20-13-16(23-2)17(20)14-5-4-8-18-12-14/h4-5,8,12,15-17H,3,6-7,9-11,13H2,1-2H3/t16-,17-/m0/s1	RQHSRNQCOLTWPK-IRXDYDNUSA-N	Organic compounds (CHEMONTID:0000000)	Organic nitrogen compounds (CHEMONTID:0004707)	Organonitrogen compounds (CHEMONTID:0000278)	Amines (CHEMONTID:0002449)	Aralkylamines (CHEMONTID:0003899)	NA (NA)
0186_11450		C17H22F3N3O	11.273333333333332	CC1=C(C=CC=C1F)NC(=O)N2CC(C[C@H]2CN3CCCC3)(F)F	InChI=1S/C17H22F3N3O/c1-12-14(18)5-4-6-15(12)21-16(24)23-11-17(19,20)9-13(23)10-22-7-2-3-8-22/h4-6,13H,2-3,7-11H2,1H3,(H,21,24)/t13-/m0/s1	HFBJUIJTXZRFGD-ZDUSSCGKSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	N-phenylureas (CHEMONTID:0001935)	NA (NA)	NA (NA)
0186_11456		C21H29FN4O2S	10.28	CC1=C(C=C(C=C1)C2=C(C=NN2)CN3C[C@@H]4CCN(C[C@@]4(C3)CF)S(=O)(=O)C)C	InChI=1S/C21H29FN4O2S/c1-15-4-5-17(8-16(15)2)20-18(9-23-24-20)10-25-11-19-6-7-26(29(3,27)28)14-21(19,12-22)13-25/h4-5,8-9,19H,6-7,10-14H2,1-3H3,(H,23,24)/t19-,21-/m0/s1	WARIEGPSIPDXIK-FPOVZHCZSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Azoles (CHEMONTID:0000436)	Pyrazoles (CHEMONTID:0000087)	Phenylpyrazoles (CHEMONTID:0002019)	NA (NA)
0186_11466		C24H32N2O	9.491666666666667	CC1=C(C=C(C=C1)CN2CC[C@@]3(CN(C[C@@H]3C2)CC4=CC=CC=C4)CO)C	InChI=1S/C24H32N2O/c1-19-8-9-22(12-20(19)2)14-25-11-10-24(18-27)17-26(16-23(24)15-25)13-21-6-4-3-5-7-21/h3-9,12,23,27H,10-11,13-18H2,1-2H3/t23-,24+/m0/s1	UURXLIYNPJLOPV-BJKOFHAPSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Piperidines (CHEMONTID:0000195)	Benzylpiperidines (CHEMONTID:0003087)	N-benzylpiperidines (CHEMONTID:0002622)	NA (NA)
