id	name	formula	rt	smiles.std	status
0344_00064	Decanoyl-L-carnitine	C17H33NO4	4.37		'PUGREST.BadRequest: error: '
0344_00091	3-Methylglutarylcarnitine	C13H23NO6	2.493		'PUGREST.BadRequest: error: '
0344_00095	Stearoyl-L-carnitine	C25H49NO4	6.197		'PUGREST.BadRequest: error: '
0344_00159	9-Decenoic acid	C10H18O2	4.883		'PUGREST.BadRequest: error: '
0344_00189	Aleuritic acid	C16H32O5	3.672		'PUGREST.BadRequest: error: '
0344_00193	KYNURENINE	C10H12N2O3	1.567		'PUGREST.BadRequest: error: '
0344_00198	DEOXYADENOSINE MONOPHOSPHATE	C10H14N5O6P	0.605		'PUGREST.BadRequest: error: '
0344_00200	NICOTINAMIDE MONONUCLEOTIDE	C11H15N2O8P	0.559		'PUGREST.BadRequest: error: '
0344_00201	METHYLTHIOADENOSINE	C11H15N5O3S	2.379		'PUGREST.BadRequest: error: '
0344_00202	N-ACETYLNEURAMINATE	C11H19NO9	0.574		'PUGREST.BadRequest: error: '
0344_00203	N-ACETYLTRYPTOPHAN	C13H14N2O3	3.323		'PUGREST.BadRequest: error: '
0344_00217	GUANIDINOACETATE	C3H7N3O2	0.55		'PUGREST.BadRequest: error: '
0344_00226	URACIL	C4H4N2O2	0.618		'PUGREST.BadRequest: error: '
0344_00234	CREATININE	C4H7N3O	0.55		'PUGREST.BadRequest: error: '
0344_00238	CREATINE	C4H9N3O2	0.565		'PUGREST.BadRequest: error: '
0344_00250	XANTHINE	C5H4N4O2	0.799		'PUGREST.BadRequest: error: '
0344_00251	URATE	C5H4N4O3	0.618		'PUGREST.BadRequest: error: '
0344_00252	ADENINE	C5H5N5	2.379		'PUGREST.BadRequest: error: '
0344_00253	GUANINE	C5H5N5O	0.822		'PUGREST.BadRequest: error: '
0344_00256	PROLINE	C5H9NO2	0.574		'PUGREST.BadRequest: error: '
0344_00260	CYSTINE	C6H12N2O4S2	0.543		'PUGREST.BadRequest: error: '
0344_00262	CITRULLINE	C6H13N3O3	0.55		'PUGREST.BadRequest: error: '
0344_00275	PYRIDOXINE	C8H11NO3	0.618		'PUGREST.BadRequest: error: '
0344_00279	PHENYLALANINE	C9H11NO2	1.636		'PUGREST.BadRequest: error: '
0344_00284	CYTIDINE	C9H13N3O5	0.584		'PUGREST.BadRequest: error: '
0344_00286	CARNOSINE	C9H14N4O3	0.493		'PUGREST.BadRequest: error: '
0344_00289	KYNURENINE	C10H12N2O3	1.578		'PUGREST.BadRequest: error: '
0344_00290	XANTHOSINE	C10H12N4O6	0.821		'PUGREST.BadRequest: error: '
0344_00292	DEOXYGUANOSINE-MONOPHOSPHATE	C10H14N5O7P	0.583		'PUGREST.BadRequest: error: '
0344_00293	ADENOSINE-MONOPHOSPHATE	C10H14N5O7P	0.583		'PUGREST.BadRequest: error: '
0344_00297	TRYPTOPHAN	C11H12N2O2	2.452		'PUGREST.BadRequest: error: '
0344_00298	1-METHYLADENOSINE	C11H15N5O4	1.19		'PUGREST.BadRequest: error: '
0344_00299	GLUTARYLCARNITINE	C12H21NO6	0.83		'PUGREST.BadRequest: error: '
0344_00301	CITICOLINE	C14H26N4O11P2	0.535		'PUGREST.BadRequest: error: '
0344_00303	THYROTROPIN RELEASING HORMONE	C16H22N6O4	0.803		'PUGREST.BadRequest: error: '
0344_00309	PALMITOYLCARNITINE	C23H45NO4	5.873		'PUGREST.BadRequest: error: '
0344_00316	(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	0.544		'PUGREST.BadRequest: error: '
0344_00329	HOMOCYSTEINE	C4H9NO2S	0.583		'PUGREST.BadRequest: error: '
0344_00330	BETAINE	C5H11NO2	0.563		'PUGREST.BadRequest: error: '
0344_00331	NORVALINE	C5H11NO2	0.563		'PUGREST.BadRequest: error: '
0344_00335	AGMATINE SULFATE	C5H14N4	0.487		'PUGREST.BadRequest: error: '
0344_00336	OXOPROLINE	C5H7NO3	0.718		'PUGREST.BadRequest: error: '
0344_00337	PYROGLUTAMATE	C5H7NO3	0.718		'PUGREST.BadRequest: error: '
0344_00338	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.554		'PUGREST.BadRequest: error: '
0344_00339	TRANS-4-HYDROXY-L-PROLINE	C5H9NO3	0.554		'PUGREST.BadRequest: error: '
0344_00340	N-METHYLASPARTATE	C5H9NO4	0.564		'PUGREST.BadRequest: error: '
0344_00347	AMINOADIPATE	C6H11NO4	0.573		'PUGREST.BadRequest: error: '
0344_00348	N-METHYLGLUTAMATE	C6H11NO4	0.573		'PUGREST.BadRequest: error: '
