id	name	formula	rt	smiles.std	inchi.std	inchikey.std	classyfire.kingdom	classyfire.superclass	classyfire.class	classyfire.subclass	classyfire.level5	classyfire.level6	comment
0224_00001	2,3,5,6-Tetramethylpyrazine	C8H12N2	4.638	CC1=C(N=C(C(=N1)C)C)C	InChI=1S/C8H12N2/c1-5-6(2)10-8(4)7(3)9-5/h1-4H3	FINHMKGKINIASC-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Diazines (CHEMONTID:0001346)	Pyrazines (CHEMONTID:0000067)	NA (NA)	NA (NA)	
0224_00002	2'-Deoxyadenosine	C10H13N5O3	1.716	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O	InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)	OLXZPDWKRNYJJZ-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Nucleosides, nucleotides, and analogues (CHEMONTID:0000289)	Purine nucleosides (CHEMONTID:0000479)	Purine 2'-deoxyribonucleosides (CHEMONTID:0002177)	NA (NA)	NA (NA)	
0224_00003	2'-O-Methyladenosine	C11H15N5O4	2.431	COC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O	InChI=1S/C11H15N5O4/c1-19-8-7(18)5(2-17)20-11(8)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)	FPUGCISOLXNPPC-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Nucleosides, nucleotides, and analogues (CHEMONTID:0000289)	Purine nucleosides (CHEMONTID:0000479)	NA (NA)	NA (NA)	NA (NA)	
0224_00004	3-Phenylpropionitrile	C9H9N	4.522	C1=CC=C(C=C1)CCC#N	InChI=1S/C9H9N/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7H2	ACRWYXSKEHUQDB-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Benzenoids (CHEMONTID:0002448)	Benzene and substituted derivatives (CHEMONTID:0002279)	NA (NA)	NA (NA)	NA (NA)	
0224_00005	5'-S-Methyl-5'-thioadenosine	C11H15N5O3S	4.318	CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)	WUUGFSXJNOTRMR-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Nucleosides, nucleotides, and analogues (CHEMONTID:0000289)	5'-deoxyribonucleosides (CHEMONTID:0004502)	5'-deoxy-5'-thionucleosides (CHEMONTID:0004503)	NA (NA)	NA (NA)	
0224_00006	6-Methylquinoline	C10H9N	4.521	CC1=CC2=C(C=C1)N=CC=C2	InChI=1S/C10H9N/c1-8-4-5-10-9(7-8)3-2-6-11-10/h2-7H,1H3	LUYISICIYVKBTA-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	NA (NA)	NA (NA)	NA (NA)	
0224_00007	8-Hydroxyquinoline	C9H7NO	4.521	C1=CC2=C(C(=C1)O)N=CC=C2	InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H	MCJGNVYPOGVAJF-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Quinolines and derivatives (CHEMONTID:0001253)	8-hydroxyquinolines (CHEMONTID:0003953)	NA (NA)	NA (NA)	
0224_00008	Acetylcholine	C7H16NO2+	1.225	CC(=O)OCC[N+](C)(C)C	InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1	OIPILFWXSMYKGL-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Organic nitrogen compounds (CHEMONTID:0004707)	Organonitrogen compounds (CHEMONTID:0000278)	Quaternary ammonium salts (CHEMONTID:0000503)	Cholines (CHEMONTID:0001012)	Acyl cholines (CHEMONTID:0000386)	
0224_00009	Adenosine 5'-monophosphate	C10H14N5O7P	1.606	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)	UDMBCSSLTHHNCD-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Nucleosides, nucleotides, and analogues (CHEMONTID:0000289)	Purine nucleotides (CHEMONTID:0001506)	Purine ribonucleotides (CHEMONTID:0001544)	Purine ribonucleoside monophosphates (CHEMONTID:0001617)	NA (NA)	
0224_00010	Alanyltyrosine	C12H16N2O4	4.578	CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N	InChI=1S/C12H16N2O4/c1-7(13)11(16)14-10(12(17)18)6-8-2-4-9(15)5-3-8/h2-5,7,10,15H,6,13H2,1H3,(H,14,16)(H,17,18)	ALZVPLKYDKJKQU-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Organic acids and derivatives (CHEMONTID:0000264)	Carboxylic acids and derivatives (CHEMONTID:0000265)	Amino acids, peptides, and analogues (CHEMONTID:0000013)	Peptides (CHEMONTID:0000348)	Dipeptides (CHEMONTID:0004830)	
0224_00011	Biocytin	C16H28N4O4S	4.32	C1C2C(C(S1)CCCCC(=O)NCCCCC(C(=O)O)N)NC(=O)N2	InChI=1S/C16H28N4O4S/c17-10(15(22)23)5-3-4-8-18-13(21)7-2-1-6-12-14-11(9-25-12)19-16(24)20-14/h10-12,14H,1-9,17H2,(H,18,21)(H,22,23)(H2,19,20,24)	BAQMYDQNMFBZNA-UHFFFAOYSA-N	Organic compounds (CHEMONTID:0000000)	Organoheterocyclic compounds (CHEMONTID:0000002)	Biotin and derivatives (CHEMONTID:0000244)	NA (NA)	NA (NA)	NA (NA)	
